GtecTime,UnityTimeTicks,EyeTimeStamp,CombinedEyeValidDataBitMask,LeftEyeValidDataBitMask,RightEyeValidDataBitMask,CombinedEyeOpenness,LeftEyeOpenness,RightEyeOpenness,CombinedPupilDiameter,LeftPupilDiameter,RightPupilDiameter,CombinedPupilPosition,LeftPupilPosition,RightPupilPosition,CombinedGazeOrigin,LeftGazeOrigin,RightGazeOrigin,CombinedGazeDirection,LeftGazeDirection,RightGazeDirection,LeftEyeWide,RightEyeWide,LeftEyeSqeeze,RightEyeSqeeze,LeftEyeFrown,RightEyeFrown,FocusStatus,GazeIndex,RayOriginal,RayDirection,Collider,Distance,Normal,Point,Transform.position,Transform.rotation,Camera.position,Camera.rotation
0,637598835461295794,474973,3,31,31,0,0.9356824,0.8034105,0,2.027023,2.309235,"(0.0, 0.0)","(0.4, 0.5)","(0.4, 0.5)","(2.7, 14.8, -70.2)","(33.8, 17.0, -77.5)","(-28.4, 12.6, -62.9)","(0.0, -0.3, 1.0)","(0.0, -0.3, 1.0)","(0.1, -0.3, 1.0)",0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0
0,637598835461370583,474981,3,31,31,0,0.9404899,0.8235973,0,2.031204,2.313202,"(0.0, 0.0)","(0.4, 0.5)","(0.4, 0.5)","(2.7, 14.8, -70.2)","(33.8, 17.0, -77.5)","(-28.4, 12.6, -62.9)","(0.0, -0.3, 1.0)","(0.0, -0.3, 1.0)","(0.1, -0.3, 1.0)",0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0
0,637598835461460342,474989,3,31,31,0,0.9404899,0.8235973,0,2.031174,2.313278,"(0.0, 0.0)","(0.4, 0.5)","(0.4, 0.5)","(2.7, 14.8, -70.2)","(33.8, 17.0, -77.5)","(-28.4, 12.6, -62.9)","(0.0, -0.3, 1.0)","(0.0, -0.3, 1.0)","(0.1, -0.3, 1.0)",0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,"(-0.1, 7.1, -8.1)","(0.1, -0.1, 0.0, 1.0)"
0,637598835461540140,474998,3,31,31,0,0.9505174,0.7867467,0,2.031204,2.313156,"(0.0, 0.0)","(0.4, 0.5)","(0.4, 0.5)","(2.7, 14.8, -70.2)","(33.8, 17.0, -77.5)","(-28.4, 12.6, -62.9)","(0.0, -0.3, 1.0)","(0.0, -0.3, 1.0)","(0.1, -0.3, 1.0)",0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,"(-0.1, 7.1, -8.1)","(0.1, -0.1, 0.0, 1.0)"
0,637598835461629907,475006,3,31,31,0,0.9505174,0.7867467,0,2.027771,2.313202,"(0.0, 0.0)","(0.4, 0.5)","(0.4, 0.5)","(2.7, 14.8, -70.2)","(33.8, 17.0, -77.5)","(-28.4, 12.6, -62.9)","(0.0, -0.3, 1.0)","(0.0, -0.3, 1.0)","(0.1, -0.3, 1.0)",0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,"(-0.1, 7.1, -8.1)","(0.1, -0.1, 0.0, 1.0)"
0,637598835461709847,475014,3,31,31,0,0.9448256,0.8105139,0,2.027725,2.313232,"(0.0, 0.0)","(0.4, 0.5)","(0.4, 0.5)","(2.7, 14.8, -70.2)","(33.8, 17.0, -77.5)","(-28.4, 12.6, -62.9)","(0.0, -0.3, 1.0)","(0.0, -0.3, 1.0)","(0.1, -0.3, 1.0)",0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,"(-0.1, 7.1, -8.1)","(0.1, -0.1, 0.0, 1.0)"
0,637598835461789463,475023,3,31,31,0,0.9448256,0.8105139,0,2.014938,2.318329,"(0.0, 0.0)","(0.4, 0.5)","(0.4, 0.5)","(2.7, 14.8, -70.2)","(33.8, 17.0, -77.5)","(-28.4, 12.6, -62.9)","(0.0, -0.3, 1.0)","(0.0, -0.3, 1.0)","(0.1, -0.3, 1.0)",0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,"(-0.1, 7.1, -8.1)","(0.1, -0.1, 0.0, 1.0)"
0,637598835461879251,475031,3,31,31,0,0.9512662,0.8150651,0,2.014954,2.319519,"(0.0, 0.0)","(0.4, 0.5)","(0.4, 0.5)","(2.7, 14.8, -70.2)","(33.8, 17.0, -77.5)","(-28.4, 12.6, -62.9)","(0.0, -0.3, 1.0)","(0.0, -0.3, 1.0)","(0.1, -0.3, 1.0)",0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,"(-0.1, 7.1, -8.1)","(0.1, -0.1, 0.0, 1.0)"
0,637598835461959005,475039,3,31,31,0,0.9512662,0.8150651,0,2.027802,2.319641,"(0.0, 0.0)","(0.4, 0.5)","(0.4, 0.5)","(2.7, 14.8, -70.2)","(33.8, 17.0, -77.5)","(-28.4, 12.6, -62.9)","(0.0, -0.3, 1.0)","(0.0, -0.3, 1.0)","(0.1, -0.3, 1.0)",0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,"(-0.1, 7.1, -8.1)","(0.1, -0.1, 0.0, 1.0)"
0,637598835462048791,475048,3,31,31,0,0.9456605,0.8127172,0,2.027832,2.313019,"(0.0, 0.0)","(0.4, 0.5)","(0.4, 0.5)","(2.7, 14.8, -70.2)","(33.8, 17.0, -77.5)","(-28.4, 12.6, -62.9)","(0.0, -0.3, 1.0)","(0.0, -0.3, 1.0)","(0.1, -0.3, 1.0)",0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,"(-0.1, 7.1, -8.1)","(0.1, -0.1, 0.0, 1.0)"
0,637598835462128567,475056,3,31,31,0,0.9456605,0.8127172,0,2.031158,2.302902,"(0.0, 0.0)","(0.4, 0.5)","(0.4, 0.5)","(2.7, 14.8, -70.2)","(33.8, 17.0, -77.5)","(-28.4, 12.6, -62.9)","(0.0, -0.3, 1.0)","(0.0, -0.3, 1.0)","(0.1, -0.3, 1.0)",0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,"(-0.1, 7.1, -8.1)","(0.1, -0.1, 0.0, 1.0)"
0,637598835462208356,475064,3,31,31,0,0.9325879,0.8043977,0,2.031189,2.319443,"(0.0, 0.0)","(0.4, 0.5)","(0.4, 0.5)","(2.7, 14.8, -70.2)","(33.8, 17.0, -77.5)","(-28.4, 12.6, -62.9)","(0.0, -0.3, 1.0)","(0.0, -0.3, 1.0)","(0.1, -0.3, 1.0)",0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,"(-0.1, 7.1, -8.1)","(0.1, -0.1, 0.0, 1.0)"
0,637598835462288136,475073,3,31,31,0,0.9332439,0.8060138,0,2.027786,2.324631,"(0.0, 0.0)","(0.4, 0.5)","(0.4, 0.5)","(2.7, 14.8, -70.2)","(33.8, 17.0, -77.5)","(-28.4, 12.6, -62.9)","(0.0, -0.3, 1.0)","(0.0, -0.3, 1.0)","(0.1, -0.3, 1.0)",0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,"(-0.1, 7.1, -8.1)","(0.1, -0.1, 0.0, 1.0)"
0,637598835462373340,475081,3,31,31,0,0.9484304,0.7661991,0,2.027817,2.324692,"(0.0, 0.0)","(0.4, 0.5)","(0.4, 0.5)","(2.7, 14.8, -70.2)","(33.8, 17.0, -77.5)","(-28.3, 12.6, -62.9)","(0.0, -0.3, 1.0)","(0.0, -0.3, 1.0)","(0.1, -0.3, 1.0)",0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,"(-0.1, 7.1, -8.1)","(0.1, -0.1, 0.0, 1.0)"
