GtecTime,EyeTrackingTimeStamp,CombinedEyeValidDataBitMask,LeftEyeValidDataBitMask,RightEyeValidDataBitMask,CombinedEyeOpenness,LeftEyeOpenness,RightEyeOpenness,CombinedPupilDiameter,LeftPupilDiameter,RightPupilDiameter,CombinedPupilPosition,LeftPupilPosition,RightPupilPosition,CombinedGazeOrigin,LeftGazeOrigin,RightGazeOrigin,CombinedGazeDirection,LeftGazeDirection,RightGazeDirection,LeftEyeWide,RightEyeWide,LeftEyeSqeeze,RightEyeSqeeze,LeftEyeFrown,RightEyeFrown
0,1115945,3,31,31,0,1,1,0,2.155563,1.682175,"(0.0, 0.0)","(0.6, 0.6)","(0.6, 0.6)","(-0.2, 12.6, -69.5)","(31.1, 10.6, -62.1)","(-31.5, 14.5, -76.9)","(-0.2, -0.1, 1.0)","(-0.2, -0.1, 1.0)","(-0.2, -0.1, 1.0)",0.7388682,0.7388682,0,0,0,0
0,1115953,3,31,31,0,1,1,0,2.176102,1.653809,"(0.0, 0.0)","(0.6, 0.6)","(0.6, 0.6)","(-0.2, 12.6, -69.5)","(31.2, 10.6, -62.1)","(-31.5, 14.5, -76.9)","(-0.2, -0.1, 1.0)","(-0.2, -0.1, 1.0)","(-0.2, -0.1, 1.0)",0.7761384,0.7761384,0,0,0,0
0,1115961,3,31,31,0,1,1,0,2.158752,1.735641,"(0.0, 0.0)","(0.6, 0.6)","(0.6, 0.6)","(-0.1, 12.5, -69.5)","(31.2, 10.6, -62.1)","(-31.4, 14.5, -76.9)","(-0.2, -0.1, 1.0)","(-0.2, -0.1, 1.0)","(-0.1, -0.1, 1.0)",0.7961404,0.7961404,0,0,0,0
0,1115970,3,31,31,0,1,1,0,2.091217,1.676178,"(0.0, 0.0)","(0.6, 0.6)","(0.6, 0.6)","(-0.1, 12.5, -69.5)","(31.3, 10.6, -62.1)","(-31.4, 14.5, -76.9)","(-0.1, -0.1, 1.0)","(-0.2, -0.1, 1.0)","(-0.1, -0.1, 1.0)",0.7814831,0.7814831,0,0,0,0
0,1115978,3,31,31,0,1,1,0,2.093552,1.670761,"(0.0, 0.0)","(0.6, 0.6)","(0.6, 0.6)","(0.0, 12.6, -69.5)","(31.4, 10.6, -62.0)","(-31.3, 14.5, -76.9)","(-0.1, -0.1, 1.0)","(-0.2, -0.1, 1.0)","(-0.1, -0.1, 1.0)",0.7736169,0.7736169,0,0,0,0
0,1115986,3,31,31,0,1,1,0,2.004944,1.746628,"(0.0, 0.0)","(0.6, 0.6)","(0.6, 0.6)","(0.1, 12.6, -69.5)","(31.5, 10.6, -62.0)","(-31.3, 14.5, -76.9)","(-0.1, -0.1, 1.0)","(-0.1, -0.1, 1.0)","(-0.1, -0.1, 1.0)",0.8035091,0.8035091,0,0,0,0
0,1115995,3,31,31,0,1,1,0,1.889282,1.766876,"(0.0, 0.0)","(0.6, 0.6)","(0.6, 0.6)","(0.1, 12.5, -69.4)","(31.5, 10.6, -62.0)","(-31.2, 14.5, -76.9)","(-0.1, -0.1, 1.0)","(-0.1, -0.1, 1.0)","(-0.1, -0.1, 1.0)",0.8195514,0.8195514,0,0,0,0
0,1116003,3,31,31,0,1,1,0,1.873474,1.760025,"(0.0, 0.0)","(0.6, 0.6)","(0.6, 0.6)","(0.2, 12.5, -69.4)","(31.6, 10.6, -62.0)","(-31.2, 14.5, -76.8)","(-0.1, -0.1, 1.0)","(-0.1, -0.1, 1.0)","(-0.1, -0.1, 1.0)",0.8334081,0.8334081,0,0,0,0
0,1116011,3,31,31,0,1,1,0,1.943924,1.773239,"(0.0, 0.0)","(0.6, 0.6)","(0.5, 0.6)","(0.3, 12.5, -69.4)","(31.6, 10.6, -62.0)","(-31.1, 14.5, -76.8)","(-0.1, -0.1, 1.0)","(-0.1, -0.1, 1.0)","(-0.1, -0.1, 1.0)",0.8408446,0.8408446,0,0,0,0
0,1116020,3,31,31,0,1,1,0,1.991776,1.683243,"(0.0, 0.0)","(0.6, 0.6)","(0.5, 0.6)","(0.3, 12.5, -69.4)","(31.7, 10.6, -62.0)","(-31.1, 14.5, -76.8)","(-0.1, -0.1, 1.0)","(-0.1, -0.1, 1.0)","(-0.1, -0.1, 1.0)",0.8351164,0.8351164,0,0,0,0
0,1116028,3,31,31,0,1,1,0,2.014938,1.729782,"(0.0, 0.0)","(0.6, 0.6)","(0.5, 0.6)","(0.3, 12.5, -69.4)","(31.7, 10.6, -62.0)","(-31.1, 14.5, -76.8)","(-0.1, -0.1, 1.0)","(-0.1, -0.1, 1.0)","(-0.1, -0.1, 1.0)",0.8320422,0.8320422,0,0,0,0
0,1116036,3,31,31,0,1,1,0,2.093353,1.695984,"(0.0, 0.0)","(0.5, 0.6)","(0.5, 0.6)","(0.4, 12.5, -69.5)","(31.8, 10.6, -62.1)","(-31.1, 14.5, -76.8)","(-0.1, -0.1, 1.0)","(-0.1, -0.1, 1.0)","(-0.1, -0.1, 1.0)",0.8049709,0.8049709,0,0,0,0
0,1116045,3,31,31,0,1,1,0,2.107071,1.761856,"(0.0, 0.0)","(0.5, 0.6)","(0.5, 0.6)","(0.4, 12.5, -69.5)","(31.8, 10.6, -62.1)","(-31.0, 14.5, -76.8)","(-0.1, -0.1, 1.0)","(-0.1, -0.1, 1.0)","(-0.1, -0.1, 1.0)",0.7904425,0.7904425,0,0,0,0
0,1116053,3,31,31,0,1,1,0,2.047134,1.75206,"(0.0, 0.0)","(0.5, 0.6)","(0.5, 0.6)","(0.4, 12.5, -69.5)","(31.8, 10.6, -62.1)","(-31.0, 14.5, -76.8)","(-0.1, -0.1, 1.0)","(-0.1, -0.1, 1.0)","(0.0, -0.1, 1.0)",0.7916622,0.7916622,0,0,0,0
0,1116061,3,31,31,0,1,1,0,2.041946,1.715775,"(0.0, 0.0)","(0.5, 0.6)","(0.5, 0.6)","(0.5, 12.5, -69.5)","(31.9, 10.6, -62.1)","(-31.0, 14.4, -76.8)","(-0.1, -0.1, 1.0)","(-0.1, -0.1, 1.0)","(0.0, -0.1, 1.0)",0.7923167,0.7923167,0,0,0,0
0,1116070,3,31,31,0,1,1,0,2.029205,1.668777,"(0.0, 0.0)","(0.5, 0.6)","(0.5, 0.6)","(0.5, 12.6, -69.5)","(31.9, 10.6, -62.2)","(-31.0, 14.5, -76.9)","(0.0, -0.1, 1.0)","(-0.1, -0.1, 1.0)","(0.0, -0.1, 1.0)",0.7989079,0.7989079,0,0,0,0
0,1116078,3,31,31,0,1,1,0,2.104401,1.694,"(0.0, 0.0)","(0.5, 0.6)","(0.5, 0.6)","(0.5, 12.6, -69.5)","(31.9, 10.7, -62.2)","(-30.9, 14.4, -76.8)","(0.0, -0.1, 1.0)","(-0.1, -0.1, 1.0)","(0.0, -0.1, 1.0)",0.8024453,0.8024453,0,0,0,0
0,1116086,3,31,31,0,1,1,0,2.091293,1.713867,"(0.0, 0.0)","(0.5, 0.6)","(0.5, 0.6)","(0.5, 12.6, -69.7)","(32.0, 10.8, -62.5)","(-30.9, 14.5, -76.8)","(0.0, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.0, -0.1, 1.0)",0.8082346,0.8082346,0,0,0,0
0,1116095,3,31,31,0,1,1,0,2.116196,1.542862,"(0.0, 0.0)","(0.5, 0.6)","(0.5, 0.6)","(0.6, 13.4, -72.3)","(32.0, 10.9, -62.8)","(-30.8, 15.9, -81.8)","(0.0, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.0, -0.1, 1.0)",0.8113416,0.8113416,0,0,0,0
0,1116103,3,31,31,0,1,1,0,2.157501,1.768341,"(0.0, 0.0)","(0.5, 0.6)","(0.5, 0.6)","(0.6, 12.1, -67.9)","(32.0, 10.7, -62.2)","(-30.9, 13.5, -73.7)","(0.0, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.0, -0.1, 1.0)",0.8105853,0.8105853,0,0,0,0
0,1116111,3,31,31,0,1,1,0,2.136612,1.791458,"(0.0, 0.0)","(0.5, 0.6)","(0.5, 0.6)","(0.6, 12.3, -68.8)","(32.1, 11.1, -63.8)","(-30.9, 13.6, -73.8)","(0.0, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.0, -0.1, 1.0)",0.8101795,0.8101795,0,0,0,0
0,1116120,3,31,31,0,1,1,0,2.09407,1.783768,"(0.0, 0.0)","(0.5, 0.6)","(0.5, 0.6)","(0.6, 12.5, -69.3)","(32.1, 11.3, -64.3)","(-30.9, 13.7, -74.2)","(0.0, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.0, -0.1, 1.0)",0.8004427,0.8004427,0,0,0,0
0,1116128,3,31,31,0,1,1,0,2.12265,1.808289,"(0.0, 0.0)","(0.5, 0.6)","(0.5, 0.6)","(0.6, 12.5, -69.2)","(32.1, 11.3, -64.3)","(-30.9, 13.7, -74.2)","(0.0, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.0, -0.1, 1.0)",0.7952172,0.7952172,0,0,0,0
0,1116136,3,31,31,0,1,1,0,2.171951,1.806091,"(0.0, 0.0)","(0.5, 0.6)","(0.5, 0.6)","(0.6, 12.0, -67.5)","(32.1, 10.7, -62.2)","(-30.9, 13.3, -72.9)","(0.0, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.0, -0.1, 1.0)",0.8200014,0.8200014,0,0,0,0
0,1116145,3,31,31,0,1,1,0,2.207947,1.782379,"(0.0, 0.0)","(0.5, 0.6)","(0.5, 0.6)","(0.6, 11.9, -67.3)","(32.1, 10.6, -62.1)","(-30.9, 13.2, -72.6)","(0.0, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.0, -0.1, 1.0)",0.8333024,0.8333024,0,0,0,0
0,1116153,3,31,31,0,1,1,0,2.189178,1.840759,"(0.0, 0.0)","(0.5, 0.6)","(0.5, 0.6)","(0.6, 12.0, -67.4)","(32.1, 10.7, -62.3)","(-30.9, 13.2, -72.6)","(0.0, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.0, -0.1, 1.0)",0.8229436,0.8229436,0,0,0,0
0,1116161,3,31,31,0,1,1,0,2.17952,1.613983,"(0.0, 0.0)","(0.5, 0.6)","(0.5, 0.6)","(0.7, 13.5, -72.8)","(32.1, 10.6, -62.1)","(-30.7, 16.4, -83.5)","(0.0, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.0, -0.1, 1.0)",0.8173842,0.8173842,0,0,0,0
0,1116170,3,31,31,0,1,1,0,2.207047,1.740448,"(0.0, 0.0)","(0.5, 0.6)","(0.5, 0.6)","(0.7, 12.7, -69.9)","(32.1, 10.6, -61.8)","(-30.8, 14.8, -78.1)","(0.0, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.0, -0.1, 1.0)",0.7907507,0.7907507,0,0,0,0
0,1116178,3,31,31,0,1,1,0,2.207764,1.866516,"(0.0, 0.0)","(0.5, 0.6)","(0.5, 0.6)","(0.7, 11.9, -67.4)","(32.2, 10.6, -62.1)","(-30.8, 13.2, -72.7)","(0.0, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.0, -0.1, 1.0)",0.7764571,0.7764571,0,0,0,0
0,1116186,3,31,31,0,1,1,0,2.230484,1.871979,"(0.0, 0.0)","(0.5, 0.6)","(0.5, 0.6)","(0.7, 12.0, -67.5)","(32.2, 10.7, -62.4)","(-30.8, 13.2, -72.6)","(0.0, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.0, -0.1, 1.0)",0.771198,0.771198,0,0,0,0
0,1116195,3,31,31,0,1,1,0,2.150238,1.866791,"(0.0, 0.0)","(0.5, 0.6)","(0.5, 0.6)","(0.7, 11.9, -67.4)","(32.2, 10.7, -62.2)","(-30.8, 13.2, -72.7)","(0.0, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.0, -0.1, 1.0)",0.7683756,0.7683756,0,0,0,0
0,1116203,3,31,31,0,1,1,0,2.224808,1.866211,"(0.0, 0.0)","(0.5, 0.6)","(0.5, 0.6)","(0.7, 11.9, -67.3)","(32.2, 10.6, -62.1)","(-30.8, 13.2, -72.6)","(0.0, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.0, -0.1, 1.0)",0.7595591,0.7595591,0,0,0,0
0,1116211,3,31,31,0,1,1,0,2.185822,1.86792,"(0.0, 0.0)","(0.5, 0.6)","(0.5, 0.6)","(0.7, 11.9, -67.5)","(32.2, 10.7, -62.3)","(-30.8, 13.2, -72.6)","(0.0, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.0, -0.1, 1.0)",0.7548276,0.7548276,0,0,0,0
0,1116220,3,31,31,0,1,1,0,2.235291,1.872879,"(0.0, 0.0)","(0.5, 0.6)","(0.5, 0.6)","(0.7, 12.0, -67.5)","(32.2, 10.7, -62.4)","(-30.8, 13.2, -72.6)","(0.0, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.0, -0.1, 1.0)",0.7539086,0.7539086,0,0,0,0
0,1116228,3,31,31,0,1,1,0,2.264099,1.87706,"(0.0, 0.0)","(0.5, 0.6)","(0.5, 0.6)","(0.7, 11.9, -67.2)","(32.2, 10.5, -61.7)","(-30.8, 13.2, -72.6)","(0.0, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.0, -0.1, 1.0)",0.7534154,0.7534154,0,0,0,0
0,1116236,3,31,31,0,1,1,0,2.246765,1.888657,"(0.0, 0.0)","(0.5, 0.6)","(0.5, 0.6)","(0.7, 11.9, -67.2)","(32.2, 10.5, -61.5)","(-30.9, 13.3, -72.9)","(0.0, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.0, -0.1, 1.0)",0.7578987,0.7578987,0,0,0,0
0,1116245,3,31,31,0,1,1,0,2.246063,1.813187,"(0.0, 0.0)","(0.5, 0.6)","(0.5, 0.6)","(0.6, 12.0, -67.5)","(32.1, 10.5, -61.8)","(-30.9, 13.4, -73.3)","(0.0, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.0, -0.1, 1.0)",0.7603047,0.7603047,0,0,0,0
0,1116253,3,31,31,0,1,1,0,2.165939,1.891449,"(0.0, 0.0)","(0.5, 0.6)","(0.5, 0.6)","(0.6, 12.0, -67.7)","(32.1, 10.7, -62.4)","(-30.9, 13.3, -72.9)","(0.0, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.0, -0.1, 1.0)",0.748205,0.748205,0,0,0,0
0,1116261,3,31,31,0,1,1,0,2.224426,1.853119,"(0.0, 0.0)","(0.5, 0.6)","(0.5, 0.6)","(0.6, 12.1, -67.9)","(32.1, 10.7, -62.4)","(-30.9, 13.5, -73.4)","(0.0, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.0, -0.1, 1.0)",0.7417114,0.7417114,0,0,0,0
0,1116270,3,31,31,0,1,1,0,2.195755,1.884964,"(0.0, 0.0)","(0.5, 0.6)","(0.5, 0.6)","(0.6, 12.1, -68.2)","(32.1, 10.9, -63.1)","(-30.9, 13.4, -73.4)","(0.0, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.0, -0.1, 1.0)",0.7578245,0.7578245,0,0,0,0
0,1116278,3,31,31,0,1,1,0,2.206406,1.82045,"(0.0, 0.0)","(0.5, 0.6)","(0.5, 0.6)","(0.6, 12.1, -67.9)","(32.1, 10.8, -62.7)","(-30.9, 13.4, -73.2)","(0.0, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.0, -0.1, 1.0)",0.7664721,0.7664721,0,0,0,0
0,1116286,3,31,31,0,1,1,0,2.158112,1.869263,"(0.0, 0.0)","(0.5, 0.6)","(0.5, 0.6)","(0.6, 12.1, -68.2)","(32.1, 11.0, -63.8)","(-30.9, 13.2, -72.7)","(0.0, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.0, -0.1, 1.0)",0.7776547,0.7776547,0,0,0,0
0,1116295,3,31,31,0,1,1,0,2.159729,1.718689,"(0.0, 0.0)","(0.5, 0.6)","(0.5, 0.6)","(0.7, 13.6, -73.5)","(32.1, 11.0, -63.7)","(-30.8, 16.3, -83.2)","(0.0, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.0, -0.1, 1.0)",0.7836561,0.7836561,0,0,0,0
0,1116303,3,31,31,0,1,1,0,2.192734,1.644821,"(0.0, 0.0)","(0.5, 0.6)","(0.5, 0.6)","(0.7, 13.5, -73.1)","(32.2, 10.6, -62.3)","(-30.7, 16.4, -83.8)","(0.0, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.0, -0.1, 1.0)",0.7843429,0.7843429,0,0,0,0
0,1116311,3,31,31,0,1,1,0,2.163788,1.794724,"(0.0, 0.0)","(0.5, 0.6)","(0.5, 0.6)","(0.8, 12.2, -68.4)","(32.3, 10.9, -63.3)","(-30.7, 13.4, -73.5)","(0.0, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.0, -0.1, 1.0)",0.7847115,0.7847115,0,0,0,0
0,1116320,3,31,31,0,1,1,0,2.10611,1.83136,"(0.0, 0.0)","(0.5, 0.6)","(0.5, 0.6)","(1.0, 12.3, -68.9)","(32.5, 11.1, -64.1)","(-30.4, 13.5, -73.8)","(0.1, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.1, -0.1, 1.0)",0.775308,0.775308,0,0,0,0
0,1116328,3,31,31,0,1,1,0,2.200638,1.935318,"(0.0, 0.0)","(0.5, 0.6)","(0.5, 0.6)","(1.3, 12.3, -68.8)","(32.7, 11.0, -63.6)","(-30.2, 13.6, -74.0)","(0.1, -0.1, 1.0)","(0.1, -0.1, 1.0)","(0.1, -0.1, 1.0)",0.7702613,0.7702613,0,0,0,0
0,1116336,3,31,31,0,1,1,0,2.107132,1.900818,"(0.0, 0.0)","(0.5, 0.6)","(0.4, 0.6)","(1.5, 12.4, -69.1)","(32.9, 10.7, -62.7)","(-30.0, 14.0, -75.4)","(0.1, -0.1, 1.0)","(0.1, -0.1, 1.0)","(0.2, -0.1, 1.0)",0.6459769,0.6459769,0,0,0,0
0,1116344,3,31,31,0,1,1,0,1.946152,1.912445,"(0.0, 0.0)","(0.4, 0.6)","(0.4, 0.6)","(1.7, 12.4, -69.1)","(33.1, 10.8, -62.7)","(-29.8, 14.0, -75.4)","(0.2, -0.1, 1.0)","(0.1, -0.1, 1.0)","(0.2, -0.1, 1.0)",0.5792766,0.5792766,0,0,0,0
0,1116353,3,31,31,0,1,1,0,2.246506,1.914978,"(0.0, 0.0)","(0.4, 0.6)","(0.4, 0.6)","(1.8, 12.4, -69.1)","(33.3, 10.8, -62.7)","(-29.7, 14.1, -75.5)","(0.3, -0.1, 1.0)","(0.3, -0.1, 1.0)","(0.2, -0.1, 1.0)",0.3987738,0.3987738,0,0,0,0
0,1116361,3,31,31,0,1,1,0,2.277283,1.95134,"(0.0, 0.0)","(0.4, 0.6)","(0.4, 0.6)","(1.9, 12.5, -69.1)","(33.4, 10.9, -62.7)","(-29.6, 14.1, -75.5)","(0.3, -0.1, 1.0)","(0.3, -0.1, 1.0)","(0.3, -0.1, 1.0)",0.3019025,0.3019025,0,0,0,0
0,1116369,3,31,31,0,1,1,0,2.315414,2.019501,"(0.0, 0.0)","(0.4, 0.6)","(0.4, 0.6)","(1.9, 12.5, -69.1)","(33.4, 10.9, -62.7)","(-29.6, 14.2, -75.5)","(0.3, -0.1, 1.0)","(0.3, -0.1, 1.0)","(0.3, -0.1, 1.0)",0.2046194,0.2046194,0,0,0,0
0,1116378,3,31,31,0,1,1,0,2.309738,2.028946,"(0.0, 0.0)","(0.4, 0.6)","(0.4, 0.6)","(1.8, 12.6, -69.1)","(33.3, 11.0, -62.7)","(-29.7, 14.2, -75.5)","(0.3, -0.1, 1.0)","(0.3, -0.1, 1.0)","(0.3, -0.1, 1.0)",0.1731595,0.1731595,0,0,0,0
0,1116386,3,31,31,0,1,1,0,2.284531,2.016617,"(0.0, 0.0)","(0.4, 0.5)","(0.4, 0.6)","(1.8, 12.6, -69.1)","(33.3, 11.0, -62.7)","(-29.7, 14.2, -75.4)","(0.3, -0.1, 1.0)","(0.3, 0.0, 1.0)","(0.3, -0.1, 1.0)",0.2100166,0.2100166,0,0,0,0
0,1116394,3,31,31,0,1,1,0,1.878693,1.969147,"(0.0, 0.0)","(0.4, 0.6)","(0.4, 0.6)","(1.8, 12.6, -69.0)","(33.3, 11.0, -62.6)","(-29.7, 14.2, -75.4)","(0.2, -0.1, 1.0)","(0.2, -0.1, 1.0)","(0.2, -0.1, 1.0)",0.2297968,0.2297968,0,0,0,0
0,1116403,3,31,31,0,1,1,0,2.310074,1.946014,"(0.0, 0.0)","(0.4, 0.5)","(0.4, 0.6)","(1.7, 12.6, -69.0)","(33.3, 11.0, -62.7)","(-29.8, 14.2, -75.4)","(0.2, -0.1, 1.0)","(0.3, 0.0, 1.0)","(0.2, -0.1, 1.0)",0.3373618,0.3373618,0,0,0,0
0,1116411,3,31,31,0,1,1,0,2.394867,1.900238,"(0.0, 0.0)","(0.4, 0.5)","(0.4, 0.6)","(1.7, 12.7, -69.0)","(33.2, 11.0, -62.7)","(-29.8, 14.3, -75.4)","(0.2, -0.1, 1.0)","(0.2, 0.0, 1.0)","(0.2, -0.1, 1.0)",0.3950892,0.3950892,0,0,0,0
0,1116419,3,31,31,0,1,1,0,1.897568,1.889389,"(0.0, 0.0)","(0.4, 0.5)","(0.4, 0.6)","(1.7, 12.7, -69.0)","(33.2, 11.0, -62.6)","(-29.8, 14.3, -75.4)","(0.2, 0.0, 1.0)","(0.1, 0.0, 1.0)","(0.2, -0.1, 1.0)",0.4006657,0.4006657,0,0,0,0
0,1116428,3,31,31,0,1,1,0,2.089905,1.931763,"(0.0, 0.0)","(0.4, 0.5)","(0.4, 0.6)","(1.6, 12.7, -69.0)","(33.2, 11.1, -62.6)","(-29.9, 14.3, -75.4)","(0.2, 0.0, 1.0)","(0.2, 0.0, 1.0)","(0.2, -0.1, 1.0)",0.4036584,0.4036584,0,0,0,0
0,1116436,3,31,31,0,1,1,0,2.240112,1.970703,"(0.0, 0.0)","(0.4, 0.5)","(0.4, 0.6)","(1.6, 12.7, -69.1)","(33.1, 11.1, -62.6)","(-29.9, 14.3, -75.5)","(0.2, 0.0, 1.0)","(0.2, 0.0, 1.0)","(0.2, -0.1, 1.0)",0.4364584,0.4364584,0,0,0,0
0,1116444,3,31,31,0,1,1,0,1.995667,2.027496,"(0.0, 0.0)","(0.5, 0.5)","(0.4, 0.6)","(1.6, 12.3, -67.8)","(33.1, 10.8, -61.9)","(-29.9, 13.8, -73.6)","(0.2, 0.0, 1.0)","(0.1, 0.0, 1.0)","(0.2, -0.1, 1.0)",0.4540613,0.4540613,0,0,0,0
0,1116453,3,31,31,0,1,1,0,1.955917,2.019974,"(0.0, 0.0)","(0.5, 0.5)","(0.4, 0.6)","(1.5, 12.4, -68.0)","(33.1, 10.7, -61.3)","(-30.0, 14.1, -74.7)","(0.2, -0.1, 1.0)","(0.1, 0.0, 1.0)","(0.2, -0.1, 1.0)",0.4887286,0.4887286,0,0,0,0
0,1116461,3,31,31,0,1,1,0,2.213333,1.957916,"(0.0, 0.0)","(0.5, 0.5)","(0.4, 0.5)","(1.5, 12.5, -68.2)","(33.0, 10.9, -62.1)","(-30.0, 14.0, -74.3)","(0.2, 0.0, 1.0)","(0.2, 0.0, 1.0)","(0.2, -0.1, 1.0)",0.5073336,0.5073336,0,0,0,0
0,1116469,3,31,31,0,1,1,0,2.105133,1.957703,"(0.0, 0.0)","(0.5, 0.5)","(0.4, 0.5)","(1.4, 12.7, -68.9)","(33.0, 10.6, -60.9)","(-30.1, 14.8, -76.9)","(0.2, 0.0, 1.0)","(0.1, 0.0, 1.0)","(0.2, -0.1, 1.0)",0.5062799,0.5062799,0,0,0,0
0,1116478,3,31,31,0,1,1,0,2.095215,1.857758,"(0.0, 0.0)","(0.5, 0.5)","(0.4, 0.6)","(1.4, 12.5, -68.3)","(32.9, 10.5, -60.5)","(-30.1, 14.6, -76.1)","(0.1, 0.0, 1.0)","(0.1, 0.0, 1.0)","(0.2, -0.1, 1.0)",0.5057145,0.5057145,0,0,0,0
0,1116486,3,31,31,0,1,1,0,2.211197,1.92926,"(0.0, 0.0)","(0.5, 0.5)","(0.4, 0.5)","(1.3, 12.3, -67.6)","(32.9, 10.5, -60.5)","(-30.2, 14.2, -74.8)","(0.1, 0.0, 1.0)","(0.1, 0.0, 1.0)","(0.2, 0.0, 1.0)",0.5347298,0.5347298,0,0,0,0
0,1116494,3,31,31,0,1,1,0,2.172974,1.866379,"(0.0, 0.0)","(0.5, 0.5)","(0.5, 0.5)","(1.3, 12.9, -69.6)","(32.8, 11.0, -62.3)","(-30.2, 14.8, -77.0)","(0.1, 0.0, 1.0)","(0.1, 0.0, 1.0)","(0.1, 0.0, 1.0)",0.5503016,0.5503016,0,0,0,0
0,1116503,3,31,31,0,1,1,0,2.284698,1.842422,"(0.0, 0.0)","(0.5, 0.5)","(0.5, 0.5)","(1.2, 13.0, -69.8)","(32.7, 11.0, -62.1)","(-30.3, 14.9, -77.5)","(0.1, 0.0, 1.0)","(0.1, 0.0, 1.0)","(0.1, 0.0, 1.0)",0.5533785,0.5533785,0,0,0,0
0,1116511,3,31,31,0,1,1,0,2.211121,1.813766,"(0.0, 0.0)","(0.5, 0.5)","(0.5, 0.5)","(1.2, 13.0, -69.8)","(32.7, 10.8, -61.5)","(-30.3, 15.1, -78.1)","(0.1, 0.0, 1.0)","(0.1, 0.0, 1.0)","(0.1, 0.0, 1.0)",0.5550297,0.5550297,0,0,0,0
0,1116519,3,31,31,0,1,1,0,2.249741,1.897827,"(0.0, 0.0)","(0.5, 0.5)","(0.5, 0.5)","(1.1, 12.8, -69.2)","(32.6, 10.6, -60.7)","(-30.4, 15.0, -77.6)","(0.1, 0.0, 1.0)","(0.1, 0.0, 1.0)","(0.1, 0.0, 1.0)",0.5872856,0.5872856,0,0,0,0
0,1116528,3,31,31,0,1,1,0,2.324158,1.916672,"(0.0, 0.0)","(0.5, 0.5)","(0.5, 0.5)","(1.1, 12.4, -68.0)","(32.6, 10.5, -60.5)","(-30.4, 14.3, -75.4)","(0.1, 0.0, 1.0)","(0.1, 0.0, 1.0)","(0.1, 0.0, 1.0)",0.6045965,0.6045965,0,0,0,0
0,1116536,3,31,31,0,1,1,0,2.326538,1.890656,"(0.0, 0.0)","(0.5, 0.5)","(0.5, 0.5)","(1.0, 12.5, -68.2)","(32.5, 10.8, -61.5)","(-30.5, 14.2, -75.0)","(0.1, 0.0, 1.0)","(0.1, 0.0, 1.0)","(0.1, 0.0, 1.0)",0.5842885,0.5842885,0,0,0,0
0,1116544,3,31,31,0,1,1,0,2.358185,1.905991,"(0.0, 0.0)","(0.5, 0.5)","(0.5, 0.5)","(32.5, 10.4, -59.9)","(32.5, 10.4, -59.9)","(-30.5, 14.1, -74.5)","(0.1, 0.0, 1.0)","(0.1, 0.0, 1.0)","(0.1, 0.0, 1.0)",0.5733897,0.5733897,0,0,0,0
0,1116553,3,31,31,0,1,1,0,2.282959,1.910767,"(0.0, 0.0)","(0.5, 0.5)","(0.5, 0.5)","(1.0, 12.3, -67.4)","(32.5, 10.7, -61.1)","(-30.5, 13.9, -73.7)","(0.1, 0.0, 1.0)","(0.1, 0.0, 1.0)","(0.1, 0.0, 1.0)",0.574074,0.574074,0,0,0,0
0,1116561,3,31,31,0,1,1,0,2.209442,1.910202,"(0.0, 0.0)","(0.5, 0.5)","(0.5, 0.5)","(0.9, 12.5, -68.1)","(32.4, 10.8, -61.4)","(-30.6, 14.2, -74.8)","(0.1, 0.0, 1.0)","(0.1, 0.0, 1.0)","(0.1, 0.0, 1.0)",0.5744413,0.5744413,0,0,0,0
