GtecTime,UnityTimeTicks,EyeTimeStamp,CombinedEyeValidDataBitMask,LeftEyeValidDataBitMask,RightEyeValidDataBitMask,CombinedEyeOpenness,LeftEyeOpenness,RightEyeOpenness,CombinedPupilDiameter,LeftPupilDiameter,RightPupilDiameter,CombinedPupilPosition,LeftPupilPosition,RightPupilPosition,CombinedGazeOrigin,LeftGazeOrigin,RightGazeOrigin,CombinedGazeDirection,LeftGazeDirection,RightGazeDirection,LeftEyeWide,RightEyeWide,LeftEyeSqeeze,RightEyeSqeeze,LeftEyeFrown,RightEyeFrown,FocusStatus,RayOriginal,RayDirection,Collider,Distance,Normal,Point,Transform.position,Transform.rotation,Camera.position,Camera.rotation
0,637596259275879860,3679531,3,31,31,0,1,1,0,2.155411,2.189758,"(0.0, 0.0)","(0.5, 0.6)","(0.5, 0.5)","(32.8, 9.2, -57.2)","(32.8, 9.2, -57.2)","(-30.1, 11.3, -60.4)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)","(0.1, -0.2, 1.0)",0.6172379,0.6172379,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0
0,637596259276059308,3679540,3,31,31,0,1,1,0,2.154968,2.189529,"(0.0, 0.0)","(0.5, 0.6)","(0.5, 0.5)","(32.8, 9.2, -57.2)","(32.8, 9.2, -57.2)","(-30.1, 11.3, -60.4)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)","(0.1, -0.2, 1.0)",0.6222587,0.6222587,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0
0,637596259276168937,3679548,3,31,31,0,1,1,0,2.16008,2.181137,"(0.0, 0.0)","(0.5, 0.6)","(0.5, 0.5)","(32.8, 9.2, -57.2)","(32.8, 9.2, -57.2)","(-30.1, 11.3, -60.4)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)","(0.1, -0.2, 1.0)",0.6256828,0.6256828,0,0,0,0,False,0,0,0,0,0,0,0,0,"(-0.1, 7.0, -8.1)","(0.1, -0.2, 0.0, 1.0)"
0,637596259276208826,3679556,3,31,31,0,1,1,0,2.154755,2.180878,"(0.0, 0.0)","(0.5, 0.6)","(0.5, 0.5)","(32.8, 9.2, -57.2)","(32.8, 9.2, -57.2)","(-30.1, 11.3, -60.4)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)","(0.1, -0.2, 1.0)",0.6256828,0.6256828,0,0,0,0,False,0,0,0,0,0,0,0,0,"(-0.1, 7.0, -8.1)","(0.1, -0.2, 0.0, 1.0)"
0,637596259276348454,3679565,3,31,31,0,1,1,0,2.154541,2.175507,"(0.0, 0.0)","(0.5, 0.6)","(0.5, 0.5)","(32.8, 9.2, -57.2)","(32.8, 9.2, -57.2)","(-30.1, 11.3, -60.4)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)","(0.1, -0.2, 1.0)",0.6352164,0.6352164,0,0,0,0,False,0,0,0,0,0,0,0,0,"(-0.1, 7.0, -8.1)","(0.1, -0.2, 0.0, 1.0)"
0,637596259276508052,3679573,3,31,31,0,1,1,0,2.154556,2.169891,"(0.0, 0.0)","(0.5, 0.6)","(0.5, 0.5)","(32.8, 9.2, -57.2)","(32.8, 9.2, -57.2)","(-30.1, 11.3, -60.4)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)","(0.1, -0.2, 1.0)",0.6394826,0.6394826,0,0,0,0,False,0,0,0,0,0,0,0,0,"(-0.1, 7.0, -8.1)","(0.1, -0.2, 0.0, 1.0)"
0,637596259276633400,3679581,3,31,31,0,1,1,0,2.154449,2.154556,"(0.0, 0.0)","(0.5, 0.6)","(0.5, 0.5)","(32.8, 9.2, -57.2)","(32.8, 9.2, -57.2)","(-30.1, 11.3, -60.4)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)","(0.1, -0.2, 1.0)",0.638455,0.638455,0,0,0,0,False,0,0,0,0,0,0,0,0,"(-0.1, 7.0, -8.1)","(0.1, -0.2, 0.0, 1.0)"
0,637596259276683291,3679590,3,31,31,0,1,1,0,2.147919,2.169998,"(0.0, 0.0)","(0.5, 0.6)","(0.5, 0.5)","(32.8, 9.2, -57.2)","(32.8, 9.2, -57.2)","(-30.1, 11.3, -60.4)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)","(0.1, -0.2, 1.0)",0.6550883,0.6550883,0,0,0,0,False,0,0,0,0,0,0,0,0,"(-0.1, 7.0, -8.1)","(0.1, -0.2, 0.0, 1.0)"
0,637596259276733149,3679598,3,31,31,0,1,1,0,2.147873,2.169891,"(0.0, 0.0)","(0.5, 0.6)","(0.5, 0.5)","(32.8, 9.2, -57.2)","(32.8, 9.2, -57.2)","(-30.1, 11.3, -60.4)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)","(0.1, -0.2, 1.0)",0.6640149,0.6640149,0,0,0,0,False,0,0,0,0,0,0,0,0,"(-0.1, 7.0, -8.1)","(0.1, -0.2, 0.0, 1.0)"
0,637596259276773022,3679606,3,31,31,0,1,1,0,2.154297,2.154831,"(0.0, 0.0)","(0.5, 0.6)","(0.5, 0.5)","(32.8, 9.2, -57.2)","(32.8, 9.2, -57.2)","(-30.1, 11.3, -60.4)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)","(0.1, -0.2, 1.0)",0.6640149,0.6640149,0,0,0,0,False,0,0,0,0,0,0,0,0,"(-0.1, 7.0, -8.1)","(0.1, -0.2, 0.0, 1.0)"
