GtecTime,UnityTimeTicks,EyeTimeStamp,CombinedEyeValidDataBitMask,LeftEyeValidDataBitMask,RightEyeValidDataBitMask,CombinedEyeOpenness,LeftEyeOpenness,RightEyeOpenness,CombinedPupilDiameter,LeftPupilDiameter,RightPupilDiameter,CombinedPupilPosition,LeftPupilPosition,RightPupilPosition,CombinedGazeOrigin,LeftGazeOrigin,RightGazeOrigin,CombinedGazeDirection,LeftGazeDirection,RightGazeDirection,LeftEyeWide,RightEyeWide,LeftEyeSqeeze,RightEyeSqeeze,LeftEyeFrown,RightEyeFrown,FocusStatus,RayOriginal,RayDirection,Collider,Distance,Normal,Point,Transform.position,Transform.rotation,Camera.position,Camera.rotation
0,637596244061531921,2158096,3,31,31,0,0.9566355,0.6643795,0,2.301514,2.403564,"(0.0, 0.0)","(0.4, 0.5)","(0.4, 0.6)","(6.4, 10.1, -56.7)","(35.2, 10.8, -58.1)","(-27.7, 9.3, -55.0)","(0.0, -0.3, 0.9)","(0.0, -0.3, 0.9)","(0.0, -0.3, 0.9)",0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0
0,637596244061621615,2158105,3,31,31,0,0.9566355,0.6643795,0,2.297043,2.403549,"(0.0, 0.0)","(0.4, 0.5)","(0.4, 0.6)","(6.1, 10.1, -56.7)","(35.2, 10.8, -58.1)","(-27.7, 9.3, -55.0)","(0.0, -0.3, 0.9)","(0.0, -0.3, 0.9)","(0.0, -0.3, 0.9)",0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0
0,637596244061701440,2158113,3,31,31,0,0.9585989,0.630117,0,2.301254,2.400818,"(0.0, 0.0)","(0.4, 0.5)","(0.4, 0.6)","(6.1, 10.1, -56.7)","(35.2, 10.8, -58.1)","(-27.7, 9.3, -55.0)","(0.0, -0.3, 0.9)","(0.0, -0.3, 0.9)","(0.0, -0.3, 0.9)",0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,"(-0.1, 7.2, -8.0)","(0.1, -0.3, -0.1, 1.0)"
0,637596244061781197,2158121,3,31,31,0,0.9585989,0.630117,0,2.301254,2.398712,"(0.0, 0.0)","(0.4, 0.5)","(0.4, 0.6)","(6.0, 10.1, -56.7)","(35.2, 10.8, -58.1)","(-27.7, 9.3, -55.0)","(0.0, -0.3, 0.9)","(0.0, -0.3, 0.9)","(0.0, -0.3, 0.9)",0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,"(-0.1, 7.2, -8.0)","(0.1, -0.3, -0.1, 1.0)"
0,637596244061920919,2158130,3,31,31,0,0.9569281,0.6353096,0,2.309036,2.397675,"(0.0, 0.0)","(0.4, 0.5)","(0.4, 0.6)","(6.0, 10.1, -56.7)","(35.2, 10.8, -58.1)","(-27.7, 9.3, -55.0)","(0.0, -0.3, 0.9)","(0.0, -0.3, 0.9)","(0.0, -0.3, 0.9)",0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,"(-0.1, 7.2, -8.0)","(0.1, -0.3, -0.1, 1.0)"
0,637596244062070576,2158138,3,31,31,0,0.967658,0.607103,0,2.309082,2.397675,"(0.0, 0.0)","(0.4, 0.5)","(0.4, 0.6)","(6.1, 10.1, -56.7)","(35.2, 10.8, -58.1)","(-27.7, 9.3, -55.0)","(0.0, -0.3, 0.9)","(0.0, -0.3, 0.9)","(0.0, -0.3, 0.9)",0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,"(-0.1, 7.2, -8.0)","(0.1, -0.3, -0.1, 1.0)"
0,637596244062220015,2158146,3,31,31,0,0.9575174,0.6248887,0,2.302216,2.397552,"(0.0, 0.0)","(0.4, 0.5)","(0.4, 0.6)","(6.4, 10.1, -56.7)","(35.2, 10.8, -58.1)","(-27.7, 9.3, -55.0)","(0.0, -0.3, 0.9)","(0.0, -0.3, 0.9)","(0.0, -0.3, 0.9)",0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,"(-0.1, 7.2, -8.0)","(0.1, -0.3, -0.1, 1.0)"
0,637596244062279851,2158155,3,31,31,0,0.9575174,0.6248887,0,2.302292,2.397476,"(0.0, 0.0)","(0.4, 0.5)","(0.4, 0.6)","(6.2, 10.1, -56.7)","(35.2, 10.8, -58.1)","(-27.7, 9.3, -55.0)","(0.0, -0.3, 0.9)","(0.0, -0.3, 0.9)","(0.0, -0.3, 0.9)",0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,"(-0.1, 7.2, -8.0)","(0.1, -0.3, -0.1, 1.0)"
0,637596244062319745,2158163,3,31,31,0,0.95162,0.6399825,0,2.305099,2.394333,"(0.0, 0.0)","(0.4, 0.5)","(0.4, 0.6)","(6.0, 10.1, -56.7)","(35.2, 10.8, -58.1)","(-27.7, 9.3, -55.0)","(0.0, -0.3, 0.9)","(0.0, -0.3, 0.9)","(0.0, -0.3, 0.9)",0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,"(-0.1, 7.2, -8.0)","(0.1, -0.3, -0.1, 1.0)"
0,637596244062409545,2158171,3,31,31,0,0.95162,0.6399825,0,2.304886,2.391388,"(0.0, 0.0)","(0.4, 0.5)","(0.4, 0.6)","(6.0, 10.1, -56.7)","(35.2, 10.8, -58.1)","(-27.7, 9.3, -55.0)","(0.0, -0.3, 0.9)","(0.0, -0.3, 0.9)","(0.0, -0.3, 0.9)",0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,"(-0.1, 7.2, -8.0)","(0.1, -0.3, -0.1, 1.0)"
