GtecTime,UnityTime,CombinedEyeValidDataBitMask,LeftEyeValidDataBitMask,RightEyeValidDataBitMask,CombinedEyeOpenness,LeftEyeOpenness,RightEyeOpenness,CombinedPupilDiameter,LeftPupilDiameter,RightPupilDiameter,CombinedPupilPosition,LeftPupilPosition,RightPupilPosition,CombinedGazeOrigin,LeftGazeOrigin,RightGazeOrigin,CombinedGazeDirection,LeftGazeDirection,RightGazeDirection
0,13-54-36.463,3,31,31,0,1,1,0,3.761963,3.450897,"(0.0, 0.0)","(0.6, 0.4)","(0.6, 0.5)","(-6.5, 6.3, -35.5)","(31.2, 7.2, -35.7)","(-32.5, 5.7, -35.4)","(-0.2, -0.1, 1.0)","(-0.2, 0.0, 1.0)","(-0.2, -0.1, 1.0)"
0,13-54-41.516,3,31,31,0,1,1,0,3.773941,3.385986,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(-3.2, 7.5, -35.1)","(32.8, 8.6, -35.9)","(-30.9, 6.6, -34.6)","(0.1, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.1, -0.1, 1.0)"
0,13-54-41.533,3,31,31,0,1,1,0,3.777512,3.366547,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(-3.0, 7.5, -35.2)","(32.8, 8.6, -35.9)","(-30.9, 6.6, -34.6)","(0.1, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.1, -0.1, 1.0)"
0,13-54-41.546,3,31,31,0,1,1,0,3.774139,3.366669,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(-3.3, 7.5, -35.1)","(32.8, 8.6, -35.9)","(-30.9, 6.6, -34.6)","(0.1, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.1, -0.1, 1.0)"
0,13-54-41.560,3,31,31,0,1,1,0,3.774292,3.358551,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(-4.2, 7.5, -35.1)","(32.8, 8.6, -35.9)","(-30.9, 6.6, -34.6)","(0.1, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.1, -0.1, 1.0)"
0,13-54-41.575,3,31,31,0,1,1,0,3.774551,3.358658,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(-5.3, 7.4, -35.1)","(32.8, 8.6, -35.9)","(-30.9, 6.6, -34.6)","(0.1, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.1, -0.1, 1.0)"
0,13-54-41.589,3,31,31,0,1,1,0,3.775452,3.358459,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(-5.9, 7.4, -35.1)","(32.8, 8.6, -35.8)","(-30.9, 6.6, -34.6)","(0.1, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.1, -0.1, 1.0)"
0,13-54-41.603,3,31,31,0,1,1,0,3.789749,3.345535,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(-13.1, 7.2, -34.9)","(32.7, 8.6, -35.7)","(-30.9, 6.6, -34.5)","(0.1, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.1, -0.1, 1.0)"
0,13-54-41.618,3,31,31,0,1,1,0,3.791229,3.33342,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(-20.3, 6.9, -34.7)","(32.7, 8.6, -35.7)","(-31.0, 6.6, -34.5)","(0.1, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.1, -0.1, 1.0)"
0,13-54-41.632,3,31,31,0,1,1,0,3.773209,3.326065,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(-23.1, 6.9, -34.7)","(32.7, 8.6, -35.6)","(-31.0, 6.6, -34.5)","(0.1, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.1, -0.1, 1.0)"
0,13-54-41.647,3,31,31,0,1,1,0,3.774017,3.326157,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(-23.0, 6.9, -34.7)","(32.7, 8.6, -35.6)","(-31.0, 6.6, -34.5)","(0.1, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.1, -0.1, 1.0)"
0,13-54-41.661,3,31,31,0,1,1,0,3.773895,3.316772,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(-20.3, 6.9, -34.7)","(32.7, 8.6, -35.5)","(-31.0, 6.6, -34.5)","(0.1, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.1, -0.1, 1.0)"
0,13-54-41.679,3,31,31,0,1,1,0,3.759003,3.314819,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(-13.5, 7.2, -34.9)","(32.7, 8.6, -35.5)","(-31.0, 6.6, -34.6)","(0.1, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.1, -0.1, 1.0)"
0,13-54-41.694,3,31,31,0,1,1,0,3.759109,3.319122,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(-5.2, 7.4, -35.0)","(32.7, 8.6, -35.5)","(-31.0, 6.6, -34.6)","(0.1, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.1, -0.1, 1.0)"
0,13-54-41.710,3,31,31,0,1,1,0,3.758408,3.314545,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(0.0, 7.6, -35.1)","(32.7, 8.6, -35.6)","(-31.0, 6.6, -34.6)","(0.1, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.1, -0.1, 1.0)"
0,13-54-41.726,3,31,31,0,1,1,0,3.747833,3.314178,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(-1.7, 7.5, -35.1)","(32.7, 8.6, -35.6)","(-31.0, 6.6, -34.6)","(0.1, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.1, -0.1, 1.0)"
0,13-54-41.739,3,31,31,0,1,1,0,3.756836,3.314178,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(-5.1, 7.4, -35.0)","(32.7, 8.6, -35.6)","(-31.0, 6.6, -34.6)","(0.1, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.1, -0.1, 1.0)"
0,13-54-41.752,3,31,31,0,1,1,0,3.755219,3.317566,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(-12.3, 7.2, -34.9)","(32.7, 8.6, -35.7)","(-31.0, 6.6, -34.6)","(0.1, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.1, -0.1, 1.0)"
0,13-54-41.766,3,31,31,0,1,1,0,3.753677,3.321823,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(-16.6, 7.1, -34.9)","(32.7, 8.6, -35.7)","(-31.0, 6.6, -34.6)","(0.1, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.1, -0.1, 1.0)"
0,13-54-41.780,3,31,31,0,1,1,0,3.759964,3.32489,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(-17.6, 7.1, -34.8)","(32.7, 8.6, -35.7)","(-31.0, 6.6, -34.6)","(0.1, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.1, -0.1, 1.0)"
0,13-54-41.795,3,31,31,0,1,1,0,3.76535,3.350067,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(-17.7, 7.0, -34.8)","(32.7, 8.6, -35.8)","(-31.0, 6.6, -34.6)","(0.1, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.1, -0.1, 1.0)"
0,13-54-41.812,3,31,31,0,1,1,0,3.764648,3.350372,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(-14.7, 7.1, -34.9)","(32.7, 8.6, -35.8)","(-31.0, 6.6, -34.6)","(0.1, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.1, -0.1, 1.0)"
0,13-54-41.828,3,31,31,0,1,1,0,3.758163,3.350494,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(-11.7, 7.2, -35.0)","(32.7, 8.6, -35.8)","(-31.0, 6.6, -34.6)","(0.1, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.1, -0.1, 1.0)"
0,13-54-41.843,3,31,31,0,1,1,0,3.758163,3.351273,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(-9.8, 7.3, -35.0)","(32.7, 8.6, -35.8)","(-31.0, 6.6, -34.6)","(0.1, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.1, -0.1, 1.0)"
0,13-54-41.856,3,31,31,0,1,1,0,3.758011,3.352905,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(-8.2, 7.3, -35.0)","(32.7, 8.6, -35.8)","(-31.0, 6.6, -34.6)","(0.1, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.1, -0.1, 1.0)"
0,13-54-41.871,3,31,31,0,1,1,0,3.758163,3.353516,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(-6.6, 7.4, -35.0)","(32.7, 8.6, -35.8)","(-31.0, 6.6, -34.5)","(0.1, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.1, -0.1, 1.0)"
0,13-54-41.885,3,31,31,0,1,1,0,3.771881,3.405411,"(0.0, 0.0)","(0.5, 0.3)","(0.5, 0.4)","(-3.8, 7.5, -35.0)","(32.7, 8.7, -35.7)","(-31.0, 6.7, -34.5)","(0.1, -0.1, 1.0)","(0.0, 0.0, 1.0)","(0.1, -0.1, 1.0)"
0,13-54-41.906,3,31,31,0,1,1,0,3.74411,3.310425,"(0.0, 0.0)","(0.5, 0.3)","(0.5, 0.4)","(-30.5, 6.8, -34.2)","(32.6, 8.6, -34.8)","(-31.0, 6.8, -34.2)","(0.1, -0.1, 1.0)","(0.0, 0.0, 1.0)","(0.1, -0.1, 1.0)"
0,13-54-41.921,3,31,31,0,1,1,0,3.791458,3.262772,"(0.0, 0.0)","(0.5, 0.3)","(0.5, 0.4)","(-31.0, 6.9, -34.3)","(32.5, 8.7, -34.7)","(-31.0, 6.9, -34.3)","(0.1, -0.1, 1.0)","(0.0, 0.0, 1.0)","(0.1, -0.1, 1.0)"
0,13-54-41.937,3,31,31,0,1,1,0,3.787643,3.457657,"(0.0, 0.0)","(0.5, 0.3)","(0.5, 0.4)","(-31.0, 6.9, -34.3)","(32.5, 8.7, -34.7)","(-31.0, 6.9, -34.3)","(0.1, -0.1, 1.0)","(0.0, 0.0, 1.0)","(0.1, -0.1, 1.0)"
0,13-54-41.951,3,31,31,0,1,1,0,3.822113,3.356064,"(0.0, 0.0)","(0.5, 0.3)","(0.5, 0.4)","(-31.0, 6.9, -34.3)","(32.6, 8.6, -34.6)","(-31.0, 6.9, -34.3)","(0.1, -0.1, 1.0)","(0.0, 0.0, 1.0)","(0.1, -0.1, 1.0)"
0,13-54-41.969,3,31,31,0,1,1,0,3.805466,3.355972,"(0.0, 0.0)","(0.5, 0.3)","(0.5, 0.4)","(-27.1, 7.0, -34.3)","(32.6, 8.6, -34.6)","(-31.0, 6.9, -34.3)","(0.1, -0.1, 1.0)","(0.0, 0.0, 1.0)","(0.1, -0.1, 1.0)"
0,13-54-41.983,3,31,31,0,1,1,0,3.795624,3.305145,"(0.0, 0.0)","(0.5, 0.3)","(0.5, 0.4)","(-0.1, 7.7, -34.5)","(32.6, 8.6, -34.7)","(-31.0, 6.9, -34.3)","(0.0, 0.0, 1.0)","(0.0, 0.0, 1.0)","(0.1, -0.1, 1.0)"
0,13-54-41.998,3,31,31,0,1,1,0,3.788635,3.290497,"(0.0, 0.0)","(0.5, 0.3)","(0.5, 0.4)","(-0.6, 7.7, -34.5)","(32.6, 8.6, -34.7)","(-31.1, 6.9, -34.3)","(0.0, 0.0, 1.0)","(0.0, 0.0, 1.0)","(0.1, -0.1, 1.0)"
0,13-54-42.011,3,31,31,0,1,1,0,3.788467,3.281021,"(0.0, 0.0)","(0.5, 0.3)","(0.5, 0.4)","(-2.5, 7.7, -34.5)","(32.6, 8.6, -34.7)","(-31.1, 6.9, -34.4)","(0.0, 0.0, 1.0)","(0.0, 0.0, 1.0)","(0.1, -0.1, 1.0)"
0,13-54-42.027,3,31,31,0,1,1,0,3.78653,3.263123,"(0.0, 0.0)","(0.5, 0.3)","(0.5, 0.4)","(0.1, 7.7, -34.6)","(32.6, 8.6, -34.7)","(-31.1, 6.9, -34.5)","(0.0, 0.0, 1.0)","(0.0, 0.0, 1.0)","(0.1, -0.1, 1.0)"
0,13-54-42.042,3,31,31,0,1,1,0,3.78627,3.244568,"(0.0, 0.0)","(0.5, 0.3)","(0.5, 0.4)","(7.3, 7.9, -34.6)","(32.6, 8.6, -34.7)","(-31.1, 6.9, -34.5)","(0.0, 0.0, 1.0)","(0.0, 0.0, 1.0)","(0.1, -0.1, 1.0)"
0,13-54-42.056,3,31,31,0,1,1,0,3.785187,3.250992,"(0.0, 0.0)","(0.5, 0.3)","(0.5, 0.4)","(9.0, 8.0, -34.7)","(32.6, 8.6, -34.7)","(-31.1, 6.9, -34.5)","(0.0, 0.0, 1.0)","(0.0, 0.0, 1.0)","(0.1, -0.1, 1.0)"
0,13-54-42.070,3,31,31,0,1,1,0,3.781662,3.248932,"(0.0, 0.0)","(0.5, 0.3)","(0.5, 0.4)","(11.7, 8.1, -34.7)","(32.6, 8.6, -34.7)","(-31.1, 6.9, -34.6)","(0.0, 0.0, 1.0)","(0.0, 0.0, 1.0)","(0.1, -0.1, 1.0)"
0,13-54-42.083,3,31,31,0,1,1,0,3.771805,3.233978,"(0.0, 0.0)","(0.5, 0.3)","(0.5, 0.4)","(7.3, 7.9, -34.7)","(32.6, 8.6, -34.8)","(-31.1, 6.9, -34.6)","(0.0, 0.0, 1.0)","(0.0, 0.0, 1.0)","(0.1, -0.1, 1.0)"
0,13-54-42.096,3,31,31,0,1,1,0,3.76355,3.233719,"(0.0, 0.0)","(0.5, 0.3)","(0.5, 0.4)","(6.2, 7.9, -34.7)","(32.6, 8.6, -34.8)","(-31.1, 6.9, -34.6)","(0.0, 0.0, 1.0)","(0.0, 0.0, 1.0)","(0.1, -0.1, 1.0)"
0,13-54-42.108,3,31,31,0,1,1,0,3.755478,3.23996,"(0.0, 0.0)","(0.5, 0.3)","(0.5, 0.4)","(1.0, 7.8, -34.7)","(32.6, 8.6, -34.8)","(-31.1, 6.9, -34.6)","(0.0, 0.0, 1.0)","(0.0, 0.0, 1.0)","(0.1, -0.1, 1.0)"
0,13-54-42.121,3,31,31,0,1,1,0,3.746384,3.240097,"(0.0, 0.0)","(0.5, 0.3)","(0.5, 0.4)","(-0.5, 7.7, -34.7)","(32.6, 8.6, -34.8)","(-31.1, 6.9, -34.6)","(0.0, 0.0, 1.0)","(0.0, 0.0, 1.0)","(0.1, -0.1, 1.0)"
0,13-54-42.136,3,31,31,0,1,1,0,3.739471,3.233459,"(0.0, 0.0)","(0.5, 0.3)","(0.5, 0.4)","(-4.6, 7.6, -34.7)","(32.6, 8.6, -34.8)","(-31.1, 6.9, -34.6)","(0.0, 0.0, 1.0)","(0.0, 0.0, 1.0)","(0.1, -0.1, 1.0)"
0,13-54-42.150,3,31,31,0,1,1,0,3.739227,3.264938,"(0.0, 0.0)","(0.5, 0.3)","(0.5, 0.4)","(-2.7, 7.6, -34.6)","(32.6, 8.6, -34.8)","(-31.1, 6.8, -34.5)","(0.0, 0.0, 1.0)","(0.0, 0.0, 1.0)","(0.1, -0.1, 1.0)"
0,13-54-42.163,3,31,31,0,1,1,0,3.736313,3.270004,"(0.0, 0.0)","(0.5, 0.3)","(0.5, 0.4)","(-1.4, 7.7, -34.6)","(32.6, 8.6, -34.8)","(-31.1, 6.8, -34.5)","(0.0, 0.0, 1.0)","(0.0, 0.0, 1.0)","(0.1, -0.1, 1.0)"
0,13-54-42.176,3,31,31,0,1,1,0,3.724106,3.283005,"(0.0, 0.0)","(0.5, 0.3)","(0.5, 0.4)","(-0.3, 7.7, -34.7)","(32.6, 8.6, -34.8)","(-31.1, 6.8, -34.5)","(0.0, 0.0, 1.0)","(0.0, 0.0, 1.0)","(0.1, -0.1, 1.0)"
0,13-54-42.189,3,31,31,0,1,1,0,3.710953,3.282944,"(0.0, 0.0)","(0.5, 0.3)","(0.5, 0.4)","(-0.5, 7.7, -34.7)","(32.6, 8.6, -34.8)","(-31.1, 6.8, -34.5)","(0.0, 0.0, 1.0)","(0.0, 0.0, 1.0)","(0.1, -0.1, 1.0)"
0,13-54-42.203,3,31,31,0,1,1,0,3.710281,3.285568,"(0.0, 0.0)","(0.5, 0.3)","(0.5, 0.4)","(-3.0, 7.6, -34.7)","(32.6, 8.6, -34.8)","(-31.1, 6.8, -34.5)","(0.0, 0.0, 1.0)","(0.0, 0.0, 1.0)","(0.1, -0.1, 1.0)"
0,13-54-42.217,3,31,31,0,1,1,0,3.722855,3.291901,"(0.0, 0.0)","(0.5, 0.3)","(0.5, 0.4)","(-7.9, 7.5, -34.6)","(32.6, 8.6, -34.8)","(-31.1, 6.8, -34.5)","(0.0, -0.1, 1.0)","(0.0, 0.0, 1.0)","(0.1, -0.1, 1.0)"
0,13-54-42.233,3,31,31,0,1,1,0,3.730743,3.279953,"(0.0, 0.0)","(0.5, 0.3)","(0.5, 0.4)","(-8.3, 7.5, -34.7)","(32.6, 8.6, -34.9)","(-31.1, 6.8, -34.6)","(0.0, -0.1, 1.0)","(0.0, 0.0, 1.0)","(0.1, -0.1, 1.0)"
0,13-54-42.246,3,31,31,0,1,1,0,3.730652,3.279022,"(0.0, 0.0)","(0.5, 0.3)","(0.5, 0.4)","(-7.1, 7.5, -34.7)","(32.6, 8.6, -34.9)","(-31.1, 6.8, -34.6)","(0.0, -0.1, 1.0)","(0.0, 0.0, 1.0)","(0.1, -0.1, 1.0)"
0,13-54-42.261,3,31,31,0,1,1,0,3.732224,3.277283,"(0.0, 0.0)","(0.5, 0.3)","(0.5, 0.4)","(-3.8, 7.6, -34.8)","(32.6, 8.6, -34.9)","(-31.1, 6.9, -34.7)","(0.0, -0.1, 1.0)","(0.0, 0.0, 1.0)","(0.1, -0.1, 1.0)"
0,13-54-42.274,3,31,31,0,1,1,0,3.728134,3.279602,"(0.0, 0.0)","(0.5, 0.3)","(0.5, 0.4)","(0.0, 7.7, -34.8)","(32.6, 8.6, -34.9)","(-31.1, 6.9, -34.7)","(0.0, -0.1, 1.0)","(0.0, 0.0, 1.0)","(0.1, -0.1, 1.0)"
0,13-54-42.288,3,31,31,0,1,1,0,3.722626,3.274811,"(0.0, 0.0)","(0.5, 0.3)","(0.5, 0.4)","(4.6, 7.9, -34.8)","(32.6, 8.6, -34.9)","(-31.1, 6.9, -34.7)","(0.0, 0.0, 1.0)","(0.0, 0.0, 1.0)","(0.1, -0.1, 1.0)"
0,13-54-42.303,3,31,31,0,1,1,0,3.730103,3.278152,"(0.0, 0.0)","(0.5, 0.3)","(0.5, 0.4)","(1.2, 7.8, -34.9)","(32.6, 8.6, -35.0)","(-31.1, 6.9, -34.7)","(0.0, -0.1, 1.0)","(0.0, 0.0, 1.0)","(0.1, -0.1, 1.0)"
0,13-54-42.316,3,31,31,0,1,1,0,3.728653,3.287277,"(0.0, 0.0)","(0.5, 0.3)","(0.5, 0.4)","(-7.7, 7.5, -34.9)","(32.5, 8.6, -35.1)","(-31.1, 6.9, -34.8)","(0.0, -0.1, 1.0)","(0.0, 0.0, 1.0)","(0.1, -0.1, 1.0)"
0,13-54-42.328,3,31,31,0,1,1,0,3.729324,3.285522,"(0.0, 0.0)","(0.5, 0.3)","(0.5, 0.4)","(-10.8, 7.5, -34.9)","(32.5, 8.7, -35.1)","(-31.1, 6.9, -34.8)","(0.1, -0.1, 1.0)","(0.0, 0.0, 1.0)","(0.1, -0.1, 1.0)"
0,13-54-42.343,3,31,31,0,1,1,0,3.728622,3.284668,"(0.0, 0.0)","(0.5, 0.3)","(0.5, 0.4)","(-11.8, 7.4, -34.9)","(32.5, 8.7, -35.1)","(-31.1, 6.9, -34.9)","(0.1, -0.1, 1.0)","(0.0, 0.0, 1.0)","(0.1, -0.1, 1.0)"
0,13-54-42.355,3,31,31,0,1,1,0,3.730881,3.305222,"(0.0, 0.0)","(0.5, 0.3)","(0.5, 0.4)","(-9.0, 7.5, -35.0)","(32.5, 8.7, -35.2)","(-31.1, 6.9, -34.9)","(0.0, -0.1, 1.0)","(0.0, 0.0, 1.0)","(0.1, -0.1, 1.0)"
0,13-54-42.370,3,31,31,0,1,1,0,3.745667,3.323608,"(0.0, 0.0)","(0.5, 0.3)","(0.5, 0.4)","(-1.4, 7.7, -35.1)","(32.5, 8.7, -35.2)","(-31.1, 6.9, -35.0)","(0.0, -0.1, 1.0)","(0.0, 0.0, 1.0)","(0.1, -0.1, 1.0)"
0,13-54-42.382,3,31,31,0,1,1,0,3.748962,3.341995,"(0.0, 0.0)","(0.5, 0.3)","(0.5, 0.4)","(3.2, 7.9, -35.1)","(32.5, 8.7, -35.3)","(-31.1, 6.9, -35.0)","(0.0, -0.1, 1.0)","(0.0, 0.0, 1.0)","(0.1, -0.1, 1.0)"
0,13-54-42.397,3,31,31,0,1,1,0,3.755417,3.346588,"(0.0, 0.0)","(0.5, 0.3)","(0.5, 0.4)","(1.8, 7.8, -35.1)","(32.5, 8.7, -35.3)","(-31.1, 6.9, -35.0)","(0.0, -0.1, 1.0)","(0.0, 0.0, 1.0)","(0.1, -0.1, 1.0)"
0,13-54-42.409,3,31,31,0,1,1,0,3.750946,3.358978,"(0.0, 0.0)","(0.5, 0.3)","(0.5, 0.4)","(-21.8, 7.2, -35.1)","(32.5, 8.7, -35.5)","(-31.1, 6.9, -35.0)","(0.1, -0.1, 1.0)","(0.0, 0.0, 1.0)","(0.1, -0.1, 1.0)"
0,13-54-42.422,3,31,31,0,1,1,0,3.751297,3.351669,"(0.0, 0.0)","(0.5, 0.3)","(0.5, 0.4)","(-27.0, 7.0, -35.0)","(32.5, 8.7, -35.5)","(-31.1, 6.9, -35.0)","(0.1, -0.1, 1.0)","(0.0, 0.0, 1.0)","(0.1, -0.1, 1.0)"
0,13-54-42.435,3,31,31,0,1,1,0,3.750443,3.351318,"(0.0, 0.0)","(0.5, 0.3)","(0.5, 0.4)","(-29.5, 7.0, -35.0)","(32.5, 8.7, -35.5)","(-31.1, 6.9, -35.0)","(0.1, -0.1, 1.0)","(0.0, 0.0, 1.0)","(0.1, -0.1, 1.0)"
0,13-54-42.448,3,31,31,0,1,1,0,3.752106,3.358307,"(0.0, 0.0)","(0.5, 0.3)","(0.5, 0.4)","(-27.1, 7.0, -35.1)","(32.5, 8.7, -35.6)","(-31.1, 6.9, -35.0)","(0.1, -0.1, 1.0)","(0.0, 0.0, 1.0)","(0.1, -0.1, 1.0)"
0,13-54-42.460,3,31,31,0,1,1,0,3.749847,3.357697,"(0.0, 0.0)","(0.5, 0.3)","(0.5, 0.4)","(-22.2, 7.2, -35.1)","(32.5, 8.7, -35.6)","(-31.1, 6.9, -35.0)","(0.1, -0.1, 1.0)","(0.0, 0.0, 1.0)","(0.1, -0.1, 1.0)"
0,13-54-42.472,3,31,31,0,1,1,0,3.750916,3.358139,"(0.0, 0.0)","(0.5, 0.3)","(0.5, 0.4)","(-14.0, 7.4, -35.2)","(32.5, 8.7, -35.6)","(-31.1, 6.9, -35.0)","(0.1, -0.1, 1.0)","(0.0, 0.0, 1.0)","(0.1, -0.1, 1.0)"
0,13-54-42.485,3,31,31,0,1,1,0,3.761719,3.357758,"(0.0, 0.0)","(0.5, 0.3)","(0.5, 0.4)","(-4.4, 7.7, -35.3)","(32.5, 8.7, -35.6)","(-31.1, 6.9, -35.1)","(0.0, -0.1, 1.0)","(0.0, 0.0, 1.0)","(0.1, -0.1, 1.0)"
0,13-54-42.497,3,31,31,0,1,1,0,3.761566,3.357773,"(0.0, 0.0)","(0.5, 0.3)","(0.5, 0.4)","(-4.0, 7.7, -35.3)","(32.5, 8.7, -35.6)","(-31.1, 6.9, -35.1)","(0.0, -0.1, 1.0)","(0.0, 0.0, 1.0)","(0.1, -0.1, 1.0)"
0,13-54-42.509,3,31,31,0,1,1,0,3.767166,3.342957,"(0.0, 0.0)","(0.5, 0.3)","(0.5, 0.4)","(-4.1, 7.7, -35.3)","(32.5, 8.7, -35.5)","(-31.1, 6.9, -35.1)","(0.0, -0.1, 1.0)","(0.0, 0.0, 1.0)","(0.1, -0.1, 1.0)"
0,13-54-42.522,3,31,31,0,1,1,0,3.772339,3.342957,"(0.0, 0.0)","(0.5, 0.3)","(0.5, 0.4)","(-5.3, 7.6, -35.2)","(32.5, 8.7, -35.5)","(-31.1, 6.9, -35.0)","(0.0, -0.1, 1.0)","(0.0, 0.0, 1.0)","(0.1, -0.1, 1.0)"
0,13-54-42.535,3,31,31,0,1,1,0,3.773331,3.340912,"(0.0, 0.0)","(0.5, 0.3)","(0.5, 0.4)","(-6.3, 7.6, -35.2)","(32.5, 8.7, -35.5)","(-31.1, 6.9, -35.0)","(0.0, -0.1, 1.0)","(0.0, 0.0, 1.0)","(0.1, -0.1, 1.0)"
0,13-54-42.547,3,31,31,0,1,1,0,3.773712,3.340805,"(0.0, 0.0)","(0.5, 0.3)","(0.5, 0.4)","(-6.7, 7.6, -35.2)","(32.5, 8.7, -35.5)","(-31.1, 6.9, -35.0)","(0.0, -0.1, 1.0)","(0.0, 0.0, 1.0)","(0.1, -0.1, 1.0)"
0,13-54-42.560,3,31,31,0,1,1,0,3.785843,3.343018,"(0.0, 0.0)","(0.5, 0.3)","(0.5, 0.4)","(-7.9, 7.6, -35.2)","(32.5, 8.7, -35.5)","(-31.1, 6.9, -35.0)","(0.0, -0.1, 1.0)","(0.0, 0.0, 1.0)","(0.1, -0.1, 1.0)"
0,13-54-42.576,3,31,31,0,1,1,0,3.789734,3.34166,"(0.0, 0.0)","(0.5, 0.3)","(0.5, 0.4)","(-6.8, 7.6, -35.2)","(32.5, 8.7, -35.5)","(-31.1, 6.9, -35.0)","(0.0, -0.1, 1.0)","(0.0, 0.0, 1.0)","(0.1, -0.1, 1.0)"
0,13-54-42.589,3,31,31,0,1,1,0,3.791473,3.343796,"(0.0, 0.0)","(0.5, 0.3)","(0.5, 0.4)","(-5.9, 7.6, -35.2)","(32.5, 8.7, -35.5)","(-31.1, 6.9, -35.0)","(0.0, -0.1, 1.0)","(0.0, 0.0, 1.0)","(0.1, -0.1, 1.0)"
0,13-54-42.604,3,31,31,0,1,1,0,3.798935,3.344788,"(0.0, 0.0)","(0.5, 0.3)","(0.5, 0.4)","(-2.4, 7.7, -35.2)","(32.5, 8.7, -35.5)","(-31.2, 6.9, -34.9)","(0.0, -0.1, 1.0)","(0.0, 0.0, 1.0)","(0.1, -0.1, 1.0)"
0,13-54-42.619,3,31,31,0,1,1,0,3.807739,3.346313,"(0.0, 0.0)","(0.5, 0.3)","(0.5, 0.4)","(-0.2, 7.8, -35.2)","(32.5, 8.7, -35.4)","(-31.2, 6.9, -34.9)","(0.0, -0.1, 1.0)","(0.0, 0.0, 1.0)","(0.1, -0.1, 1.0)"
0,13-54-42.632,3,31,31,0,1,1,0,3.816559,3.346909,"(0.0, 0.0)","(0.5, 0.3)","(0.5, 0.4)","(-0.3, 7.7, -35.2)","(32.5, 8.7, -35.4)","(-31.2, 6.9, -34.9)","(0.0, -0.1, 1.0)","(0.0, 0.0, 1.0)","(0.1, -0.1, 1.0)"
0,13-54-42.645,3,31,31,0,1,1,0,3.82486,3.347046,"(0.0, 0.0)","(0.5, 0.3)","(0.5, 0.4)","(-1.6, 7.7, -35.1)","(32.5, 8.7, -35.4)","(-31.2, 6.9, -34.9)","(0.0, -0.1, 1.0)","(0.0, 0.0, 1.0)","(0.1, -0.1, 1.0)"
