GtecTime,UnityTimeTicks,EyeTimeStamp,CombinedEyeValidDataBitMask,LeftEyeValidDataBitMask,RightEyeValidDataBitMask,CombinedEyeOpenness,LeftEyeOpenness,RightEyeOpenness,CombinedPupilDiameter,LeftPupilDiameter,RightPupilDiameter,CombinedPupilPosition,LeftPupilPosition,RightPupilPosition,CombinedGazeOrigin,LeftGazeOrigin,RightGazeOrigin,CombinedGazeDirection,LeftGazeDirection,RightGazeDirection,LeftEyeWide,RightEyeWide,LeftEyeSqeeze,RightEyeSqeeze,LeftEyeFrown,RightEyeFrown,FocusStatus,GazeIndex,RayOriginal,RayDirection,Collider,Distance,Normal,Point,Transform.position,Transform.rotation,Camera.position,Camera.rotation
0,637606602954913461,783336,3,31,31,0,1,1,0,2.637268,2.789352,"(0.0, 0.0)","(0.5, 0.6)","(0.4, 0.7)","(4.2, 8.1, -57.8)","(32.4, 8.5, -57.7)","(-28.9, 7.7, -57.8)","(0.0, -0.3, 1.0)","(0.0, -0.3, 1.0)","(0.1, -0.2, 1.0)",0.05003966,0.05003966,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0
0,637606602954993243,783345,3,31,31,0,1,1,0,2.657974,2.785309,"(0.0, 0.0)","(0.5, 0.6)","(0.4, 0.7)","(4.2, 8.1, -57.8)","(32.4, 8.5, -57.7)","(-28.9, 7.7, -57.8)","(0.0, -0.3, 1.0)","(0.0, -0.3, 1.0)","(0.1, -0.2, 1.0)",0.05315436,0.05315436,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0
0,637606602955073037,783353,3,31,31,0,1,1,0,2.661896,2.78183,"(0.0, 0.0)","(0.5, 0.6)","(0.4, 0.7)","(4.0, 8.1, -57.8)","(32.4, 8.5, -57.7)","(-28.9, 7.7, -57.8)","(0.0, -0.3, 1.0)","(0.0, -0.3, 1.0)","(0.1, -0.2, 1.0)",0.05482594,0.05482594,0,0,0,0,False,0,0,0,0,0,0,0,0,0,"(0.0, 7.2, -8.0)","(0.1, -0.2, 0.0, 1.0)"
0,637606602955162787,783361,3,31,31,0,1,1,0,2.663589,2.781769,"(0.0, 0.0)","(0.5, 0.6)","(0.4, 0.7)","(3.9, 8.1, -57.8)","(32.4, 8.5, -57.7)","(-28.9, 7.7, -57.8)","(0.0, -0.3, 1.0)","(0.0, -0.3, 1.0)","(0.1, -0.2, 1.0)",0.0703781,0.0703781,0,0,0,0,False,0,0,0,0,0,0,0,0,0,"(0.0, 7.2, -8.0)","(0.1, -0.2, 0.0, 1.0)"
0,637606602955242573,783370,3,31,31,0,1,1,0,2.661804,2.785309,"(0.0, 0.0)","(0.5, 0.6)","(0.4, 0.7)","(4.3, 8.1, -57.8)","(32.4, 8.5, -57.7)","(-28.9, 7.7, -57.8)","(0.1, -0.3, 1.0)","(0.0, -0.3, 1.0)","(0.1, -0.2, 1.0)",0.07872456,0.07872456,0,0,0,0,False,0,0,0,0,0,0,0,0,0,"(0.0, 7.2, -8.0)","(0.1, -0.2, 0.0, 1.0)"
0,637606602955322374,783378,3,31,31,0,1,1,0,2.637985,2.789551,"(0.0, 0.0)","(0.5, 0.6)","(0.4, 0.7)","(4.2, 8.1, -57.8)","(32.4, 8.5, -57.7)","(-28.9, 7.7, -57.8)","(0.1, -0.3, 1.0)","(0.0, -0.3, 1.0)","(0.1, -0.2, 1.0)",0.09041596,0.09041596,0,0,0,0,False,0,0,0,0,0,0,0,0,0,"(0.0, 7.2, -8.0)","(0.1, -0.2, 0.0, 1.0)"
0,637606602955412178,783386,3,31,31,0,1,1,0,2.662292,2.789139,"(0.0, 0.0)","(0.5, 0.6)","(0.4, 0.7)","(4.5, 8.1, -57.8)","(32.4, 8.5, -57.7)","(-28.9, 7.7, -57.8)","(0.1, -0.3, 1.0)","(0.0, -0.3, 1.0)","(0.1, -0.2, 1.0)",0.09618996,0.09618996,0,0,0,0,False,0,0,0,0,0,0,0,0,0,"(0.0, 7.2, -8.0)","(0.1, -0.2, 0.0, 1.0)"
0,637606602955501901,783395,3,31,31,0,1,1,0,2.662689,2.78949,"(0.0, 0.0)","(0.5, 0.6)","(0.4, 0.7)","(4.5, 8.1, -57.8)","(32.4, 8.5, -57.7)","(-28.9, 7.7, -57.8)","(0.1, -0.3, 1.0)","(0.0, -0.3, 1.0)","(0.1, -0.2, 1.0)",0.09517923,0.09517923,0,0,0,0,False,0,0,0,0,0,0,0,0,0,"(0.0, 7.2, -8.0)","(0.1, -0.2, 0.0, 1.0)"
0,637606602955571726,783403,3,31,31,0,1,1,0,2.662766,2.785049,"(0.0, 0.0)","(0.5, 0.6)","(0.4, 0.7)","(4.3, 8.1, -57.8)","(32.4, 8.5, -57.7)","(-28.9, 7.7, -57.8)","(0.1, -0.3, 1.0)","(0.0, -0.3, 1.0)","(0.1, -0.2, 1.0)",0.09463679,0.09463679,0,0,0,0,False,0,0,0,0,0,0,0,0,0,"(0.0, 7.2, -8.0)","(0.1, -0.2, 0.0, 1.0)"
0,637606602955681407,783411,3,31,31,0,1,1,0,2.66272,2.782532,"(0.0, 0.0)","(0.5, 0.6)","(0.4, 0.7)","(4.3, 8.1, -57.8)","(32.4, 8.5, -57.7)","(-28.9, 7.7, -57.8)","(0.1, -0.3, 1.0)","(0.0, -0.3, 1.0)","(0.1, -0.2, 1.0)",0.08048265,0.08048265,0,0,0,0,False,0,0,0,0,0,0,0,0,0,"(0.0, 7.2, -8.0)","(0.1, -0.2, 0.0, 1.0)"
0,637606602955766861,783420,3,31,31,0,1,1,0,2.662735,2.785339,"(0.0, 0.0)","(0.5, 0.6)","(0.4, 0.7)","(4.5, 8.1, -57.8)","(32.4, 8.5, -57.7)","(-28.9, 7.7, -57.8)","(0.1, -0.3, 1.0)","(0.0, -0.3, 1.0)","(0.1, -0.2, 1.0)",0.08048265,0.08048265,0,0,0,0,False,0,0,0,0,0,0,0,0,0,"(0.0, 7.2, -8.0)","(0.1, -0.2, 0.0, 1.0)"
0,637606602955836672,783428,3,31,31,0,1,1,0,2.662216,2.785446,"(0.0, 0.0)","(0.5, 0.6)","(0.4, 0.7)","(4.3, 8.1, -57.8)","(32.4, 8.5, -57.7)","(-28.9, 7.7, -57.8)","(0.1, -0.3, 1.0)","(0.0, -0.3, 1.0)","(0.1, -0.2, 1.0)",0.08775996,0.08775996,0,0,0,0,False,0,0,0,0,0,0,0,0,0,"(0.0, 7.2, -8.0)","(0.1, -0.2, 0.0, 1.0)"
0,637606602955936431,783436,3,31,31,0,1,1,0,2.662384,2.782471,"(0.0, 0.0)","(0.5, 0.6)","(0.4, 0.7)","(4.5, 8.1, -57.8)","(32.4, 8.5, -57.7)","(-28.9, 7.7, -57.8)","(0.1, -0.3, 1.0)","(0.0, -0.3, 1.0)","(0.1, -0.2, 1.0)",0.08950237,0.08950237,0,0,0,0,False,0,0,0,0,0,0,0,0,0,"(0.0, 7.2, -8.0)","(0.1, -0.2, 0.0, 1.0)"
0,637606602956026169,783445,3,31,31,0,1,1,0,2.662231,2.782364,"(0.0, 0.0)","(0.5, 0.6)","(0.4, 0.7)","(4.7, 8.1, -57.8)","(32.4, 8.5, -57.7)","(-28.9, 7.7, -57.8)","(0.1, -0.3, 1.0)","(0.0, -0.3, 1.0)","(0.1, -0.2, 1.0)",0.08834147,0.08834147,0,0,0,0,False,0,0,0,0,0,0,0,0,0,"(0.0, 7.2, -8.0)","(0.1, -0.2, 0.0, 1.0)"
0,637606602956115922,783453,3,31,31,0,1,1,0,2.653427,2.782532,"(0.0, 0.0)","(0.5, 0.6)","(0.4, 0.7)","(4.4, 8.1, -57.8)","(32.5, 8.5, -57.7)","(-28.9, 7.7, -57.8)","(0.1, -0.3, 1.0)","(0.0, -0.3, 1.0)","(0.1, -0.2, 1.0)",0.0869836,0.0869836,0,0,0,0,False,0,0,0,0,0,0,0,0,0,"(0.0, 7.2, -8.0)","(0.1, -0.2, 0.0, 1.0)"
0,637606602956215651,783461,3,31,31,0,1,1,0,2.653397,2.782608,"(0.0, 0.0)","(0.5, 0.6)","(0.4, 0.7)","(4.4, 8.1, -57.8)","(32.5, 8.5, -57.7)","(-28.9, 7.7, -57.8)","(0.1, -0.3, 1.0)","(0.0, -0.3, 1.0)","(0.1, -0.2, 1.0)",0.08625486,0.08625486,0,0,0,0,False,0,0,0,0,0,0,0,0,0,"(0.0, 7.2, -8.0)","(0.1, -0.2, 0.0, 1.0)"
0,637606602956275497,783470,3,31,31,0,1,1,0,2.638138,2.782333,"(0.0, 0.0)","(0.5, 0.6)","(0.4, 0.7)","(4.3, 8.1, -57.8)","(32.5, 8.5, -57.7)","(-28.9, 7.7, -57.8)","(0.1, -0.3, 1.0)","(0.0, -0.3, 1.0)","(0.1, -0.2, 1.0)",0.09246311,0.09246311,0,0,0,0,False,0,0,0,0,0,0,0,0,0,"(0.0, 7.2, -8.0)","(0.1, -0.2, 0.0, 1.0)"
0,637606602956355288,783478,3,31,31,0,1,1,0,2.634689,2.758453,"(0.0, 0.0)","(0.5, 0.6)","(0.4, 0.7)","(4.1, 8.1, -57.8)","(32.5, 8.5, -57.7)","(-28.9, 7.7, -57.8)","(0.1, -0.3, 1.0)","(0.0, -0.3, 1.0)","(0.1, -0.2, 1.0)",0.09579492,0.09579492,0,0,0,0,False,0,0,0,0,0,0,0,0,0,"(0.0, 7.2, -8.0)","(0.1, -0.2, 0.0, 1.0)"
0,637606602956425116,783486,3,31,31,0,1,1,0,2.633209,2.747025,"(0.0, 0.0)","(0.5, 0.6)","(0.4, 0.7)","(4.2, 8.1, -57.8)","(32.5, 8.5, -57.7)","(-28.9, 7.7, -57.8)","(0.1, -0.3, 1.0)","(0.0, -0.3, 1.0)","(0.1, -0.2, 1.0)",0.09579492,0.09579492,0,0,0,0,False,0,0,0,0,0,0,0,0,0,"(0.0, 7.2, -8.0)","(0.1, -0.2, 0.0, 1.0)"
0,637606602956494916,783495,3,31,31,0,1,1,0,2.633469,2.745255,"(0.0, 0.0)","(0.5, 0.6)","(0.4, 0.7)","(4.1, 8.1, -57.8)","(32.5, 8.5, -57.7)","(-28.9, 7.7, -57.8)","(0.1, -0.3, 1.0)","(0.0, -0.3, 1.0)","(0.1, -0.2, 1.0)",0.09398381,0.09398381,0,0,0,0,False,0,0,0,0,0,0,0,0,0,"(0.0, 7.2, -8.0)","(0.1, -0.2, 0.0, 1.0)"
0,637606602956574693,783503,3,31,31,0,1,1,0,2.627914,2.745621,"(0.0, 0.0)","(0.5, 0.6)","(0.4, 0.7)","(4.3, 8.1, -57.8)","(32.5, 8.5, -57.7)","(-28.9, 7.7, -57.8)","(0.1, -0.3, 1.0)","(0.0, -0.3, 1.0)","(0.1, -0.2, 1.0)",0.09301184,0.09301184,0,0,0,0,False,0,0,0,0,0,0,0,0,0,"(0.0, 7.2, -8.0)","(0.1, -0.2, 0.0, 1.0)"
0,637606602956654483,783511,3,31,31,0,1,1,0,2.628189,2.743378,"(0.0, 0.0)","(0.5, 0.6)","(0.4, 0.7)","(4.6, 8.1, -57.8)","(32.5, 8.5, -57.7)","(-28.9, 7.7, -57.8)","(0.1, -0.2, 1.0)","(0.0, -0.3, 1.0)","(0.1, -0.2, 1.0)",0.07928526,0.07928526,0,0,0,0,False,0,0,0,0,0,0,0,0,0,"(0.0, 7.2, -8.0)","(0.1, -0.2, 0.0, 1.0)"
0,637606602956744292,783520,3,31,31,0,1,1,0,2.607559,2.734711,"(0.0, 0.0)","(0.5, 0.6)","(0.4, 0.7)","(4.6, 8.1, -57.8)","(32.5, 8.5, -57.7)","(-28.9, 7.7, -57.8)","(0.1, -0.2, 1.0)","(0.0, -0.3, 1.0)","(0.1, -0.2, 1.0)",0.07160208,0.07160208,0,0,0,0,False,0,0,0,0,0,0,0,0,0,"(0.0, 7.2, -8.0)","(0.1, -0.2, 0.0, 1.0)"
0,637606602956833999,783528,3,31,31,0,1,1,0,2.604401,2.735077,"(0.0, 0.0)","(0.5, 0.6)","(0.4, 0.7)","(4.3, 8.1, -57.8)","(32.5, 8.5, -57.7)","(-28.9, 7.7, -57.8)","(0.1, -0.2, 1.0)","(0.0, -0.3, 1.0)","(0.1, -0.2, 1.0)",0.07496309,0.07496309,0,0,0,0,False,0,0,0,0,0,0,0,0,0,"(0.0, 7.2, -8.0)","(0.1, -0.2, 0.0, 1.0)"
0,637606602956903811,783536,3,31,31,0,1,1,0,2.602509,2.728226,"(0.0, 0.0)","(0.5, 0.6)","(0.4, 0.7)","(4.3, 8.1, -57.8)","(32.5, 8.5, -57.7)","(-28.9, 7.7, -57.8)","(0.1, -0.2, 1.0)","(0.0, -0.3, 1.0)","(0.1, -0.2, 1.0)",0.07676685,0.07676685,0,0,0,0,False,0,0,0,0,0,0,0,0,0,"(0.0, 7.2, -8.0)","(0.1, -0.2, 0.0, 1.0)"
0,637606602956993585,783545,3,31,31,0,1,1,0,2.599243,2.728119,"(0.0, 0.0)","(0.5, 0.6)","(0.4, 0.7)","(4.1, 8.1, -57.8)","(32.5, 8.5, -57.7)","(-28.9, 7.7, -57.8)","(0.1, -0.2, 1.0)","(0.0, -0.3, 1.0)","(0.1, -0.2, 1.0)",0.06798742,0.06798742,0,0,0,0,False,0,0,0,0,0,0,0,0,0,"(0.0, 7.2, -8.0)","(0.1, -0.2, 0.0, 1.0)"
0,637606602957083356,783553,3,31,31,0,1,1,0,2.599152,2.734985,"(0.0, 0.0)","(0.5, 0.6)","(0.4, 0.7)","(4.1, 8.1, -57.8)","(32.5, 8.5, -57.7)","(-28.9, 7.7, -57.8)","(0.1, -0.2, 1.0)","(0.0, -0.3, 1.0)","(0.1, -0.2, 1.0)",0.06327572,0.06327572,0,0,0,0,False,0,0,0,0,0,0,0,0,0,"(0.0, 7.2, -8.0)","(0.1, -0.2, 0.0, 1.0)"
0,637606602957153155,783561,3,31,31,0,1,1,0,2.597336,2.745819,"(0.0, 0.0)","(0.5, 0.6)","(0.4, 0.7)","(4.3, 8.1, -57.8)","(32.5, 8.5, -57.7)","(-28.9, 7.7, -57.8)","(0.1, -0.2, 1.0)","(0.0, -0.3, 1.0)","(0.1, -0.2, 1.0)",0.0747752,0.0747752,0,0,0,0,False,0,0,0,0,0,0,0,0,0,"(0.0, 7.2, -8.0)","(0.1, -0.2, 0.0, 1.0)"
0,637606602957242905,783570,3,31,31,0,1,1,0,2.597275,2.736908,"(0.0, 0.0)","(0.5, 0.6)","(0.4, 0.7)","(4.3, 8.1, -57.8)","(32.5, 8.5, -57.7)","(-28.9, 7.7, -57.8)","(0.1, -0.2, 1.0)","(0.0, -0.3, 1.0)","(0.1, -0.2, 1.0)",0.08094668,0.08094668,0,0,0,0,False,0,0,0,0,0,0,0,0,0,"(0.0, 7.2, -8.0)","(0.1, -0.2, 0.0, 1.0)"
0,637606602957322689,783578,3,31,31,0,1,1,0,2.59906,2.737045,"(0.0, 0.0)","(0.5, 0.6)","(0.4, 0.7)","(4.4, 8.1, -57.8)","(32.5, 8.5, -57.7)","(-28.9, 7.7, -57.8)","(0.0, -0.2, 1.0)","(0.0, -0.3, 1.0)","(0.1, -0.2, 1.0)",0.08279198,0.08279198,0,0,0,0,False,0,0,0,0,0,0,0,0,0,"(0.0, 7.2, -8.0)","(0.1, -0.1, 0.0, 1.0)"
0,637606602957402473,783586,3,31,31,0,1,1,0,2.599304,2.736954,"(0.0, 0.0)","(0.5, 0.6)","(0.4, 0.7)","(4.1, 8.1, -57.8)","(32.5, 8.5, -57.7)","(-28.9, 7.7, -57.8)","(0.1, -0.2, 1.0)","(0.0, -0.3, 1.0)","(0.1, -0.2, 1.0)",0.0837823,0.0837823,0,0,0,0,False,0,0,0,0,0,0,0,0,0,"(0.0, 7.2, -8.0)","(0.1, -0.1, 0.0, 1.0)"
0,637606602957492267,783595,3,31,31,0,1,1,0,2.59938,2.733109,"(0.0, 0.0)","(0.5, 0.6)","(0.4, 0.7)","(4.3, 8.1, -57.8)","(32.5, 8.5, -57.7)","(-28.9, 7.7, -57.8)","(0.1, -0.2, 1.0)","(0.0, -0.3, 1.0)","(0.1, -0.2, 1.0)",0.07999435,0.07999435,0,0,0,0,False,0,0,0,0,0,0,0,0,0,"(0.0, 7.2, -8.0)","(0.1, -0.1, 0.0, 1.0)"
0,637606602957572026,783603,3,31,31,0,1,1,0,2.534363,2.814758,"(0.0, 0.0)","(0.5, 0.6)","(0.4, 0.7)","(4.1, 8.1, -57.8)","(32.5, 8.5, -57.7)","(-28.9, 7.7, -57.8)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)","(0.1, -0.2, 1.0)",0.07796145,0.07796145,0,0,0,0,False,0,0,0,0,0,0,0,0,0,"(0.0, 7.2, -8.0)","(0.1, -0.1, 0.0, 1.0)"
0,637606602957651851,783611,3,31,31,0,1,1,0,2.589966,2.755875,"(0.0, 0.0)","(0.5, 0.6)","(0.4, 0.7)","(3.9, 8.1, -57.8)","(32.5, 8.5, -57.8)","(-28.9, 7.7, -57.8)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)","(0.1, -0.2, 1.0)",0.07238849,0.07238849,0,0,0,0,False,0,0,0,0,0,0,0,0,0,"(0.0, 7.2, -8.0)","(0.1, -0.1, 0.0, 1.0)"
0,637606602957741609,783620,3,31,31,0,1,1,0,2.684525,2.669479,"(0.0, 0.0)","(0.5, 0.6)","(0.4, 0.7)","(2.0, 8.0, -57.8)","(32.4, 8.4, -57.8)","(-29.0, 7.6, -57.8)","(0.0, -0.3, 1.0)","(0.0, -0.3, 1.0)","(0.1, -0.2, 1.0)",0.06939762,0.06939762,0,0,0,0,False,0,0,0,0,0,0,0,0,0,"(0.0, 7.2, -8.0)","(0.1, -0.1, 0.0, 1.0)"
0,637606602957821364,783628,3,31,31,0,1,1,0,2.623703,2.659714,"(0.0, 0.0)","(0.5, 0.6)","(0.4, 0.7)","(3.4, 8.0, -57.8)","(32.2, 8.4, -57.8)","(-29.1, 7.5, -57.9)","(0.0, -0.3, 1.0)","(0.0, -0.3, 1.0)","(0.0, -0.3, 1.0)",0.05264711,0.05264711,0,0,0,0,False,0,0,0,0,0,0,0,0,0,"(0.0, 7.2, -8.0)","(0.1, -0.1, 0.0, 1.0)"
0,637606602957911119,783636,3,31,31,0,1,1,0,2.572083,2.570023,"(0.0, 0.0)","(0.5, 0.7)","(0.4, 0.7)","(1.8, 7.9, -57.9)","(31.9, 8.3, -57.8)","(-29.2, 7.5, -57.9)","(0.0, -0.3, 0.9)","(-0.1, -0.3, 0.9)","(0.0, -0.3, 0.9)",0.04365752,0.04365752,0,0,0,0,False,0,0,0,0,0,0,0,0,0,"(0.0, 7.2, -8.0)","(0.1, -0.1, 0.0, 1.0)"
0,637606602957990912,783645,3,31,31,0,1,1,0,2.615692,2.700089,"(0.0, 0.0)","(0.5, 0.7)","(0.5, 0.7)","(0.5, 7.8, -57.9)","(31.7, 8.2, -57.9)","(-29.4, 7.4, -58.0)","(-0.1, -0.3, 0.9)","(-0.1, -0.3, 0.9)","(-0.1, -0.3, 0.9)",0.03232086,0.03232086,0,0,0,0,False,0,0,0,0,0,0,0,0,0,"(0.0, 7.1, -8.0)","(0.1, -0.1, 0.0, 1.0)"
0,637606602958070690,783653,3,31,31,0,1,1,0,2.555939,2.577682,"(0.0, 0.0)","(0.6, 0.7)","(0.5, 0.7)","(-4.9, 7.6, -58.0)","(31.4, 8.1, -58.0)","(-29.6, 7.3, -58.0)","(-0.1, -0.4, 0.9)","(-0.2, -0.4, 0.9)","(-0.1, -0.4, 0.9)",0.02613719,0.02613719,0,0,0,0,False,0,0,0,0,0,0,0,0,0,"(0.0, 7.1, -8.0)","(0.1, -0.1, 0.0, 1.0)"
0,637606602958150492,783661,3,31,31,0,1,1,0,2.617889,2.690094,"(0.0, 0.0)","(0.6, 0.7)","(0.5, 0.7)","(-8.2, 7.5, -58.1)","(31.2, 8.1, -58.0)","(-29.8, 7.2, -58.1)","(-0.2, -0.4, 0.9)","(-0.2, -0.4, 0.9)","(-0.2, -0.4, 0.9)",0.03006698,0.03006698,0,0,0,0,False,0,0,0,0,0,0,0,0,0,"(0.0, 7.1, -8.0)","(0.1, -0.1, 0.0, 1.0)"
