GtecTime,UnityTime,CombinedEyeValidDataBitMask,LeftEyeValidDataBitMask,RightEyeValidDataBitMask,CombinedEyeOpenness,LeftEyeOpenness,RightEyeOpenness,CombinedPupilDiameter,LeftPupilDiameter,RightPupilDiameter,CombinedPupilPosition,LeftPupilPosition,RightPupilPosition,CombinedGazeOrigin,LeftGazeOrigin,RightGazeOrigin,CombinedGazeDirection,LeftGazeDirection,RightGazeDirection
0,13-51-16.983,3,31,31,0,1,1,0,3.725937,3.468475,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(-0.4, 8.5, -36.7)","(33.2, 8.5, -37.6)","(-30.7, 8.4, -36.0)","(0.1, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.1, -0.1, 1.0)"
0,13-51-16.998,3,31,31,0,1,1,0,3.75235,3.467712,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(1.0, 8.5, -36.8)","(33.2, 8.5, -37.6)","(-30.7, 8.4, -36.0)","(0.1, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.1, -0.1, 1.0)"
0,13-51-17.013,3,31,31,0,1,1,0,3.752121,3.466309,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(3.0, 8.5, -36.9)","(33.2, 8.5, -37.6)","(-30.7, 8.4, -36.1)","(0.1, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.1, -0.1, 1.0)"
0,13-51-17.028,3,31,31,0,1,1,0,3.757446,3.47644,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(3.2, 8.5, -36.9)","(33.2, 8.5, -37.6)","(-30.7, 8.4, -36.1)","(0.1, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.1, -0.1, 1.0)"
0,13-51-17.045,3,31,31,0,1,1,0,3.761536,3.486328,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(3.9, 8.5, -36.9)","(33.2, 8.5, -37.6)","(-30.7, 8.5, -36.1)","(0.1, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.1, -0.1, 1.0)"
0,13-51-17.060,3,31,31,0,1,1,0,3.763367,3.486282,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(2.0, 8.5, -36.9)","(33.2, 8.5, -37.6)","(-30.7, 8.5, -36.1)","(0.1, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.1, -0.1, 1.0)"
0,13-51-17.075,3,31,31,0,1,1,0,3.781281,3.485962,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(-0.9, 8.5, -36.8)","(33.2, 8.5, -37.6)","(-30.7, 8.5, -36.1)","(0.1, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.1, -0.1, 1.0)"
0,13-51-17.090,3,31,31,0,1,1,0,3.791168,3.495071,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(-3.8, 8.5, -36.7)","(33.2, 8.5, -37.6)","(-30.7, 8.5, -36.1)","(0.1, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.1, -0.1, 1.0)"
0,13-51-17.105,3,31,31,0,1,1,0,3.811279,3.500168,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(-4.6, 8.5, -36.7)","(33.2, 8.5, -37.6)","(-30.7, 8.5, -36.1)","(0.1, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.1, -0.1, 1.0)"
0,13-51-17.119,3,31,31,0,1,1,0,3.812546,3.500992,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(-4.2, 8.5, -36.7)","(33.2, 8.5, -37.6)","(-30.7, 8.5, -36.1)","(0.1, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.1, -0.1, 1.0)"
0,13-51-17.134,3,31,31,0,1,1,0,3.814728,3.501404,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(-3.3, 8.5, -36.7)","(33.2, 8.5, -37.6)","(-30.7, 8.5, -36.0)","(0.1, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.1, -0.1, 1.0)"
0,13-51-17.149,3,31,31,0,1,1,0,3.814774,3.501648,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(-2.2, 8.5, -36.7)","(33.2, 8.5, -37.6)","(-30.7, 8.5, -36.0)","(0.1, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.1, -0.1, 1.0)"
0,13-51-17.164,3,31,31,0,1,1,0,3.815201,3.515991,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(-2.3, 8.5, -36.7)","(33.2, 8.5, -37.6)","(-30.7, 8.5, -36.0)","(0.1, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.1, -0.1, 1.0)"
0,13-51-17.182,3,31,31,0,1,1,0,3.814667,3.516022,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(-3.3, 8.5, -36.7)","(33.2, 8.5, -37.6)","(-30.7, 8.5, -36.0)","(0.1, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.1, -0.1, 1.0)"
0,13-51-17.198,3,31,31,0,1,1,0,3.813171,3.500031,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(-4.6, 8.5, -36.7)","(33.2, 8.6, -37.6)","(-30.7, 8.5, -36.0)","(0.1, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.1, -0.1, 1.0)"
0,13-51-17.212,3,31,31,0,1,1,0,3.669983,3.469757,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(11.7, 8.5, -37.0)","(33.2, 8.6, -37.6)","(-30.8, 8.4, -35.7)","(0.1, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.1, -0.1, 1.0)"
0,13-51-17.226,3,31,31,0,1,1,0,3.679733,3.484528,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(21.8, 8.6, -37.8)","(32.7, 8.6, -38.1)","(-31.1, 8.4, -36.3)","(0.0, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.1, -0.2, 1.0)"
0,13-51-17.240,3,31,31,0,1,1,0,3.638031,3.47998,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(-15.5, 8.3, -36.5)","(32.4, 8.5, -38.0)","(-31.3, 8.3, -36.1)","(0.0, -0.2, 1.0)","(-0.1, -0.1, 1.0)","(0.0, -0.2, 1.0)"
0,13-51-17.253,3,31,31,0,1,1,0,3.637253,3.490372,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(-26.6, 8.3, -36.3)","(32.4, 8.6, -38.2)","(-31.3, 8.3, -36.2)","(0.0, -0.2, 1.0)","(-0.1, -0.1, 1.0)","(0.0, -0.2, 1.0)"
0,13-51-17.268,3,31,31,0,1,1,0,3.601517,3.40889,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(-28.5, 8.3, -36.2)","(32.4, 8.5, -38.1)","(-31.4, 8.3, -36.1)","(0.0, -0.2, 1.0)","(-0.1, -0.1, 1.0)","(0.0, -0.2, 1.0)"
0,13-51-17.281,3,31,31,0,1,1,0,3.667999,3.474899,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(-15.3, 8.3, -36.7)","(32.4, 8.5, -38.1)","(-31.4, 8.3, -36.3)","(0.0, -0.2, 1.0)","(-0.1, -0.1, 1.0)","(0.0, -0.2, 1.0)"
0,13-51-17.294,3,31,31,0,1,1,0,3.64357,3.42691,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(-14.3, 8.3, -36.7)","(32.4, 8.5, -38.1)","(-31.4, 8.3, -36.2)","(0.0, -0.2, 1.0)","(-0.1, -0.1, 1.0)","(0.0, -0.2, 1.0)"
0,13-51-17.308,3,31,31,0,1,1,0,3.670471,3.426147,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(0.1, 8.4, -37.1)","(32.4, 8.5, -38.1)","(-31.4, 8.3, -36.2)","(0.0, -0.2, 1.0)","(-0.1, -0.1, 1.0)","(0.0, -0.2, 1.0)"
0,13-51-17.321,3,31,31,0,1,1,0,3.646912,3.434937,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(-1.8, 8.4, -37.1)","(32.4, 8.5, -38.1)","(-31.4, 8.3, -36.2)","(0.0, -0.2, 1.0)","(-0.1, -0.1, 1.0)","(0.0, -0.2, 1.0)"
0,13-51-17.335,3,31,31,0,1,1,0,3.62468,3.436844,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(0.8, 8.4, -37.2)","(32.4, 8.5, -38.1)","(-31.4, 8.3, -36.2)","(0.0, -0.2, 1.0)","(-0.1, -0.1, 1.0)","(0.0, -0.2, 1.0)"
0,13-51-17.348,3,31,31,0,1,1,0,3.62619,3.431,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(-7.9, 8.4, -36.9)","(32.4, 8.5, -38.0)","(-31.4, 8.3, -36.2)","(0.0, -0.2, 1.0)","(-0.1, -0.1, 1.0)","(0.0, -0.2, 1.0)"
0,13-51-17.362,3,31,31,0,1,1,0,3.634033,3.42688,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(-8.3, 8.4, -36.9)","(32.4, 8.5, -38.0)","(-31.4, 8.3, -36.2)","(0.0, -0.2, 1.0)","(-0.1, -0.1, 1.0)","(0.0, -0.2, 1.0)"
0,13-51-17.376,3,31,31,0,1,1,0,3.634216,3.414764,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(-8.1, 8.4, -36.8)","(32.4, 8.5, -38.0)","(-31.4, 8.3, -36.2)","(0.0, -0.2, 1.0)","(-0.1, -0.1, 1.0)","(0.0, -0.2, 1.0)"
0,13-51-17.390,3,31,31,0,1,1,0,3.626434,3.414703,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(-5.3, 8.4, -36.9)","(32.4, 8.5, -38.0)","(-31.4, 8.3, -36.2)","(0.0, -0.2, 1.0)","(-0.1, -0.1, 1.0)","(0.0, -0.2, 1.0)"
0,13-51-17.403,3,31,31,0,1,1,0,3.624069,3.415009,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(-3.6, 8.4, -37.0)","(32.4, 8.5, -38.0)","(-31.4, 8.3, -36.2)","(0.0, -0.2, 1.0)","(-0.1, -0.1, 1.0)","(0.0, -0.2, 1.0)"
0,13-51-17.416,3,31,31,0,1,1,0,3.620193,3.415329,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(-2.5, 8.4, -37.0)","(32.4, 8.5, -38.0)","(-31.4, 8.3, -36.1)","(0.0, -0.2, 1.0)","(-0.1, -0.1, 1.0)","(0.0, -0.2, 1.0)"
0,13-51-17.430,3,31,31,0,1,1,0,3.621063,3.399872,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(-2.8, 8.3, -36.9)","(32.4, 8.5, -37.9)","(-31.4, 8.2, -36.1)","(0.0, -0.2, 1.0)","(-0.1, -0.1, 1.0)","(0.0, -0.2, 1.0)"
0,13-51-17.443,3,31,31,0,1,1,0,3.61618,3.399857,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(-2.5, 8.3, -36.9)","(32.4, 8.5, -37.9)","(-31.4, 8.2, -36.1)","(0.0, -0.2, 1.0)","(-0.1, -0.1, 1.0)","(0.0, -0.2, 1.0)"
0,13-51-17.455,3,31,31,0,1,1,0,3.617126,3.394913,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(-2.4, 8.3, -36.9)","(32.4, 8.5, -37.9)","(-31.4, 8.2, -36.1)","(0.0, -0.2, 1.0)","(-0.1, -0.1, 1.0)","(0.0, -0.2, 1.0)"
0,13-51-17.468,3,31,31,0,1,1,0,3.617538,3.394897,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(-3.9, 8.3, -36.9)","(32.4, 8.5, -37.9)","(-31.4, 8.2, -36.1)","(0.0, -0.2, 1.0)","(-0.1, -0.1, 1.0)","(0.0, -0.2, 1.0)"
0,13-51-17.482,3,31,31,0,1,1,0,3.622253,3.390991,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(-6.6, 8.3, -36.8)","(32.4, 8.5, -37.9)","(-31.4, 8.2, -36.1)","(0.0, -0.2, 1.0)","(-0.1, -0.1, 1.0)","(0.0, -0.2, 1.0)"
0,13-51-17.497,3,31,31,0,1,1,0,3.617432,3.412201,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(-7.5, 8.3, -36.8)","(32.4, 8.5, -37.9)","(-31.4, 8.2, -36.1)","(0.0, -0.2, 1.0)","(-0.1, -0.1, 1.0)","(0.0, -0.2, 1.0)"
0,13-51-17.511,3,31,31,0,1,1,0,3.671051,3.4245,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(25.1, 8.4, -37.8)","(32.4, 8.4, -37.9)","(-31.4, 8.4, -36.7)","(-0.1, -0.1, 1.0)","(-0.1, -0.1, 1.0)","(0.0, -0.2, 1.0)"
0,13-51-17.534,3,31,31,0,1,1,0,3.633011,3.364014,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(25.9, 8.4, -37.9)","(32.4, 8.4, -38.0)","(-31.3, 8.2, -36.4)","(-0.1, -0.2, 1.0)","(-0.1, -0.2, 1.0)","(0.0, -0.2, 1.0)"
0,13-51-17.547,3,31,31,0,1,1,0,3.724045,3.397278,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(12.0, 8.3, -37.5)","(32.5, 8.4, -38.1)","(-31.4, 8.1, -36.3)","(0.0, -0.2, 1.0)","(-0.1, -0.2, 1.0)","(0.0, -0.2, 1.0)"
0,13-51-17.561,3,31,31,0,1,1,0,3.704926,3.339081,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(1.3, 8.3, -37.2)","(32.5, 8.4, -38.1)","(-31.4, 8.1, -36.3)","(0.0, -0.2, 1.0)","(-0.1, -0.2, 1.0)","(0.0, -0.2, 1.0)"
0,13-51-17.574,3,31,31,0,1,1,0,3.68222,3.382187,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(-5.8, 8.2, -37.0)","(32.5, 8.4, -38.1)","(-31.4, 8.1, -36.3)","(0.0, -0.2, 1.0)","(-0.1, -0.2, 1.0)","(0.0, -0.2, 1.0)"
0,13-51-17.587,3,31,31,0,1,1,0,3.67453,3.388,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(6.1, 8.3, -37.3)","(32.5, 8.4, -38.1)","(-31.4, 8.1, -36.3)","(0.0, -0.2, 1.0)","(-0.1, -0.2, 1.0)","(0.0, -0.2, 1.0)"
0,13-51-17.600,3,31,31,0,1,1,0,3.672913,3.385361,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(-6.4, 8.2, -37.0)","(32.5, 8.4, -38.1)","(-31.4, 8.1, -36.3)","(0.0, -0.2, 1.0)","(-0.1, -0.2, 1.0)","(0.0, -0.2, 1.0)"
0,13-51-17.612,3,31,31,0,1,1,0,3.672653,3.38826,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(-7.6, 8.2, -36.9)","(32.5, 8.4, -38.0)","(-31.4, 8.1, -36.3)","(0.0, -0.2, 1.0)","(-0.1, -0.2, 1.0)","(0.0, -0.2, 1.0)"
0,13-51-17.625,3,31,31,0,1,1,0,3.670212,3.388184,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(-10.3, 8.2, -36.9)","(32.5, 8.3, -38.0)","(-31.4, 8.1, -36.3)","(0.0, -0.2, 1.0)","(-0.1, -0.2, 1.0)","(0.0, -0.2, 1.0)"
0,13-51-17.639,3,31,31,0,1,1,0,3.671295,3.403122,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(-10.0, 8.2, -36.9)","(32.5, 8.4, -38.0)","(-31.4, 8.1, -36.3)","(0.0, -0.2, 1.0)","(-0.1, -0.2, 1.0)","(0.0, -0.2, 1.0)"
0,13-51-17.652,3,31,31,0,1,1,0,3.672073,3.410843,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(-8.8, 8.2, -36.9)","(32.5, 8.4, -38.0)","(-31.4, 8.1, -36.3)","(0.0, -0.2, 1.0)","(-0.1, -0.2, 1.0)","(0.0, -0.2, 1.0)"
0,13-51-17.666,3,31,31,0,1,1,0,3.672882,3.410782,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(-7.5, 8.2, -37.0)","(32.5, 8.4, -38.1)","(-31.4, 8.1, -36.3)","(0.0, -0.2, 1.0)","(-0.1, -0.2, 1.0)","(0.0, -0.2, 1.0)"
0,13-51-17.679,3,31,31,0,1,1,0,3.67276,3.418365,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(-7.3, 8.2, -37.0)","(32.5, 8.4, -38.1)","(-31.4, 8.1, -36.3)","(0.0, -0.2, 1.0)","(-0.1, -0.2, 1.0)","(0.0, -0.2, 1.0)"
0,13-51-17.692,3,31,31,0,1,1,0,3.672867,3.418442,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(-7.5, 8.2, -37.0)","(32.5, 8.4, -38.1)","(-31.4, 8.1, -36.3)","(0.0, -0.2, 1.0)","(-0.1, -0.2, 1.0)","(0.0, -0.2, 1.0)"
0,13-51-17.706,3,31,31,0,1,1,0,3.671295,3.426498,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(-7.3, 8.2, -37.0)","(32.5, 8.4, -38.1)","(-31.4, 8.1, -36.3)","(0.0, -0.2, 1.0)","(-0.1, -0.2, 1.0)","(0.0, -0.2, 1.0)"
0,13-51-17.719,3,31,31,0,1,1,0,3.673279,3.426483,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(-8.5, 8.2, -37.0)","(32.5, 8.4, -38.2)","(-31.4, 8.1, -36.3)","(0.0, -0.2, 1.0)","(-0.1, -0.2, 1.0)","(0.0, -0.2, 1.0)"
0,13-51-17.732,3,31,31,0,1,1,0,3.685196,3.431503,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(-12.1, 8.2, -36.9)","(32.5, 8.4, -38.2)","(-31.4, 8.1, -36.3)","(0.0, -0.2, 1.0)","(-0.1, -0.2, 1.0)","(0.0, -0.2, 1.0)"
0,13-51-17.745,3,31,31,0,1,1,0,3.704132,3.435104,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(-12.6, 8.2, -36.9)","(32.5, 8.4, -38.2)","(-31.4, 8.1, -36.3)","(0.0, -0.2, 1.0)","(-0.1, -0.2, 1.0)","(0.0, -0.2, 1.0)"
0,13-51-17.758,3,31,31,0,1,1,0,3.703873,3.431396,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(-11.8, 8.2, -36.9)","(32.5, 8.4, -38.2)","(-31.4, 8.1, -36.3)","(0.0, -0.2, 1.0)","(-0.1, -0.2, 1.0)","(0.0, -0.2, 1.0)"
0,13-51-17.772,3,31,31,0,1,1,0,3.711685,3.434708,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(-7.8, 8.2, -37.0)","(32.5, 8.4, -38.2)","(-31.4, 8.1, -36.3)","(0.0, -0.2, 1.0)","(-0.1, -0.2, 1.0)","(0.0, -0.2, 1.0)"
0,13-51-17.786,3,31,31,0,1,1,0,3.703964,3.438187,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(-5.5, 8.2, -37.1)","(32.5, 8.4, -38.2)","(-31.4, 8.1, -36.3)","(0.0, -0.2, 1.0)","(-0.1, -0.2, 1.0)","(0.0, -0.2, 1.0)"
0,13-51-17.802,3,31,31,0,1,1,0,3.680283,3.484772,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(-4.4, 8.2, -37.1)","(32.4, 8.4, -38.2)","(-31.4, 8.1, -36.3)","(0.0, -0.2, 1.0)","(-0.1, -0.2, 1.0)","(0.0, -0.3, 1.0)"
0,13-51-17.814,3,31,31,0,1,1,0,3.847031,3.417801,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(-6.8, 8.2, -37.0)","(32.1, 8.4, -38.2)","(-31.7, 8.2, -36.3)","(-0.1, -0.2, 1.0)","(-0.1, -0.2, 1.0)","(0.0, -0.2, 1.0)"
0,13-51-17.827,3,31,31,0,1,1,0,3.879776,3.49939,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(-8.1, 8.3, -37.0)","(32.1, 8.4, -38.2)","(-31.7, 8.2, -36.4)","(-0.1, -0.2, 1.0)","(-0.1, -0.2, 1.0)","(-0.1, -0.2, 1.0)"
0,13-51-17.841,3,31,31,0,1,1,0,3.85022,3.457092,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(-10.0, 8.2, -37.0)","(32.1, 8.4, -38.2)","(-31.7, 8.2, -36.4)","(-0.1, -0.2, 1.0)","(-0.1, -0.2, 1.0)","(-0.1, -0.2, 1.0)"
0,13-51-17.855,3,31,31,0,1,1,0,3.790863,3.478989,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(-9.5, 8.2, -37.0)","(32.1, 8.4, -38.2)","(-31.7, 8.2, -36.3)","(-0.1, -0.2, 1.0)","(-0.1, -0.2, 1.0)","(-0.1, -0.2, 1.0)"
0,13-51-17.871,3,31,31,0,1,1,0,3.81163,3.464813,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(-7.1, 8.2, -37.1)","(32.1, 8.4, -38.2)","(-31.7, 8.2, -36.3)","(-0.1, -0.2, 1.0)","(-0.1, -0.2, 1.0)","(-0.1, -0.2, 1.0)"
0,13-51-17.885,3,31,31,0,1,1,0,3.801193,3.47197,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(-6.3, 8.3, -37.1)","(32.1, 8.4, -38.2)","(-31.7, 8.2, -36.3)","(-0.1, -0.2, 1.0)","(-0.1, -0.2, 1.0)","(-0.1, -0.2, 1.0)"
0,13-51-17.899,3,31,31,0,1,1,0,3.801208,3.467361,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(-4.5, 8.3, -37.1)","(32.1, 8.4, -38.2)","(-31.7, 8.2, -36.3)","(-0.1, -0.2, 1.0)","(-0.1, -0.2, 1.0)","(-0.1, -0.2, 1.0)"
0,13-51-17.911,3,31,31,0,1,1,0,3.805496,3.465118,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(-4.6, 8.3, -37.1)","(32.1, 8.4, -38.2)","(-31.7, 8.2, -36.3)","(-0.1, -0.2, 1.0)","(-0.1, -0.2, 1.0)","(-0.1, -0.2, 1.0)"
0,13-51-17.924,3,31,31,0,1,1,0,3.805328,3.463089,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(-5.2, 8.3, -37.1)","(32.1, 8.4, -38.2)","(-31.7, 8.2, -36.3)","(-0.1, -0.2, 1.0)","(-0.1, -0.2, 1.0)","(-0.1, -0.3, 1.0)"
0,13-51-17.937,3,31,31,0,1,1,0,3.800491,3.463882,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(-5.4, 8.3, -37.1)","(32.1, 8.4, -38.2)","(-31.7, 8.2, -36.3)","(-0.1, -0.2, 1.0)","(-0.1, -0.2, 1.0)","(-0.1, -0.3, 1.0)"
0,13-51-17.950,3,31,31,0,1,1,0,3.800369,3.465775,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(-5.4, 8.3, -37.1)","(32.1, 8.4, -38.2)","(-31.7, 8.2, -36.3)","(-0.1, -0.2, 1.0)","(-0.1, -0.2, 1.0)","(-0.1, -0.3, 1.0)"
