GtecTime,TimeTicks,CombinedEyeValidDataBitMask,LeftEyeValidDataBitMask,RightEyeValidDataBitMask,CombinedEyeOpenness,LeftEyeOpenness,RightEyeOpenness,CombinedPupilDiameter,LeftPupilDiameter,RightPupilDiameter,CombinedPupilPosition,LeftPupilPosition,RightPupilPosition,CombinedGazeOrigin,LeftGazeOrigin,RightGazeOrigin,CombinedGazeDirection,LeftGazeDirection,RightGazeDirection,LeftEyeWide,RightEyeWide,LeftEyeSqeeze,RightEyeSqeeze,LeftEyeFrown,RightEyeFrown,FocusStatus,RayOriginal,RayDirection,Collider,Distance,Normal,Point,Transform.position,Transform.rotation,Camera.position,Camera.rotation
0,637596189184603918,3,31,31,0,0.9436775,0.8547004,0,1.790619,1.788818,"(0.0, 0.0)","(0.5, 0.5)","(0.5, 0.6)","(0.0, 16.1, -77.0)","(31.5, 16.9, -77.2)","(-31.4, 15.3, -76.7)","(0.1, -0.3, 0.9)","(0.0, -0.3, 1.0)","(0.1, -0.3, 0.9)",0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,637596189185631186,965343
0,637596189184603918,3,31,31,0,0.9436775,0.8547004,0,1.790543,1.789001,"(0.0, 0.0)","(0.5, 0.5)","(0.5, 0.6)","(0.0, 16.1, -77.0)","(31.5, 16.9, -77.2)","(-31.4, 15.3, -76.7)","(0.1, -0.3, 0.9)","(0.0, -0.3, 1.0)","(0.1, -0.3, 0.9)",0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,637596189185710986,965351
0,637596189184603918,3,31,31,0,0.9376111,0.8576945,0,1.789246,1.789017,"(0.0, 0.0)","(0.5, 0.5)","(0.5, 0.6)","(0.0, 16.1, -77.0)","(31.5, 16.9, -77.2)","(-31.4, 15.3, -76.7)","(0.1, -0.3, 0.9)","(0.0, -0.3, 1.0)","(0.1, -0.3, 0.9)",0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,637596189185800735,965360
0,637596189184603918,3,31,31,0,0.9376111,0.8576945,0,1.788742,1.780441,"(0.0, 0.0)","(0.5, 0.5)","(0.5, 0.6)","(0.0, 16.1, -77.0)","(31.5, 16.9, -77.2)","(-31.4, 15.3, -76.7)","(0.1, -0.3, 0.9)","(0.0, -0.3, 1.0)","(0.1, -0.3, 0.9)",0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,637596189185880511,965368
0,637596189184603918,3,31,31,0,0.9395957,0.8426034,0,1.788116,1.788971,"(0.0, 0.0)","(0.5, 0.5)","(0.5, 0.6)","(0.0, 16.1, -77.0)","(31.5, 16.9, -77.2)","(-31.4, 15.3, -76.7)","(0.1, -0.3, 0.9)","(0.0, -0.3, 1.0)","(0.1, -0.3, 0.9)",0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,637596189185960302,965376
0,637596189184603918,3,31,31,0,0.9405322,0.8447953,0,1.779572,1.788406,"(0.0, 0.0)","(0.5, 0.5)","(0.5, 0.6)","(0.0, 16.1, -77.0)","(31.5, 16.9, -77.2)","(-31.4, 15.3, -76.7)","(0.1, -0.3, 0.9)","(0.0, -0.3, 1.0)","(0.1, -0.3, 0.9)",0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,637596189186050062,965385
0,637596189184603918,3,31,31,0,0.9426701,0.837534,0,1.787994,1.780426,"(0.0, 0.0)","(0.5, 0.5)","(0.5, 0.6)","(0.0, 16.1, -77.0)","(31.5, 16.9, -77.2)","(-31.4, 15.3, -76.7)","(0.1, -0.3, 0.9)","(0.0, -0.3, 1.0)","(0.1, -0.3, 0.9)",0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,637596189186129838,965393
0,637596189184603918,3,31,31,0,0.9426701,0.837534,0,1.779648,1.780472,"(0.0, 0.0)","(0.5, 0.5)","(0.5, 0.6)","(0.0, 16.1, -77.0)","(31.5, 16.9, -77.2)","(-31.4, 15.3, -76.7)","(0.1, -0.3, 0.9)","(0.0, -0.3, 1.0)","(0.1, -0.3, 0.9)",0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,637596189186209622,965401
0,637596189184603918,3,31,31,0,0.9487429,0.8568532,0,1.773926,1.782761,"(0.0, 0.0)","(0.5, 0.5)","(0.5, 0.6)","(0.0, 16.1, -77.0)","(31.5, 16.9, -77.2)","(-31.4, 15.3, -76.7)","(0.1, -0.3, 0.9)","(0.0, -0.3, 1.0)","(0.1, -0.3, 0.9)",0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,637596189186299742,965410
0,637596189184603918,3,31,31,0,0.9487429,0.8568532,0,1.773911,1.782623,"(0.0, 0.0)","(0.5, 0.5)","(0.5, 0.6)","(0.0, 16.1, -77.0)","(31.5, 16.9, -77.2)","(-31.4, 15.3, -76.7)","(0.1, -0.3, 0.9)","(0.0, -0.3, 1.0)","(0.1, -0.3, 0.9)",0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,637596189186379188,965418
0,637596189184603918,3,31,31,0,0.9394218,0.850723,0,1.773788,1.780319,"(0.0, 0.0)","(0.5, 0.5)","(0.5, 0.6)","(0.0, 16.1, -77.0)","(31.5, 16.9, -77.2)","(-31.4, 15.3, -76.7)","(0.1, -0.3, 0.9)","(0.0, -0.3, 1.0)","(0.1, -0.3, 0.9)",0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,637596189186458969,965426
0,637596189184603918,3,31,31,0,0.9394218,0.850723,0,1.773788,1.780396,"(0.0, 0.0)","(0.5, 0.5)","(0.5, 0.6)","(0.0, 16.1, -77.0)","(31.5, 16.9, -77.2)","(-31.4, 15.3, -76.7)","(0.1, -0.3, 0.9)","(0.0, -0.3, 1.0)","(0.1, -0.3, 0.9)",0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,637596189186549037,965435
0,637596189184603918,3,31,31,0,0.9550642,0.8459413,0,1.732162,1.780319,"(0.0, 0.0)","(0.5, 0.5)","(0.5, 0.6)","(0.0, 16.1, -77.0)","(31.5, 16.9, -77.2)","(-31.4, 15.3, -76.7)","(0.1, -0.3, 1.0)","(0.0, -0.3, 1.0)","(0.1, -0.3, 0.9)",0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,637596189186628519,965443
0,637596189184603918,3,31,31,0,0.9550642,0.8459413,0,1.814789,1.651794,"(0.0, 0.0)","(0.5, 0.5)","(0.5, 0.6)","(0.0, 16.1, -77.0)","(31.4, 16.9, -77.2)","(-31.5, 15.4, -76.7)","(0.1, -0.3, 0.9)","(0.0, -0.3, 1.0)","(0.1, -0.3, 0.9)",0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,637596189186718283,965451
0,637596189184603918,3,31,31,0,0.9432366,0.8484794,0,1.805847,1.735672,"(0.0, 0.0)","(0.6, 0.5)","(0.5, 0.6)","(-0.2, 16.2, -76.9)","(31.3, 16.9, -77.2)","(-31.6, 15.4, -76.7)","(0.0, -0.3, 1.0)","(0.0, -0.3, 1.0)","(0.0, -0.3, 0.9)",0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,637596189186798065,965460
0,637596189184603918,3,31,25,0,0.9432366,0.8484794,0,1.839371,-1,"(0.0, 0.0)","(0.6, 0.5)","(0.6, 0.5)","(31.1, 17.0, -77.2)","(31.1, 17.0, -77.2)","(-31.7, 15.5, -76.6)","(0.0, -0.3, 1.0)","(0.0, -0.3, 1.0)","(0.0, 0.0, 0.0)",0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,637596189186877848,965468
0,637596189184603918,3,31,25,0,0.9178098,0.8364016,0,1.875107,-1,"(0.0, 0.0)","(0.6, 0.5)","(0.6, 0.5)","(30.9, 17.1, -77.1)","(30.9, 17.1, -77.1)","(-31.9, 15.6, -76.6)","(-0.1, -0.3, 1.0)","(-0.1, -0.3, 1.0)","(0.0, 0.0, 0.0)",0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,637596189186967936,965476
0,637596189184603918,0,25,25,0,0.9178098,0.8364016,0,-1,-1,"(0.0, 0.0)","(0.6, 0.5)","(0.6, 0.6)","(-1.0, -1.0, -1.0)","(30.7, 17.2, -77.1)","(-32.0, 15.4, -76.7)","(-1.0, -1.0, -1.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,637596189187037413,965485
0,637596189184603918,0,24,8,0,0.7934225,0.6915569,0,-1,-1,"(0.0, 0.0)","(0.6, 0.5)","(-1.0, -1.0)","(-1.0, -1.0, -1.0)","(30.7, 17.2, -77.1)","(-32.0, 15.4, -76.7)","(-1.0, -1.0, -1.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,637596189187107234,965493
0,637596189184603918,0,8,8,0,0.7934225,0.6915569,0,-1,-1,"(0.0, 0.0)","(-1.0, -1.0)","(-1.0, -1.0)","(-1.0, -1.0, -1.0)","(30.7, 17.2, -77.1)","(-32.0, 15.4, -76.7)","(-1.0, -1.0, -1.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,637596189187187042,965501
0,637596189184603918,0,8,8,0,0.5392792,0.3661284,0,-1,-1,"(0.0, 0.0)","(-1.0, -1.0)","(-1.0, -1.0)","(-1.0, -1.0, -1.0)","(30.7, 17.2, -77.1)","(-32.0, 15.4, -76.7)","(-1.0, -1.0, -1.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,637596189187266793,965510
0,637596189184603918,0,8,8,0,0.5392792,0.3661284,0,-1,-1,"(0.0, 0.0)","(-1.0, -1.0)","(-1.0, -1.0)","(-1.0, -1.0, -1.0)","(30.7, 17.2, -77.1)","(-32.0, 15.4, -76.7)","(-1.0, -1.0, -1.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,637596189187356568,965518
0,637596189184603918,0,8,8,0,0.1395096,0.3052953,0,-1,-1,"(0.0, 0.0)","(-1.0, -1.0)","(-1.0, -1.0)","(-1.0, -1.0, -1.0)","(30.7, 17.2, -77.1)","(-32.0, 15.4, -76.7)","(-1.0, -1.0, -1.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,637596189187436353,965526
0,637596189184603918,0,8,8,0,0.1395096,0.3052953,0,-1,-1,"(0.0, 0.0)","(-1.0, -1.0)","(-1.0, -1.0)","(-1.0, -1.0, -1.0)","(30.7, 17.2, -77.1)","(-32.0, 15.4, -76.7)","(-1.0, -1.0, -1.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,637596189187526126,965535
0,637596189184603918,0,8,8,0,0.03971669,0.3395426,0,-1,-1,"(0.0, 0.0)","(-1.0, -1.0)","(-1.0, -1.0)","(-1.0, -1.0, -1.0)","(30.7, 17.2, -77.1)","(-32.0, 15.4, -76.7)","(-1.0, -1.0, -1.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,637596189187605909,965543
0,637596189184603918,0,8,8,0,0.03971669,0.3395426,0,-1,-1,"(0.0, 0.0)","(-1.0, -1.0)","(-1.0, -1.0)","(-1.0, -1.0, -1.0)","(30.7, 17.2, -77.1)","(-32.0, 15.4, -76.7)","(-1.0, -1.0, -1.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,637596189187685690,965551
0,637596189184603918,0,8,8,0,0.07638884,0.3368057,0,-1,-1,"(0.0, 0.0)","(-1.0, -1.0)","(-1.0, -1.0)","(-1.0, -1.0, -1.0)","(30.7, 17.2, -77.1)","(-32.0, 15.4, -76.7)","(-1.0, -1.0, -1.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,637596189187765471,965560
0,637596189184603918,0,8,8,0,0.07638884,0.3368057,0,-1,-1,"(0.0, 0.0)","(-1.0, -1.0)","(-1.0, -1.0)","(-1.0, -1.0, -1.0)","(30.7, 17.2, -77.1)","(-32.0, 15.4, -76.7)","(-1.0, -1.0, -1.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,637596189187855229,965568
0,637596189184603918,0,8,25,0,0.1069283,0.2900156,0,-1,-1,"(0.0, 0.0)","(-1.0, -1.0)","(0.6, 0.7)","(-1.0, -1.0, -1.0)","(30.7, 17.2, -77.1)","(-32.3, 14.7, -77.1)","(-1.0, -1.0, -1.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,637596189187944990,965576
0,637596189184603918,0,8,25,0,0.1069283,0.2900156,0,-1,-1,"(0.0, 0.0)","(-1.0, -1.0)","(0.6, 0.6)","(-1.0, -1.0, -1.0)","(30.7, 17.2, -77.1)","(-32.3, 14.7, -77.0)","(-1.0, -1.0, -1.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,637596189188034759,965585
0,637596189184603918,0,8,8,0,0.221104,0.2966536,0,-1,-1,"(0.0, 0.0)","(-1.0, -1.0)","(-1.0, -1.0)","(-1.0, -1.0, -1.0)","(30.7, 17.2, -77.1)","(-32.3, 14.7, -77.0)","(-1.0, -1.0, -1.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,637596189188104572,965593
0,637596189184603918,0,25,8,0,0.221104,0.2966536,0,-1,-1,"(0.0, 0.0)","(0.7, 0.5)","(-1.0, -1.0)","(-1.0, -1.0, -1.0)","(30.2, 16.5, -77.5)","(-32.3, 14.7, -77.0)","(-1.0, -1.0, -1.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,637596189188194332,965601
0,637596189184603918,0,25,8,0,0.424395,0.3564624,0,-1,-1,"(0.0, 0.0)","(0.6, 0.5)","(-1.0, -1.0)","(-1.0, -1.0, -1.0)","(30.4, 17.5, -77.1)","(-32.3, 14.7, -77.0)","(-1.0, -1.0, -1.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,637596189188284128,965610
0,637596189184603918,0,25,8,0,0.424395,0.3564624,0,-1,-1,"(0.0, 0.0)","(0.6, 0.4)","(-1.0, -1.0)","(-1.0, -1.0, -1.0)","(30.5, 17.5, -77.1)","(-32.3, 14.7, -77.0)","(-1.0, -1.0, -1.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,637596189188363916,965618
0,637596189184603918,0,25,8,0,0.6303302,0.48753,0,-1,-1,"(0.0, 0.0)","(0.6, 0.4)","(-1.0, -1.0)","(-1.0, -1.0, -1.0)","(30.4, 17.5, -77.1)","(-32.3, 14.7, -77.0)","(-1.0, -1.0, -1.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,637596189188453681,965626
0,637596189184603918,0,25,8,0,0.6303302,0.48753,0,-1,-1,"(0.0, 0.0)","(0.6, 0.4)","(-1.0, -1.0)","(-1.0, -1.0, -1.0)","(30.5, 17.5, -77.1)","(-32.3, 14.7, -77.0)","(-1.0, -1.0, -1.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,637596189188533475,965635
0,637596189184603918,0,25,25,0,0.748718,0.5947468,0,-1,-1,"(0.0, 0.0)","(0.6, 0.4)","(0.6, 0.5)","(-1.0, -1.0, -1.0)","(30.5, 17.5, -77.1)","(-32.4, 15.7, -76.6)","(-1.0, -1.0, -1.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,637596189188623225,965643
0,637596189184603918,0,25,25,0,0.7517906,0.598693,0,-1,-1,"(0.0, 0.0)","(0.6, 0.4)","(0.6, 0.5)","(-1.0, -1.0, -1.0)","(30.5, 17.5, -77.1)","(-32.4, 15.8, -76.6)","(-1.0, -1.0, -1.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,637596189188712977,965651
0,637596189184603918,0,25,25,0,0.8318794,0.6707821,0,-1,-1,"(0.0, 0.0)","(0.6, 0.4)","(0.6, 0.5)","(-1.0, -1.0, -1.0)","(30.5, 17.5, -77.1)","(-32.3, 15.9, -76.6)","(-1.0, -1.0, -1.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,637596189188802741,965660
0,637596189184603918,0,25,25,0,0.8318794,0.6707821,0,-1,-1,"(0.0, 0.0)","(0.6, 0.4)","(0.6, 0.5)","(-1.0, -1.0, -1.0)","(30.5, 17.5, -77.1)","(-32.3, 15.9, -76.6)","(-1.0, -1.0, -1.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,637596189188882529,965668
0,637596189184603918,0,25,25,0,0.8991846,0.7442622,0,-1,-1,"(0.0, 0.0)","(0.6, 0.4)","(0.6, 0.5)","(-1.0, -1.0, -1.0)","(30.5, 17.5, -77.1)","(-32.3, 15.9, -76.6)","(-1.0, -1.0, -1.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,637596189188962326,965676
0,637596189184603918,3,31,31,0,0.8991846,0.7442622,0,1.888977,1.730927,"(0.0, 0.0)","(0.6, 0.4)","(0.6, 0.5)","(-0.9, 16.7, -76.8)","(30.5, 17.5, -77.1)","(-32.2, 15.9, -76.6)","(-0.2, -0.2, 1.0)","(-0.2, -0.2, 1.0)","(-0.1, -0.2, 1.0)",0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,637596189189052089,965685
0,637596189184603918,3,31,31,0,0.9503996,0.7847995,0,1.936157,1.864517,"(0.0, 0.0)","(0.6, 0.4)","(0.6, 0.5)","(-0.8, 16.7, -76.8)","(30.6, 17.5, -77.1)","(-32.2, 15.9, -76.6)","(-0.2, -0.2, 1.0)","(-0.2, -0.2, 1.0)","(-0.1, -0.2, 1.0)",0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,637596189189131864,965693
0,637596189184603918,3,31,31,0,0.9503996,0.7847995,0,1.895538,1.904999,"(0.0, 0.0)","(0.6, 0.4)","(0.6, 0.5)","(-0.9, 16.6, -76.8)","(30.6, 17.5, -77.1)","(-32.4, 15.8, -76.6)","(-0.1, -0.1, 1.0)","(-0.2, -0.2, 1.0)","(-0.1, -0.1, 1.0)",0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,637596189189216725,965701
0,637596189184603918,3,31,31,0,0.959352,0.8163017,0,1.94873,1.878006,"(0.0, 0.0)","(0.6, 0.4)","(0.6, 0.5)","(-0.9, 16.6, -76.8)","(30.6, 17.5, -77.1)","(-32.4, 15.8, -76.6)","(-0.1, -0.2, 1.0)","(-0.2, -0.2, 1.0)","(-0.1, -0.1, 1.0)",0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,637596189189296524,965710
0,637596189184603918,3,31,31,0,0.959352,0.8163017,0,1.961334,1.851547,"(0.0, 0.0)","(0.6, 0.4)","(0.6, 0.5)","(-0.9, 16.7, -76.8)","(30.6, 17.5, -77.1)","(-32.4, 15.8, -76.6)","(-0.1, -0.2, 1.0)","(-0.2, -0.2, 1.0)","(-0.1, -0.1, 1.0)",0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,637596189189376312,965718
0,637596189184603918,3,31,31,0,0.9656238,0.8320112,0,1.868744,1.825638,"(0.0, 0.0)","(0.6, 0.4)","(0.6, 0.5)","(-0.8, 16.7, -76.8)","(30.6, 17.5, -77.1)","(-32.1, 15.9, -76.5)","(-0.2, -0.2, 1.0)","(-0.2, -0.2, 1.0)","(-0.1, -0.2, 1.0)",0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,637596189189466065,965726
0,637596189184603918,3,31,31,0,0.9656238,0.8320112,0,1.930161,1.858063,"(0.0, 0.0)","(0.6, 0.4)","(0.6, 0.5)","(-0.7, 16.7, -76.8)","(30.7, 17.5, -77.1)","(-32.1, 15.9, -76.5)","(-0.2, -0.2, 1.0)","(-0.2, -0.2, 1.0)","(-0.1, -0.2, 1.0)",0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,637596189189545850,965735
0,637596189184603918,3,31,31,0,0.9647523,0.8241689,0,1.934097,1.881912,"(0.0, 0.0)","(0.6, 0.4)","(0.6, 0.5)","(-0.7, 16.7, -76.8)","(30.8, 17.5, -77.0)","(-32.1, 15.9, -76.5)","(-0.2, -0.2, 1.0)","(-0.2, -0.1, 1.0)","(-0.1, -0.2, 1.0)",0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,637596189189625637,965743
