GtecTime,TimeTicks,CombinedEyeValidDataBitMask,LeftEyeValidDataBitMask,RightEyeValidDataBitMask,CombinedEyeOpenness,LeftEyeOpenness,RightEyeOpenness,CombinedPupilDiameter,LeftPupilDiameter,RightPupilDiameter,CombinedPupilPosition,LeftPupilPosition,RightPupilPosition,CombinedGazeOrigin,LeftGazeOrigin,RightGazeOrigin,CombinedGazeDirection,LeftGazeDirection,RightGazeDirection,LeftEyeWide,RightEyeWide,LeftEyeSqeeze,RightEyeSqeeze,LeftEyeFrown,RightEyeFrown,FocusStatus,RayOriginal,RayDirection,Collider,Distance,Normal,Point,Transform.position,Transform.rotation,Camera.position,Camera.rotation,UnityTimeTicks,EyeTimeStamp
0,637596181116402793,3,31,31,0,1,1,0,2.081772,1.948959,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.5)","(0.4, 14.5, -65.0)","(31.9, 14.4, -62.5)","(-31.1, 14.7, -67.5)","(0.1, -0.2, 1.0)","(0.1, -0.2, 1.0)","(0.1, -0.2, 1.0)",0.2840406,0.2840406,0,0,0,0,False,"(0.0, 0.0, -0.1)","(-0.1, -0.2, 1.0)",Player (UnityEngine.CharacterController),10.7815,"(0.7, 0.0, -0.7)","(-2.7, 2.6, 45.1)","(-3.0, 0.0, 45.5)","(0.0, 0.0, 0.0, 1.0)","(-0.1, 7.2, 35.7)","(0.1, -0.1, 0.0, 1.0)",637596181209398826,167691
0,637596181116402793,3,31,31,0,1,1,0,2.104706,1.914124,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.5)","(0.4, 14.5, -65.0)","(31.9, 14.4, -62.5)","(-31.1, 14.7, -67.5)","(0.1, -0.2, 1.0)","(0.1, -0.2, 1.0)","(0.1, -0.2, 1.0)",0.2863439,0.2863439,0,0,0,0,False,"(0.0, 0.0, -0.1)","(-0.1, -0.2, 1.0)",Player (UnityEngine.CharacterController),10.7815,"(0.7, 0.0, -0.7)","(-2.7, 2.6, 45.1)","(-3.0, 0.0, 45.5)","(0.0, 0.0, 0.0, 1.0)","(-0.1, 7.2, 35.7)","(0.1, -0.1, 0.0, 1.0)",637596181209488586,167699
0,637596181116402793,3,31,31,0,1,1,0,2.094803,1.948959,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.5)","(0.4, 14.5, -65.0)","(31.9, 14.4, -62.5)","(-31.1, 14.7, -67.5)","(0.1, -0.2, 1.0)","(0.1, -0.2, 1.0)","(0.1, -0.2, 1.0)",0.2998265,0.2998265,0,0,0,0,False,"(0.0, 0.0, -0.1)","(-0.1, -0.2, 1.0)",Player (UnityEngine.CharacterController),10.78107,"(0.7, 0.0, -0.7)","(-2.8, 2.6, 45.3)","(-3.0, 0.0, 45.7)","(0.0, 0.0, 0.0, 1.0)","(-0.1, 7.2, 35.9)","(0.1, -0.1, 0.0, 1.0)",637596181209588313,167708
0,637596181116402793,3,31,31,0,1,1,0,2.092148,1.956711,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.5)","(0.4, 14.5, -65.0)","(31.9, 14.4, -62.5)","(-31.1, 14.7, -67.5)","(0.1, -0.2, 1.0)","(0.1, -0.2, 1.0)","(0.1, -0.2, 1.0)",0.2946866,0.2946866,0,0,0,0,False,"(0.0, 0.0, -0.1)","(-0.1, -0.2, 1.0)",Player (UnityEngine.CharacterController),10.79477,"(0.7, 0.0, -0.7)","(-2.8, 2.6, 45.4)","(-3.0, 0.0, 45.9)","(0.0, 0.0, 0.0, 1.0)","(-0.1, 7.2, 36.0)","(0.1, -0.1, 0.0, 1.0)",637596181209668113,167716
0,637596181116402793,3,31,31,0,1,1,0,2.095947,1.964493,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.5)","(0.4, 14.5, -65.0)","(31.9, 14.4, -62.5)","(-31.1, 14.7, -67.5)","(0.1, -0.2, 1.0)","(0.1, -0.2, 1.0)","(0.1, -0.2, 1.0)",0.2946866,0.2946866,0,0,0,0,False,"(0.0, 0.0, -0.1)","(-0.1, -0.2, 1.0)",Player (UnityEngine.CharacterController),10.77365,"(0.6, 0.0, -0.8)","(-2.8, 2.6, 45.6)","(-3.0, 0.0, 46.1)","(0.0, 0.0, 0.0, 1.0)","(-0.1, 7.2, 36.2)","(0.1, -0.1, 0.0, 1.0)",637596181209757866,167724
0,637596181116402793,3,31,31,0,1,1,0,2.108353,1.95668,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.5)","(0.4, 14.5, -65.0)","(31.9, 14.4, -62.5)","(-31.1, 14.7, -67.5)","(0.1, -0.2, 1.0)","(0.1, -0.2, 1.0)","(0.1, -0.2, 1.0)",0.2847191,0.2847191,0,0,0,0,False,"(0.0, 0.0, -0.1)","(-0.1, -0.2, 1.0)",Player (UnityEngine.CharacterController),10.77365,"(0.6, 0.0, -0.8)","(-2.8, 2.6, 45.6)","(-3.0, 0.0, 46.1)","(0.0, 0.0, 0.0, 1.0)","(-0.1, 7.2, 36.2)","(0.1, -0.1, 0.0, 1.0)",637596181209847630,167733
0,637596181116402793,3,31,31,0,1,1,0,2.070969,1.948669,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.5)","(0.4, 14.5, -65.0)","(31.9, 14.3, -62.5)","(-31.1, 14.7, -67.5)","(0.1, -0.2, 1.0)","(0.1, -0.2, 1.0)","(0.1, -0.2, 1.0)",0.2829343,0.2829343,0,0,0,0,False,"(0.0, 0.0, -0.1)","(-0.1, -0.2, 1.0)",Player (UnityEngine.CharacterController),10.81499,"(0.6, 0.0, -0.8)","(-2.8, 2.6, 45.8)","(-3.0, 0.0, 46.2)","(0.0, 0.0, 0.0, 1.0)","(-0.1, 7.2, 36.4)","(0.1, -0.1, 0.0, 1.0)",637596181209927414,167741
0,637596181116402793,3,31,31,0,1,1,0,2.09314,1.948517,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.5)","(0.4, 14.5, -65.0)","(31.9, 14.3, -62.5)","(-31.1, 14.7, -67.5)","(0.1, -0.2, 1.0)","(0.1, -0.2, 1.0)","(0.1, -0.2, 1.0)",0.279838,0.279838,0,0,0,0,False,"(0.0, 0.0, -0.1)","(-0.1, -0.2, 1.0)",Player (UnityEngine.CharacterController),10.8135,"(0.7, 0.0, -0.7)","(-2.8, 2.6, 46.0)","(-3.0, 0.0, 46.4)","(0.0, 0.0, 0.0, 1.0)","(-0.1, 7.2, 36.6)","(0.1, -0.1, 0.0, 1.0)",637596181210017165,167749
0,637596181116402793,3,31,31,0,1,1,0,2.064285,1.948792,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.5)","(0.4, 14.5, -65.0)","(31.9, 14.3, -62.5)","(-31.1, 14.7, -67.5)","(0.1, -0.2, 1.0)","(0.1, -0.2, 1.0)","(0.1, -0.2, 1.0)",0.2775143,0.2775143,0,0,0,0,False,"(0.0, 0.0, -0.1)","(-0.1, -0.2, 1.0)",Player (UnityEngine.CharacterController),10.83661,"(0.7, 0.0, -0.7)","(-2.7, 2.5, 46.1)","(-3.0, 0.0, 46.6)","(0.0, 0.0, 0.0, 1.0)","(-0.1, 7.2, 36.7)","(0.1, -0.1, 0.0, 1.0)",637596181210096950,167758
0,637596181116402793,3,31,31,0,1,1,0,2.022659,1.956619,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.5)","(0.4, 14.5, -65.0)","(31.9, 14.3, -62.5)","(-31.1, 14.7, -67.5)","(0.1, -0.2, 1.0)","(0.1, -0.3, 1.0)","(0.1, -0.2, 1.0)",0.2817034,0.2817034,0,0,0,0,False,"(0.0, 0.0, -0.1)","(-0.1, -0.2, 1.0)",Player (UnityEngine.CharacterController),10.83661,"(0.7, 0.0, -0.7)","(-2.7, 2.5, 46.1)","(-3.0, 0.0, 46.6)","(0.0, 0.0, 0.0, 1.0)","(-0.1, 7.2, 36.7)","(0.1, -0.1, 0.0, 1.0)",637596181210176745,167766
0,637596181116402793,3,31,31,0,1,1,0,2.043655,1.951263,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.5)","(0.4, 14.5, -65.0)","(31.9, 14.3, -62.5)","(-31.1, 14.7, -67.5)","(0.1, -0.2, 1.0)","(0.1, -0.2, 1.0)","(0.1, -0.2, 1.0)",0.2839515,0.2839515,0,0,0,0,False,"(0.0, 0.0, -0.1)","(-0.1, -0.2, 1.0)",Player (UnityEngine.CharacterController),10.83015,"(0.7, 0.0, -0.7)","(-2.7, 2.5, 46.3)","(-3.0, 0.0, 46.7)","(0.0, 0.0, 0.0, 1.0)","(-0.1, 7.2, 36.9)","(0.1, -0.1, 0.0, 1.0)",637596181210276482,167774
0,637596181116402793,3,31,31,0,1,1,0,2.094086,1.950089,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.5)","(0.4, 14.5, -65.0)","(31.9, 14.3, -62.5)","(-31.1, 14.7, -67.5)","(0.1, -0.2, 1.0)","(0.1, -0.2, 1.0)","(0.1, -0.2, 1.0)",0.2795791,0.2795791,0,0,0,0,False,"(0.0, 0.0, -0.1)","(-0.1, -0.2, 1.0)",Player (UnityEngine.CharacterController),10.83755,"(0.7, 0.0, -0.7)","(-2.8, 2.5, 46.5)","(-3.0, 0.0, 47.0)","(0.0, 0.0, 0.0, 1.0)","(-0.1, 7.2, 37.1)","(0.1, -0.1, 0.0, 1.0)",637596181210366231,167783
0,637596181116402793,3,31,31,0,1,1,0,2.130142,1.94873,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.5)","(0.4, 14.5, -65.0)","(31.9, 14.3, -62.5)","(-31.1, 14.7, -67.5)","(0.1, -0.2, 1.0)","(0.1, -0.3, 1.0)","(0.1, -0.2, 1.0)",0.2772326,0.2772326,0,0,0,0,True,"(0.0, 0.0, -0.1)","(-0.1, -0.2, 1.0)",Player (UnityEngine.CharacterController),10.8911,"(0.7, 0.0, -0.7)","(-2.8, 2.5, 46.7)","(-3.0, 0.0, 47.2)","(0.0, 0.0, 0.0, 1.0)","(-0.1, 7.2, 37.3)","(0.1, -0.1, 0.0, 1.0)",637596181210446029,167791
0,637596181116402793,3,31,31,0,1,1,0,2.12561,1.950012,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.5)","(0.4, 14.5, -65.0)","(31.9, 14.3, -62.5)","(-31.1, 14.7, -67.5)","(0.1, -0.2, 1.0)","(0.1, -0.3, 1.0)","(0.1, -0.2, 1.0)",0.2649793,0.2649793,0,0,0,0,False,"(0.0, 0.0, -0.1)","(-0.1, -0.2, 1.0)",Player (UnityEngine.CharacterController),10.8911,"(0.7, 0.0, -0.7)","(-2.8, 2.5, 46.7)","(-3.0, 0.0, 47.2)","(0.0, 0.0, 0.0, 1.0)","(-0.1, 7.2, 37.3)","(0.1, -0.1, 0.0, 1.0)",637596181210544769,167799
0,637596181116402793,3,31,31,0,1,1,0,2.130142,1.948578,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.5)","(0.4, 14.5, -65.0)","(31.9, 14.3, -62.5)","(-31.1, 14.7, -67.5)","(0.1, -0.2, 1.0)","(0.1, -0.3, 1.0)","(0.1, -0.2, 1.0)",0.2584033,0.2584033,0,0,0,0,False,"(0.0, 0.0, -0.1)","(-0.1, -0.2, 1.0)",Player (UnityEngine.CharacterController),10.88867,"(0.7, 0.0, -0.7)","(-2.8, 2.5, 46.9)","(-3.0, 0.0, 47.3)","(0.0, 0.0, 0.0, 1.0)","(-0.1, 7.2, 37.4)","(0.1, -0.1, 0.0, 1.0)",637596181210624545,167808
0,637596181116402793,3,31,31,0,1,1,0,2.137405,1.949051,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.5)","(0.4, 14.5, -65.0)","(31.9, 14.3, -62.5)","(-31.1, 14.7, -67.5)","(0.1, -0.2, 1.0)","(0.1, -0.3, 1.0)","(0.1, -0.2, 1.0)",0.2543492,0.2543492,0,0,0,0,False,"(0.0, 0.0, -0.1)","(-0.1, -0.2, 1.0)",Player (UnityEngine.CharacterController),10.87141,"(0.7, 0.0, -0.8)","(-2.8, 2.5, 47.0)","(-3.0, 0.0, 47.5)","(0.0, 0.0, 0.0, 1.0)","(-0.1, 7.2, 37.6)","(0.1, -0.1, 0.0, 1.0)",637596181210704331,167816
0,637596181116402793,3,31,31,0,1,1,0,2.130219,1.951111,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.5)","(0.4, 14.5, -65.0)","(31.9, 14.3, -62.5)","(-31.1, 14.7, -67.5)","(0.1, -0.2, 1.0)","(0.1, -0.3, 1.0)","(0.1, -0.2, 1.0)",0.2521735,0.2521735,0,0,0,0,False,"(0.0, 0.0, -0.1)","(-0.1, -0.2, 1.0)",Player (UnityEngine.CharacterController),10.85315,"(0.7, 0.0, -0.7)","(-2.8, 2.5, 47.2)","(-3.0, 0.0, 47.6)","(0.0, 0.0, 0.0, 1.0)","(-0.1, 7.2, 37.8)","(0.1, -0.1, 0.0, 1.0)",637596181210794093,167824
0,637596181116402793,3,31,31,0,1,1,0,2.137405,1.948761,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.5)","(0.4, 14.5, -65.0)","(31.9, 14.3, -62.5)","(-31.1, 14.7, -67.5)","(0.1, -0.2, 1.0)","(0.1, -0.3, 1.0)","(0.1, -0.2, 1.0)",0.2623978,0.2623978,0,0,0,0,False,"(0.0, 0.0, -0.1)","(-0.1, -0.2, 1.0)",Player (UnityEngine.CharacterController),10.85195,"(0.7, 0.0, -0.7)","(-2.8, 2.5, 47.4)","(-3.0, 0.0, 47.8)","(0.0, 0.0, 0.0, 1.0)","(-0.1, 7.2, 38.0)","(0.1, -0.1, 0.0, 1.0)",637596181210883860,167833
0,637596181116402793,3,31,31,0,1,1,0,2.132935,1.948807,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.5)","(0.4, 14.5, -65.0)","(31.9, 14.3, -62.5)","(-31.1, 14.6, -67.5)","(0.1, -0.2, 1.0)","(0.1, -0.3, 1.0)","(0.1, -0.2, 1.0)",0.2580904,0.2580904,0,0,0,0,False,"(0.0, 0.0, -0.1)","(-0.1, -0.3, 1.0)",Player (UnityEngine.CharacterController),10.86388,"(0.7, 0.0, -0.7)","(-2.8, 2.4, 47.5)","(-3.0, 0.0, 48.0)","(0.0, 0.0, 0.0, 1.0)","(-0.1, 7.2, 38.1)","(0.1, -0.1, 0.0, 1.0)",637596181211013511,167841
0,637596181116402793,3,31,31,0,1,1,0,2.131668,1.9478,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.5)","(0.4, 14.5, -65.0)","(31.9, 14.3, -62.5)","(-31.1, 14.6, -67.5)","(0.1, -0.2, 1.0)","(0.1, -0.3, 1.0)","(0.1, -0.2, 1.0)",0.2580904,0.2580904,0,0,0,0,False,"(0.0, 0.0, -0.1)","(-0.1, -0.3, 1.0)",Player (UnityEngine.CharacterController),10.86388,"(0.7, 0.0, -0.7)","(-2.8, 2.4, 47.5)","(-3.0, 0.0, 48.0)","(0.0, 0.0, 0.0, 1.0)","(-0.1, 7.2, 38.1)","(0.1, -0.1, 0.0, 1.0)",637596181211093296,167849
0,637596181116402793,3,31,31,0,1,1,0,2.131012,1.947845,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.5)","(0.4, 14.5, -65.0)","(31.9, 14.3, -62.5)","(-31.1, 14.6, -67.5)","(0.1, -0.2, 1.0)","(0.1, -0.3, 1.0)","(0.1, -0.2, 1.0)",0.252693,0.252693,0,0,0,0,False,"(0.0, 0.0, -0.1)","(-0.1, -0.3, 1.0)",Player (UnityEngine.CharacterController),10.94508,"(0.8, 0.0, -0.6)","(-2.7, 2.4, 47.8)","(-3.0, 0.0, 48.2)","(0.0, 0.0, 0.0, 1.0)","(-0.1, 7.2, 38.3)","(0.1, -0.1, 0.0, 1.0)",637596181211173082,167858
0,637596181116402793,3,31,31,0,1,1,0,2.130539,1.947815,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.5)","(0.4, 14.5, -65.0)","(31.9, 14.3, -62.5)","(-31.1, 14.6, -67.5)","(0.1, -0.2, 1.0)","(0.1, -0.3, 1.0)","(0.1, -0.2, 1.0)",0.2526173,0.2526173,0,0,0,0,False,"(0.0, 0.0, -0.1)","(-0.1, -0.3, 1.0)",Player (UnityEngine.CharacterController),10.90279,"(0.7, 0.0, -0.7)","(-2.7, 2.4, 47.9)","(-3.0, 0.0, 48.3)","(0.0, 0.0, 0.0, 1.0)","(-0.1, 7.2, 38.5)","(0.1, -0.1, 0.0, 1.0)",637596181211272829,167866
0,637596181116402793,3,31,31,0,1,1,0,2.130737,1.948746,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.5)","(0.4, 14.5, -65.0)","(31.9, 14.3, -62.5)","(-31.1, 14.6, -67.6)","(0.1, -0.2, 1.0)","(0.1, -0.3, 1.0)","(0.1, -0.2, 1.0)",0.2289392,0.2289392,0,0,0,0,False,"(0.0, 0.0, -0.1)","(-0.1, -0.3, 1.0)",Player (UnityEngine.CharacterController),10.90968,"(0.8, 0.0, -0.6)","(-2.7, 2.4, 48.1)","(-3.0, 0.0, 48.5)","(0.0, 0.0, 0.0, 1.0)","(-0.1, 7.2, 38.6)","(0.1, -0.1, 0.0, 1.0)",637596181211372545,167874
0,637596181116402793,3,31,31,0,1,1,0,2.139084,1.947662,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.5)","(0.4, 14.5, -65.0)","(31.9, 14.3, -62.5)","(-31.1, 14.6, -67.6)","(0.1, -0.3, 1.0)","(0.1, -0.3, 1.0)","(0.1, -0.2, 1.0)",0.2156995,0.2156995,0,0,0,0,False,"(0.0, 0.0, -0.1)","(-0.1, -0.3, 1.0)",Player (UnityEngine.CharacterController),10.90853,"(0.8, 0.0, -0.6)","(-2.7, 2.4, 48.3)","(-3.0, 0.0, 48.7)","(0.0, 0.0, 0.0, 1.0)","(-0.1, 7.2, 38.8)","(0.1, -0.1, 0.0, 1.0)",637596181211462312,167883
0,637596181116402793,3,31,31,0,1,1,0,2.130997,1.947601,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.5)","(0.4, 14.5, -65.0)","(32.0, 14.3, -62.5)","(-31.1, 14.6, -67.6)","(0.1, -0.3, 1.0)","(0.1, -0.3, 1.0)","(0.1, -0.2, 1.0)",0.2058648,0.2058648,0,0,0,0,True,"(0.0, 0.0, -0.1)","(-0.1, -0.3, 1.0)",Player (UnityEngine.CharacterController),10.92398,"(0.8, 0.0, -0.6)","(-2.7, 2.4, 48.5)","(-3.0, 0.0, 48.9)","(0.0, 0.0, 0.0, 1.0)","(-0.1, 7.2, 39.0)","(0.1, -0.1, 0.0, 1.0)",637596181211542096,167891
0,637596181116402793,3,31,31,0,1,1,0,2.096817,1.867554,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.5)","(0.4, 14.5, -65.0)","(32.0, 14.3, -62.5)","(-31.1, 14.6, -67.6)","(0.1, -0.3, 1.0)","(0.1, -0.3, 1.0)","(0.1, -0.2, 1.0)",0.2005868,0.2005868,0,0,0,0,False,"(0.0, 0.0, -0.1)","(-0.1, -0.3, 1.0)",Player (UnityEngine.CharacterController),10.92398,"(0.8, 0.0, -0.6)","(-2.7, 2.4, 48.5)","(-3.0, 0.0, 48.9)","(0.0, 0.0, 0.0, 1.0)","(-0.1, 7.2, 39.0)","(0.1, -0.1, 0.0, 1.0)",637596181211641825,167899
0,637596181116402793,3,31,31,0,1,1,0,2.13237,1.919418,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.5)","(0.4, 14.5, -65.0)","(32.0, 14.3, -62.5)","(-31.1, 14.6, -67.6)","(0.1, -0.3, 1.0)","(0.1, -0.3, 1.0)","(0.1, -0.2, 1.0)",0.1994947,0.1994947,0,0,0,0,False,"(0.0, 0.0, -0.1)","(-0.1, -0.3, 1.0)",Player (UnityEngine.CharacterController),10.9566,"(0.8, 0.0, -0.6)","(-2.7, 2.4, 48.7)","(-3.0, 0.0, 49.1)","(0.0, 0.0, 0.0, 1.0)","(-0.1, 7.2, 39.2)","(0.1, -0.1, 0.0, 1.0)",637596181211731593,167908
0,637596181116402793,3,31,31,0,1,1,0,2.115906,1.938324,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.5)","(0.4, 14.5, -65.0)","(32.0, 14.3, -62.5)","(-31.1, 14.6, -67.6)","(0.1, -0.3, 1.0)","(0.1, -0.3, 1.0)","(0.1, -0.2, 1.0)",0.1989086,0.1989086,0,0,0,0,False,"(0.0, 0.0, -0.1)","(-0.1, -0.3, 1.0)",Player (UnityEngine.CharacterController),10.96231,"(0.8, 0.0, -0.6)","(-2.7, 2.4, 48.8)","(-3.0, 0.0, 49.2)","(0.0, 0.0, 0.0, 1.0)","(-0.1, 7.2, 39.3)","(0.1, -0.1, 0.0, 1.0)",637596181211811376,167916
0,637596181116402793,3,31,31,0,1,1,0,2.123734,1.957565,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.5)","(0.4, 14.5, -65.0)","(32.0, 14.3, -62.5)","(-31.1, 14.6, -67.6)","(0.1, -0.3, 1.0)","(0.1, -0.3, 1.0)","(0.1, -0.2, 1.0)",0.1870151,0.1870151,0,0,0,0,False,"(0.0, 0.0, -0.1)","(-0.1, -0.3, 1.0)",Player (UnityEngine.CharacterController),10.97425,"(0.8, 0.0, -0.6)","(-2.7, 2.4, 49.0)","(-3.0, 0.0, 49.4)","(0.0, 0.0, 0.0, 1.0)","(-0.1, 7.2, 39.5)","(0.1, -0.1, 0.0, 1.0)",637596181211911115,167924
0,637596181116402793,3,31,31,0,1,1,0,2.111511,1.97702,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.5)","(0.4, 14.5, -65.0)","(32.0, 14.3, -62.5)","(-31.1, 14.6, -67.6)","(0.1, -0.3, 1.0)","(0.1, -0.3, 1.0)","(0.1, -0.2, 1.0)",0.1806322,0.1806322,0,0,0,0,False,"(0.0, 0.0, -0.1)","(-0.1, -0.3, 1.0)",Player (UnityEngine.CharacterController),10.96002,"(0.8, 0.0, -0.6)","(-2.7, 2.4, 49.2)","(-3.0, 0.0, 49.5)","(0.0, 0.0, 0.0, 1.0)","(-0.1, 7.2, 39.7)","(0.1, -0.1, 0.0, 1.0)",637596181212000864,167933
0,637596181116402793,3,31,31,0,1,1,0,2.122055,1.957336,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.5)","(0.4, 14.5, -65.0)","(32.0, 14.3, -62.5)","(-31.1, 14.6, -67.6)","(0.1, -0.3, 1.0)","(0.1, -0.3, 1.0)","(0.1, -0.2, 1.0)",0.1974225,0.1974225,0,0,0,0,False,"(0.0, 0.0, -0.1)","(-0.1, -0.3, 1.0)",Player (UnityEngine.CharacterController),10.96002,"(0.8, 0.0, -0.6)","(-2.7, 2.4, 49.2)","(-3.0, 0.0, 49.5)","(0.0, 0.0, 0.0, 1.0)","(-0.1, 7.2, 39.7)","(0.1, -0.1, 0.0, 1.0)",637596181212090631,167941
0,637596181116402793,3,31,31,0,1,1,0,2.110733,1.952988,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.5)","(0.4, 14.5, -65.0)","(32.0, 14.3, -62.5)","(-31.1, 14.6, -67.6)","(0.1, -0.3, 1.0)","(0.1, -0.3, 1.0)","(0.1, -0.2, 1.0)",0.2008536,0.2008536,0,0,0,0,False,"(0.0, 0.0, -0.1)","(-0.1, -0.3, 1.0)",Player (UnityEngine.CharacterController),10.94501,"(0.8, 0.0, -0.6)","(-2.7, 2.4, 49.3)","(-3.0, 0.0, 49.7)","(0.0, 0.0, 0.0, 1.0)","(-0.1, 7.2, 39.9)","(0.1, -0.1, 0.0, 1.0)",637596181212180391,167949
0,637596181116402793,3,31,31,0,1,1,0,2.099594,1.948654,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.5)","(0.4, 14.5, -65.0)","(32.0, 14.3, -62.5)","(-31.1, 14.6, -67.6)","(0.1, -0.3, 1.0)","(0.1, -0.3, 1.0)","(0.1, -0.2, 1.0)",0.1978591,0.1978591,0,0,0,0,False,"(0.0, 0.0, -0.1)","(-0.1, -0.3, 1.0)",Player (UnityEngine.CharacterController),10.9484,"(0.8, 0.0, -0.5)","(-2.7, 2.4, 49.5)","(-3.0, 0.0, 49.9)","(0.0, 0.0, 0.0, 1.0)","(-0.1, 7.2, 40.0)","(0.1, -0.1, 0.0, 1.0)",637596181212270151,167958
0,637596181116402793,3,31,31,0,1,1,0,2.093994,1.949417,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.5)","(0.4, 14.5, -65.0)","(32.0, 14.3, -62.5)","(-31.1, 14.6, -67.6)","(0.1, -0.3, 1.0)","(0.1, -0.3, 1.0)","(0.1, -0.2, 1.0)",0.1817107,0.1817107,0,0,0,0,False,"(0.0, 0.0, -0.1)","(-0.1, -0.3, 1.0)",Player (UnityEngine.CharacterController),10.94136,"(0.8, 0.0, -0.5)","(-2.7, 2.4, 49.7)","(-3.0, 0.0, 50.0)","(0.0, 0.0, 0.0, 1.0)","(-0.1, 7.2, 40.2)","(0.1, -0.1, 0.0, 1.0)",637596181212359912,167966
0,637596181116402793,3,31,31,0,1,1,0,2.099686,1.948685,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.5)","(0.4, 14.5, -65.0)","(32.0, 14.3, -62.5)","(-31.1, 14.6, -67.6)","(0.1, -0.3, 1.0)","(0.1, -0.3, 1.0)","(0.1, -0.2, 1.0)",0.1730442,0.1730442,0,0,0,0,False,"(0.0, 0.0, -0.1)","(-0.1, -0.3, 1.0)",Player (UnityEngine.CharacterController),10.92817,"(0.9, 0.0, -0.5)","(-2.7, 2.4, 49.8)","(-3.0, 0.0, 50.2)","(0.0, 0.0, 0.0, 1.0)","(-0.1, 7.2, 40.4)","(0.1, -0.1, 0.0, 1.0)",637596181212449673,167974
0,637596181116402793,3,31,31,0,1,1,0,2.094086,1.946884,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.5)","(0.4, 14.5, -65.0)","(32.0, 14.3, -62.5)","(-31.1, 14.6, -67.6)","(0.1, -0.3, 1.0)","(0.1, -0.3, 1.0)","(0.1, -0.2, 1.0)",0.1930743,0.1930743,0,0,0,0,False,"(0.0, 0.0, -0.1)","(-0.1, -0.3, 1.0)",Player (UnityEngine.CharacterController),10.93075,"(0.9, 0.0, -0.5)","(-2.7, 2.4, 50.0)","(-3.0, 0.0, 50.4)","(0.0, 0.0, 0.0, 1.0)","(-0.1, 7.2, 40.5)","(0.1, -0.1, 0.0, 1.0)",637596181212549398,167983
0,637596181116402793,3,31,31,0,1,1,0,2.088501,1.945145,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.5)","(0.4, 14.5, -65.0)","(32.0, 14.3, -62.5)","(-31.1, 14.6, -67.6)","(0.1, -0.3, 1.0)","(0.1, -0.3, 1.0)","(0.1, -0.2, 1.0)",0.2038239,0.2038239,0,0,0,0,False,"(0.0, 0.0, -0.1)","(-0.1, -0.3, 1.0)",Player (UnityEngine.CharacterController),10.93075,"(0.9, 0.0, -0.5)","(-2.7, 2.4, 50.0)","(-3.0, 0.0, 50.4)","(0.0, 0.0, 0.0, 1.0)","(-0.1, 7.2, 40.5)","(0.1, -0.1, 0.0, 1.0)",637596181212639156,167991
0,637596181116402793,3,31,31,0,1,1,0,2.076797,1.934067,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.5)","(0.4, 14.5, -65.0)","(32.0, 14.3, -62.5)","(-31.1, 14.6, -67.6)","(0.1, -0.3, 1.0)","(0.1, -0.3, 1.0)","(0.1, -0.2, 1.0)",0.1805411,0.1805411,0,0,0,0,False,0,0,0,0,0,0,0,0,"(-0.1, 7.2, 40.7)","(0.1, -0.1, 0.0, 1.0)",637596181212718948,167999
