GtecTime,UnityTimeTicks,EyeTimeStamp,CombinedEyeValidDataBitMask,LeftEyeValidDataBitMask,RightEyeValidDataBitMask,CombinedEyeOpenness,LeftEyeOpenness,RightEyeOpenness,CombinedPupilDiameter,LeftPupilDiameter,RightPupilDiameter,CombinedPupilPosition,LeftPupilPosition,RightPupilPosition,CombinedGazeOrigin,LeftGazeOrigin,RightGazeOrigin,CombinedGazeDirection,LeftGazeDirection,RightGazeDirection,LeftEyeWide,RightEyeWide,LeftEyeSqeeze,RightEyeSqeeze,LeftEyeFrown,RightEyeFrown,FocusStatus,GazeIndex,RayOriginal,RayDirection,Collider,Distance,Normal,Point,Transform.position,Transform.rotation,Camera.position,Camera.rotation
0,637598814881090441,1543698,3,31,31,0,1,1,0,2.39032,2.313568,"(0.0, 0.0)","(0.4, 0.7)","(0.4, 0.6)","(33.6, 8.6, -59.5)","(33.6, 8.6, -59.5)","(-28.9, 8.8, -60.4)","(0.1, -0.3, 1.0)","(0.1, -0.3, 1.0)","(0.1, -0.3, 1.0)",0.02788502,0.02788502,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0
0,637598814881180185,1543706,3,31,31,0,1,1,0,2.390396,2.304749,"(0.0, 0.0)","(0.4, 0.7)","(0.4, 0.6)","(33.6, 8.6, -59.5)","(33.6, 8.6, -59.5)","(-28.9, 8.8, -60.4)","(0.1, -0.3, 1.0)","(0.1, -0.3, 1.0)","(0.1, -0.3, 1.0)",0.02482835,0.02482835,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0
0,637598814881259955,1543714,3,31,31,0,1,1,0,2.390076,2.302475,"(0.0, 0.0)","(0.4, 0.7)","(0.4, 0.6)","(33.6, 8.6, -59.5)","(33.6, 8.6, -59.5)","(-28.9, 8.8, -60.4)","(0.1, -0.3, 1.0)","(0.1, -0.3, 1.0)","(0.1, -0.3, 1.0)",0.02318792,0.02318792,0,0,0,0,False,0,0,0,0,0,0,0,0,0,"(-0.1, 7.1, -8.1)","(0.1, -0.2, 0.0, 1.0)"
0,637598814881339753,1543723,3,31,31,0,1,1,0,2.390396,2.300201,"(0.0, 0.0)","(0.4, 0.7)","(0.4, 0.6)","(33.6, 8.6, -59.5)","(33.6, 8.6, -59.5)","(-28.9, 8.8, -60.4)","(0.1, -0.3, 1.0)","(0.1, -0.3, 1.0)","(0.1, -0.3, 1.0)",0.01671007,0.01671007,0,0,0,0,False,0,0,0,0,0,0,0,0,0,"(-0.1, 7.1, -8.1)","(0.1, -0.2, 0.0, 1.0)"
0,637598814881429532,1543731,3,31,31,0,1,1,0,2.390427,2.299118,"(0.0, 0.0)","(0.4, 0.7)","(0.4, 0.6)","(33.6, 8.6, -59.5)","(33.6, 8.6, -59.5)","(-28.9, 8.8, -60.4)","(0.1, -0.3, 1.0)","(0.1, -0.3, 1.0)","(0.1, -0.3, 1.0)",0.01323358,0.01323358,0,0,0,0,False,0,0,0,0,0,0,0,0,0,"(-0.1, 7.1, -8.1)","(0.1, -0.2, 0.0, 1.0)"
0,637598814881509297,1543739,3,31,31,0,1,1,0,2.392258,2.299973,"(0.0, 0.0)","(0.4, 0.7)","(0.4, 0.7)","(33.6, 8.6, -59.5)","(33.6, 8.6, -59.5)","(-28.9, 8.8, -60.4)","(0.1, -0.3, 1.0)","(0.1, -0.3, 1.0)","(0.1, -0.3, 1.0)",0.02438226,0.02438226,0,0,0,0,False,0,0,0,0,0,0,0,0,0,"(-0.1, 7.1, -8.1)","(0.1, -0.2, 0.0, 1.0)"
0,637598814881599115,1543748,3,31,31,0,1,1,0,2.392105,2.302124,"(0.0, 0.0)","(0.4, 0.7)","(0.4, 0.7)","(33.6, 8.6, -59.5)","(33.6, 8.6, -59.5)","(-28.9, 8.8, -60.4)","(0.1, -0.3, 1.0)","(0.1, -0.3, 1.0)","(0.1, -0.3, 1.0)",0.03036548,0.03036548,0,0,0,0,False,0,0,0,0,0,0,0,0,0,"(-0.1, 7.1, -8.1)","(0.1, -0.2, 0.0, 1.0)"
0,637598814881678833,1543756,3,31,31,0,1,1,0,2.39212,2.3022,"(0.0, 0.0)","(0.4, 0.7)","(0.4, 0.7)","(33.6, 8.6, -59.5)","(33.6, 8.6, -59.5)","(-28.9, 8.8, -60.4)","(0.1, -0.3, 1.0)","(0.1, -0.3, 1.0)","(0.1, -0.3, 1.0)",0.04126808,0.04126808,0,0,0,0,False,0,0,0,0,0,0,0,0,0,"(-0.1, 7.1, -8.1)","(0.1, -0.2, 0.0, 1.0)"
0,637598814881768614,1543764,3,31,31,0,1,1,0,2.392029,2.310471,"(0.0, 0.0)","(0.4, 0.7)","(0.4, 0.7)","(33.6, 8.6, -59.5)","(33.6, 8.6, -59.5)","(-28.9, 8.8, -60.4)","(0.1, -0.3, 1.0)","(0.1, -0.3, 1.0)","(0.1, -0.3, 1.0)",0.04711923,0.04711923,0,0,0,0,False,0,0,0,0,0,0,0,0,0,"(-0.1, 7.1, -8.1)","(0.1, -0.2, 0.0, 1.0)"
0,637598814881838410,1543773,3,31,31,0,1,1,0,2.393173,2.3022,"(0.0, 0.0)","(0.4, 0.7)","(0.4, 0.7)","(33.6, 8.6, -59.5)","(33.6, 8.6, -59.5)","(-28.9, 8.8, -60.4)","(0.1, -0.3, 1.0)","(0.1, -0.3, 1.0)","(0.1, -0.3, 1.0)",0.04391943,0.04391943,0,0,0,0,False,0,0,0,0,0,0,0,0,0,"(-0.1, 7.1, -8.1)","(0.1, -0.2, 0.0, 1.0)"
