GtecTime,UnityTime,CombinedEyeValidDataBitMask,LeftEyeValidDataBitMask,RightEyeValidDataBitMask,CombinedEyeOpenness,LeftEyeOpenness,RightEyeOpenness,CombinedPupilDiameter,LeftPupilDiameter,RightPupilDiameter,CombinedPupilPosition,LeftPupilPosition,RightPupilPosition,CombinedGazeOrigin,LeftGazeOrigin,RightGazeOrigin,CombinedGazeDirection,LeftGazeDirection,RightGazeDirection,LeftEyeWide,RightEyeWide,LeftEyeSqeeze,RightEyeSqeeze,LeftEyeFrown,RightEyeFrown,FocusStatus,RayOriginal,RayDirection,Collider,Distance,Normal,Point,Transform.position,Transform.rotation,Camera.position,Camera.rotation
177.7148,545946.9,3,31,31,0,0.8051625,0.6437913,0,2.95665,2.87767,"(0.0, 0.0)","(0.5, 0.5)","(0.5, 0.5)","(2.3, 6.2, -34.9)","(30.7, 7.0, -35.1)","(-31.3, 5.2, -34.7)","(0.0, -0.4, 0.9)","(0.0, -0.4, 0.9)","(0.0, -0.4, 0.9)",0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,"(0.0, 6.0, -8.0)","(0.2, 0.0, 0.0, 1.0)"
182.7773,551009.8,3,31,31,0,1,1,0,3.458466,3.370529,"(0.0, 0.0)","(0.5, 0.4)","(0.6, 0.4)","(-31.5, 6.5, -35.1)","(30.6, 8.4, -34.9)","(-31.5, 6.5, -35.1)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)",0.02415683,0.02415683,0,0,0,0,True,"(0.0, 0.0, 0.0)","(0.0, -0.2, 1.0)",Player (UnityEngine.CharacterController),9.005014,"(0.3, 0.0, -0.9)","(0.1, 1.3, -0.3)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 1.0)","(0.0, 6.0, -8.0)","(0.2, 0.0, 0.0, 1.0)"
182.8086,551034.1,3,31,31,0,1,1,0,3.499084,3.489777,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(19.0, 7.9, -34.9)","(30.6, 8.3, -35.0)","(-31.4, 6.3, -34.6)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)",0.02870065,0.02870065,0,0,0,0,True,"(0.0, 0.0, 0.0)","(0.0, -0.2, 1.0)",Player (UnityEngine.CharacterController),9.054507,"(0.0, 0.0, -1.0)","(0.0, 1.1, -0.4)","(0.0, 0.0, 0.4)","(0.0, 0.0, 0.0, 1.0)","(0.0, 6.0, -8.0)","(0.2, 0.0, 0.0, 1.0)"
182.8086,551052.8,3,31,31,0,1,1,0,3.635483,3.461502,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(30.3, 8.1, -34.7)","(30.6, 8.1, -34.7)","(-31.4, 6.0, -34.2)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)",0.03752722,0.03752722,0,0,0,0,True,"(0.0, 0.0, 0.0)","(0.0, -0.2, 1.0)",Player (UnityEngine.CharacterController),9.583636,"(0.2, 0.0, -1.0)","(0.1, 0.7, 0.1)","(0.0, 0.0, 0.8)","(0.0, 0.0, 0.0, 1.0)","(0.0, 6.0, -7.9)","(0.2, 0.0, 0.0, 1.0)"
182.8086,551071.2,3,31,31,0,1,1,0,3.560501,3.518478,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.5)","(29.8, 8.0, -34.5)","(30.6, 8.0, -34.5)","(-31.5, 6.1, -34.4)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)",0.01384956,0.01384956,0,0,0,0,False,0,0,0,0,0,0,0,0,"(0.0, 6.0, -7.8)","(0.2, 0.0, 0.0, 1.0)"
182.8516,551088.6,3,31,31,0,1,1,0,3.524063,3.451263,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.5)","(17.0, 7.6, -34.5)","(30.6, 8.0, -34.5)","(-31.5, 6.1, -34.5)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)",0.01570661,0.01570661,0,0,0,0,False,0,0,0,0,0,0,0,0,"(0.0, 6.0, -7.7)","(0.2, 0.0, 0.0, 1.0)"
182.8711,551108.1,3,31,31,0,1,1,0,3.529266,3.461441,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.5)","(-7.0, 6.9, -34.5)","(30.6, 8.0, -34.5)","(-31.4, 6.1, -34.5)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)",0.01251829,0.01251829,0,0,0,0,False,0,0,0,0,0,0,0,0,"(0.0, 6.0, -7.5)","(0.2, 0.0, 0.0, 1.0)"
182.9023,551127.2,3,31,31,0,0.9930779,0.9881279,0,3.529266,3.460464,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.5)","(12.9, 7.5, -34.5)","(30.6, 8.0, -34.5)","(-31.4, 6.1, -34.5)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)",0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,"(0.0, 6.0, -7.3)","(0.2, 0.0, 0.0, 1.0)"
182.9023,551148,3,31,31,0,1,1,0,3.533752,3.460648,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.5)","(4.5, 7.2, -34.5)","(30.6, 8.0, -34.5)","(-31.4, 6.1, -34.5)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)",0.008565028,0.008565028,0,0,0,0,False,0,0,0,0,0,0,0,0,"(0.0, 6.0, -7.1)","(0.2, 0.0, 0.0, 1.0)"
182.9023,551167.5,3,31,31,0,0.9959754,0.9633964,0,3.534607,3.478638,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.5)","(3.2, 7.2, -34.5)","(30.6, 8.0, -34.5)","(-31.5, 6.1, -34.5)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)",0.002665965,0.002665965,0,0,0,0,False,0,0,0,0,0,0,0,0,"(0.0, 6.0, -6.9)","(0.2, 0.0, 0.0, 1.0)"
