GtecTime,UnityTime,LeftEyeOpenness,RightEyeOpenness
0,13-59-11.104,1,1
0,13-59-11.115,1,1
0,13-59-11.125,1,1
0,13-59-11.141,1,1
0,13-59-11.152,1,1
0,13-59-11.162,1,1
0,13-59-11.172,1,1
0,13-59-11.183,1,1
0,13-59-11.194,1,1
0,13-59-11.205,1,1
0,13-59-11.215,1,1
0,13-59-11.225,1,1
0,13-59-11.235,1,1
0,13-59-11.245,1,1
0,13-59-11.256,1,1
0,13-59-11.267,1,1
0,13-59-11.277,1,1
0,13-59-11.287,1,1
0,13-59-11.297,1,1
0,13-59-11.307,1,1
0,13-59-11.317,1,1
0,13-59-11.327,1,1
0,13-59-11.337,1,1
0,13-59-11.347,1,1
0,13-59-11.357,1,1
0,13-59-11.367,1,1
0,13-59-11.377,1,1
0,13-59-11.388,1,1
0,13-59-11.398,1,1
0,13-59-11.407,1,1
0,13-59-11.418,1,1
0,13-59-11.428,1,1
0,13-59-11.438,1,1
0,13-59-11.448,1,1
0,13-59-11.457,1,1
0,13-59-11.467,1,1
0,13-59-11.476,1,1
0,13-59-11.486,1,1
0,13-59-11.495,1,1
0,13-59-11.503,1,1
0,13-59-11.513,1,1
0,13-59-11.523,1,1
0,13-59-11.532,1,1
0,13-59-11.541,1,1
0,13-59-11.552,1,1
0,13-59-11.561,1,1
0,13-59-11.571,1,1
0,13-59-11.580,1,1
0,13-59-11.590,1,1
0,13-59-11.600,1,1
0,13-59-11.609,1,1
0,13-59-11.620,1,1
0,13-59-11.629,1,1
0,13-59-11.639,1,1
0,13-59-11.649,1,1
0,13-59-11.658,1,1
0,13-59-11.668,1,1
0,13-59-11.678,1,1
0,13-59-11.688,1,1
0,13-59-11.697,1,1
0,13-59-11.707,1,1
0,13-59-11.717,1,1
0,13-59-11.727,1,1
0,13-59-11.737,1,1
0,13-59-11.746,1,1
0,13-59-11.756,1,1
0,13-59-11.766,1,1
0,13-59-11.775,1,1
0,13-59-11.786,1,1
0,13-59-11.794,1,1
0,13-59-11.804,1,1
0,13-59-11.814,1,1
0,13-59-11.824,1,1
0,13-59-11.834,1,1
0,13-59-11.843,1,1
0,13-59-11.853,1,1
0,13-59-11.862,1,1
0,13-59-11.871,1,1
0,13-59-11.882,1,1
0,13-59-11.890,1,1
0,13-59-11.900,1,1
0,13-59-11.909,1,1
0,13-59-11.919,1,1
0,13-59-11.928,1,1
0,13-59-11.938,1,1
0,13-59-11.948,1,1
0,13-59-11.957,1,1
0,13-59-11.967,1,1
0,13-59-11.976,1,1
0,13-59-11.986,1,1
0,13-59-11.995,1,1
0,13-59-12.005,1,1
0,13-59-12.015,1,1
0,13-59-12.025,1,1
0,13-59-12.034,1,1
0,13-59-12.044,1,1
0,13-59-12.055,1,1
0,13-59-12.064,1,1
0,13-59-12.074,1,1
0,13-59-12.084,1,1
0,13-59-12.093,1,1
0,13-59-12.102,1,1
0,13-59-12.111,1,1
0,13-59-12.121,1,1
0,13-59-12.130,1,1
0,13-59-12.140,1,1
0,13-59-12.151,1,1
0,13-59-12.161,1,1
0,13-59-12.171,1,1
0,13-59-12.181,1,1
0,13-59-12.191,1,1
0,13-59-12.201,1,1
0,13-59-12.211,1,1
0,13-59-12.222,1,1
0,13-59-12.231,1,1
0,13-59-12.241,1,1
0,13-59-12.250,1,1
0,13-59-12.259,1,1
0,13-59-12.270,1,1
0,13-59-12.279,1,1
0,13-59-12.290,1,1
0,13-59-12.301,1,1
0,13-59-12.312,1,1
0,13-59-12.324,1,1
0,13-59-12.335,1,1
0,13-59-12.358,1,1
0,13-59-12.372,1,1
0,13-59-12.384,1,1
0,13-59-12.395,1,1
0,13-59-12.406,1,1
0,13-59-12.417,1,1
0,13-59-12.428,1,1
0,13-59-12.439,1,1
0,13-59-12.451,1,1
0,13-59-12.461,1,1
0,13-59-12.472,1,1
0,13-59-12.484,1,1
0,13-59-12.494,1,1
0,13-59-12.506,1,1
0,13-59-12.518,1,1
0,13-59-12.528,1,1
0,13-59-12.540,1,1
0,13-59-12.551,1,1
0,13-59-12.561,1,1
0,13-59-12.572,1,1
0,13-59-12.583,1,1
0,13-59-12.594,1,1
0,13-59-12.604,1,1
0,13-59-12.615,1,1
0,13-59-12.625,1,1
0,13-59-12.636,1,1
0,13-59-12.647,1,1
0,13-59-12.660,1,1
0,13-59-12.671,1,1
0,13-59-12.682,1,1
0,13-59-12.693,1,1
0,13-59-12.704,1,1
0,13-59-12.714,1,1
0,13-59-12.726,1,1
0,13-59-12.737,1,1
0,13-59-12.749,1,1
0,13-59-12.760,1,1
0,13-59-12.772,1,1
0,13-59-12.782,1,1
0,13-59-12.793,1,1
0,13-59-12.804,1,1
0,13-59-12.814,1,1
0,13-59-12.825,1,1
0,13-59-12.837,1,1
0,13-59-12.847,1,1
0,13-59-12.859,1,1
0,13-59-12.870,1,1
0,13-59-12.881,1,1
0,13-59-12.892,1,1
0,13-59-12.903,1,1
0,13-59-12.913,1,1
0,13-59-12.925,1,1
0,13-59-12.936,1,1
0,13-59-12.946,1,1
0,13-59-12.957,1,1
0,13-59-12.969,1,1
0,13-59-12.979,1,1
0,13-59-12.990,1,1
0,13-59-13.002,1,1
0,13-59-13.012,1,1
0,13-59-13.023,1,1
0,13-59-13.034,1,1
0,13-59-13.044,1,1
0,13-59-13.056,1,1
0,13-59-13.072,1,1
0,13-59-13.084,1,1
0,13-59-13.095,1,1
0,13-59-13.107,1,1
0,13-59-13.118,1,1
0,13-59-13.133,1,1
0,13-59-13.144,1,1
0,13-59-13.155,1,1
0,13-59-13.167,1,1
0,13-59-13.179,1,1
0,13-59-13.191,1,1
0,13-59-13.202,1,1
0,13-59-13.213,1,1
0,13-59-13.225,1,1
0,13-59-13.236,1,1
0,13-59-13.247,1,1
0,13-59-13.258,1,1
0,13-59-13.269,1,1
0,13-59-13.279,1,1
0,13-59-13.290,1,1
0,13-59-13.301,1,1
0,13-59-13.311,1,1
0,13-59-13.326,1,1
0,13-59-13.337,1,1
0,13-59-13.348,1,1
0,13-59-13.359,1,1
0,13-59-13.370,1,1
0,13-59-13.380,1,1
0,13-59-13.391,1,1
0,13-59-13.402,1,1
0,13-59-13.412,1,1
0,13-59-13.422,1,1
0,13-59-13.433,1,1
0,13-59-13.443,1,1
0,13-59-13.454,1,1
0,13-59-13.464,1,1
0,13-59-13.474,1,1
0,13-59-13.485,1,1
0,13-59-13.496,1,1
0,13-59-13.507,1,1
0,13-59-13.517,1,1
0,13-59-13.528,1,1
0,13-59-13.538,1,1
0,13-59-13.547,1,1
0,13-59-13.558,1,1
0,13-59-13.569,1,1
0,13-59-13.579,1,1
0,13-59-13.589,1,1
0,13-59-13.600,1,1
0,13-59-13.610,1,1
0,13-59-13.621,1,1
0,13-59-13.631,1,1
0,13-59-13.641,1,1
0,13-59-13.651,1,1
0,13-59-13.661,1,1
0,13-59-13.672,1,1
0,13-59-13.683,1,1
0,13-59-13.694,1,1
0,13-59-13.706,1,1
0,13-59-13.716,1,1
0,13-59-13.726,1,1
0,13-59-13.737,1,1
0,13-59-13.747,1,1
0,13-59-13.758,1,1
0,13-59-13.769,1,1
0,13-59-13.778,1,1
0,13-59-13.789,1,1
0,13-59-13.801,1,1
0,13-59-13.810,1,1
0,13-59-13.821,1,1
0,13-59-13.831,1,1
0,13-59-13.842,1,1
0,13-59-13.853,1,1
0,13-59-13.863,1,1
0,13-59-13.873,1,1
0,13-59-13.884,1,1
0,13-59-13.894,1,1
0,13-59-13.907,1,1
0,13-59-13.918,1,1
0,13-59-13.928,1,1
0,13-59-13.937,1,1
0,13-59-13.948,1,1
0,13-59-13.958,1,1
0,13-59-13.969,1,1
0,13-59-13.979,1,1
0,13-59-13.990,1,1
0,13-59-14.000,1,1
0,13-59-14.010,1,1
0,13-59-14.021,1,1
0,13-59-14.031,1,1
0,13-59-14.041,1,1
0,13-59-14.051,1,1
0,13-59-14.062,1,1
0,13-59-14.072,1,1
0,13-59-14.083,1,1
0,13-59-14.093,1,1
0,13-59-14.104,1,1
0,13-59-14.113,1,1
0,13-59-14.124,1,1
0,13-59-14.135,1,1
0,13-59-14.145,1,1
0,13-59-14.156,1,1
0,13-59-14.166,1,1
0,13-59-14.176,1,1
0,13-59-14.187,1,1
0,13-59-14.197,1,1
0,13-59-14.207,1,1
0,13-59-14.218,1,1
0,13-59-14.228,1,1
0,13-59-14.239,1,1
0,13-59-14.250,1,1
0,13-59-14.261,1,1
0,13-59-14.274,1,1
0,13-59-14.286,1,1
0,13-59-14.305,1,1
0,13-59-14.322,1,1
0,13-59-14.334,1,1
0,13-59-14.345,1,1
0,13-59-14.356,1,1
0,13-59-14.369,1,1
0,13-59-14.381,1,1
0,13-59-14.392,1,1
0,13-59-14.403,1,1
0,13-59-14.414,1,1
0,13-59-14.426,1,1
0,13-59-14.437,1,1
0,13-59-14.449,1,1
0,13-59-14.461,1,1
0,13-59-14.472,1,1
0,13-59-14.485,1,1
0,13-59-14.496,1,1
0,13-59-14.507,1,1
0,13-59-14.520,1,1
0,13-59-14.531,1,1
0,13-59-14.542,1,1
0,13-59-14.554,1,1
0,13-59-14.563,1,1
0,13-59-14.573,1,1
0,13-59-14.583,1,1
0,13-59-14.593,1,1
0,13-59-14.603,1,1
0,13-59-14.612,1,1
0,13-59-14.622,1,1
0,13-59-14.631,1,1
0,13-59-14.641,1,1
0,13-59-14.651,1,1
0,13-59-14.660,1,1
0,13-59-14.670,1,1
0,13-59-14.680,1,1
0,13-59-14.689,1,1
0,13-59-14.699,1,1
0,13-59-14.709,1,1
0,13-59-14.718,1,1
0,13-59-14.727,1,1
0,13-59-14.737,1,1
0,13-59-14.747,1,1
0,13-59-14.757,1,1
0,13-59-14.767,1,1
0,13-59-14.775,1,1
0,13-59-14.786,1,1
0,13-59-14.796,1,1
0,13-59-14.806,1,1
0,13-59-14.816,1,1
0,13-59-14.825,1,1
0,13-59-14.840,1,1
0,13-59-14.850,1,1
0,13-59-14.860,1,1
0,13-59-14.870,1,1
0,13-59-14.879,1,1
0,13-59-14.889,1,1
0,13-59-14.900,1,1
0,13-59-14.909,1,1
0,13-59-14.920,1,1
0,13-59-14.929,1,1
0,13-59-14.940,1,1
0,13-59-14.950,1,1
0,13-59-14.959,1,1
0,13-59-14.970,1,1
0,13-59-14.979,1,1
0,13-59-14.990,1,1
0,13-59-15.000,1,1
0,13-59-15.010,1,1
0,13-59-15.021,1,1
0,13-59-15.031,1,1
0,13-59-15.047,1,1
0,13-59-15.057,1,1
0,13-59-15.067,1,1
0,13-59-15.076,1,1
0,13-59-15.087,1,1
0,13-59-15.096,1,1
0,13-59-15.107,1,1
0,13-59-15.116,1,1
0,13-59-15.126,1,1
0,13-59-15.136,1,1
0,13-59-15.145,1,1
0,13-59-15.155,1,1
0,13-59-15.166,1,1
0,13-59-15.177,1,1
0,13-59-15.187,1,1
0,13-59-15.197,1,1
0,13-59-15.207,1,1
0,13-59-15.217,1,1
0,13-59-15.227,1,1
0,13-59-15.237,1,1
0,13-59-15.247,1,1
0,13-59-15.257,1,1
0,13-59-15.267,1,1
0,13-59-15.276,1,1
0,13-59-15.286,1,1
