GtecTime,UnityTime,LeftEyeOpenness,RightEyeOpenness
0,14-00-07.078,1,1
0,14-00-07.089,1,1
0,14-00-07.098,1,1
0,14-00-07.108,1,1
0,14-00-07.118,1,1
0,14-00-07.129,1,1
0,14-00-07.139,1,1
0,14-00-07.149,1,1
0,14-00-07.158,1,1
0,14-00-07.172,1,1
0,14-00-07.182,1,1
0,14-00-07.192,1,1
0,14-00-07.203,1,1
0,14-00-07.213,1,1
0,14-00-07.223,1,1
0,14-00-07.232,1,1
0,14-00-07.243,1,1
0,14-00-07.254,1,1
0,14-00-07.265,1,1
0,14-00-07.277,1,1
0,14-00-07.288,1,1
0,14-00-07.299,1,1
0,14-00-07.312,1,1
0,14-00-07.334,1,1
0,14-00-07.348,1,1
0,14-00-07.359,1,1
0,14-00-07.371,1,1
0,14-00-07.381,1,1
0,14-00-07.393,1,1
0,14-00-07.404,1,1
0,14-00-07.415,1,1
0,14-00-07.425,1,1
0,14-00-07.436,1,1
0,14-00-07.447,1,1
0,14-00-07.458,1,1
0,14-00-07.474,1,1
0,14-00-07.485,1,1
0,14-00-07.497,1,1
0,14-00-07.508,1,1
0,14-00-07.519,1,1
0,14-00-07.531,1,1
0,14-00-07.542,1,1
0,14-00-07.552,1,1
0,14-00-07.563,1,1
0,14-00-07.574,1,1
0,14-00-07.585,1,1
0,14-00-07.596,1,1
0,14-00-07.607,1,1
0,14-00-07.617,1,1
0,14-00-07.628,1,1
0,14-00-07.639,1,1
0,14-00-07.650,1,1
0,14-00-07.662,1,1
0,14-00-07.673,1,1
0,14-00-07.684,1,1
0,14-00-07.695,1,1
0,14-00-07.706,1,1
0,14-00-07.716,1,1
0,14-00-07.728,1,1
0,14-00-07.739,1,1
0,14-00-07.750,1,1
0,14-00-07.765,1,1
0,14-00-07.777,1,1
0,14-00-07.788,1,1
0,14-00-07.799,1,1
0,14-00-07.811,1,1
0,14-00-07.822,1,1
0,14-00-07.833,1,1
0,14-00-07.845,1,1
0,14-00-07.855,1,1
0,14-00-07.866,1,1
0,14-00-07.877,1,1
0,14-00-07.888,1,1
0,14-00-07.899,1,1
0,14-00-07.911,1,1
0,14-00-07.922,1,1
0,14-00-07.933,1,1
0,14-00-07.945,1,1
0,14-00-07.956,1,1
0,14-00-07.966,1,1
0,14-00-07.977,1,1
0,14-00-07.989,1,1
0,14-00-07.999,1,1
0,14-00-08.011,1,1
0,14-00-08.022,1,1
0,14-00-08.033,1,1
0,14-00-08.045,1,1
0,14-00-08.062,1,1
0,14-00-08.077,1,1
0,14-00-08.090,1,1
0,14-00-08.100,1,1
0,14-00-08.111,1,1
0,14-00-08.122,1,1
0,14-00-08.133,1,1
0,14-00-08.144,1,1
0,14-00-08.156,1,1
0,14-00-08.167,1,1
0,14-00-08.180,1,1
0,14-00-08.191,1,1
0,14-00-08.204,1,1
0,14-00-08.214,1,1
0,14-00-08.225,1,1
0,14-00-08.235,1,1
0,14-00-08.246,1,1
0,14-00-08.257,1,1
0,14-00-08.267,1,1
0,14-00-08.281,1,1
0,14-00-08.292,1,1
0,14-00-08.302,1,1
0,14-00-08.314,1,1
0,14-00-08.325,1,1
0,14-00-08.335,1,1
0,14-00-08.346,1,1
0,14-00-08.357,1,1
0,14-00-08.371,1,1
0,14-00-08.381,1,1
0,14-00-08.391,1,1
0,14-00-08.401,1,1
0,14-00-08.412,1,1
0,14-00-08.423,1,1
0,14-00-08.433,1,1
0,14-00-08.443,1,1
0,14-00-08.454,1,1
0,14-00-08.464,1,1
0,14-00-08.475,1,1
0,14-00-08.485,1,1
0,14-00-08.498,1,1
0,14-00-08.509,1,1
0,14-00-08.519,1,1
0,14-00-08.530,1,1
0,14-00-08.540,1,1
0,14-00-08.551,1,1
0,14-00-08.562,1,1
0,14-00-08.573,1,1
0,14-00-08.583,1,1
0,14-00-08.592,1,1
0,14-00-08.603,1,1
0,14-00-08.613,1,1
0,14-00-08.625,1,1
0,14-00-08.635,1,1
0,14-00-08.646,1,1
0,14-00-08.656,1,1
0,14-00-08.671,1,1
0,14-00-08.682,1,1
0,14-00-08.692,1,1
0,14-00-08.702,1,1
0,14-00-08.712,1,1
0,14-00-08.723,1,1
0,14-00-08.733,1,1
0,14-00-08.744,1,1
0,14-00-08.754,1,1
0,14-00-08.763,1,1
0,14-00-08.774,1,1
0,14-00-08.784,1,1
0,14-00-08.794,1,1
0,14-00-08.805,1,1
0,14-00-08.815,1,1
0,14-00-08.825,1,1
0,14-00-08.836,1,1
0,14-00-08.846,1,1
0,14-00-08.856,1,1
0,14-00-08.866,1,1
0,14-00-08.876,1,1
0,14-00-08.886,1,1
0,14-00-08.896,1,1
0,14-00-08.907,1,1
0,14-00-08.917,1,1
0,14-00-08.927,1,1
0,14-00-08.939,1,1
0,14-00-08.949,1,1
0,14-00-08.959,1,1
0,14-00-08.974,1,1
0,14-00-08.984,1,1
0,14-00-08.994,1,1
0,14-00-09.004,1,1
0,14-00-09.014,1,1
0,14-00-09.025,1,1
0,14-00-09.035,1,1
0,14-00-09.046,1,1
0,14-00-09.057,1,1
0,14-00-09.067,1,1
0,14-00-09.077,1,1
0,14-00-09.087,1,1
0,14-00-09.097,1,1
0,14-00-09.112,1,1
0,14-00-09.123,1,1
0,14-00-09.133,1,1
0,14-00-09.145,1,1
0,14-00-09.155,1,1
0,14-00-09.165,1,1
0,14-00-09.176,1,1
0,14-00-09.186,1,1
0,14-00-09.196,1,1
0,14-00-09.207,1,1
0,14-00-09.217,1,1
0,14-00-09.229,1,1
0,14-00-09.241,1,1
0,14-00-09.253,1,1
0,14-00-09.265,1,1
0,14-00-09.277,1,1
0,14-00-09.295,1,1
0,14-00-09.310,1,1
0,14-00-09.322,1,1
0,14-00-09.333,1,1
0,14-00-09.344,1,1
0,14-00-09.356,1,1
0,14-00-09.368,1,1
0,14-00-09.380,1,1
0,14-00-09.392,1,1
0,14-00-09.403,1,1
0,14-00-09.415,1,1
0,14-00-09.427,1,1
0,14-00-09.438,1,1
0,14-00-09.450,1,1
0,14-00-09.463,1,1
0,14-00-09.475,1,1
0,14-00-09.487,1,1
0,14-00-09.499,1,1
0,14-00-09.511,1,1
0,14-00-09.523,1,1
0,14-00-09.534,1,1
0,14-00-09.545,1,1
0,14-00-09.557,1,1
0,14-00-09.573,1,1
0,14-00-09.582,1,1
0,14-00-09.592,1,1
0,14-00-09.602,1,1
0,14-00-09.612,1,1
0,14-00-09.622,1,1
0,14-00-09.632,1,1
0,14-00-09.642,1,1
0,14-00-09.651,1,1
0,14-00-09.662,1,1
0,14-00-09.672,1,1
0,14-00-09.682,1,1
0,14-00-09.692,1,1
0,14-00-09.701,1,1
0,14-00-09.712,1,1
0,14-00-09.722,1,1
0,14-00-09.733,1,1
0,14-00-09.746,1,1
0,14-00-09.756,1,1
0,14-00-09.765,1,1
0,14-00-09.775,1,1
0,14-00-09.786,1,1
0,14-00-09.796,1,1
0,14-00-09.806,1,1
0,14-00-09.816,1,1
0,14-00-09.826,1,1
0,14-00-09.837,1,1
0,14-00-09.847,1,1
0,14-00-09.857,1,1
0,14-00-09.873,1,1
0,14-00-09.882,1,1
0,14-00-09.892,1,1
0,14-00-09.902,1,1
0,14-00-09.913,1,1
0,14-00-09.928,1,1
0,14-00-09.940,1,1
0,14-00-09.952,1,1
0,14-00-09.963,1,1
0,14-00-09.973,1,1
0,14-00-09.984,1,1
0,14-00-09.995,1,1
0,14-00-10.007,1,1
0,14-00-10.026,1,1
0,14-00-10.038,1,1
0,14-00-10.048,1,1
0,14-00-10.059,1,1
0,14-00-10.069,1,1
0,14-00-10.079,1,1
0,14-00-10.089,1,1
0,14-00-10.099,1,1
0,14-00-10.109,1,1
0,14-00-10.119,1,1
0,14-00-10.130,1,1
0,14-00-10.140,1,1
0,14-00-10.150,1,1
0,14-00-10.160,1,1
0,14-00-10.174,1,1
0,14-00-10.185,1,1
0,14-00-10.194,1,1
0,14-00-10.204,1,1
0,14-00-10.213,1,1
0,14-00-10.225,1,1
0,14-00-10.237,1,1
0,14-00-10.247,1,1
