GtecTime,UnityTime,CombinedEyeValidDataBitMask,LeftEyeValidDataBitMask,RightEyeValidDataBitMask,CombinedEyeOpenness,LeftEyeOpenness,RightEyeOpenness,CombinedPupilDiameter,LeftPupilDiameter,RightPupilDiameter,CombinedPupilPosition,LeftPupilPosition,RightPupilPosition,CombinedGazeOrigin,LeftGazeOrigin,RightGazeOrigin,CombinedGazeDirection,LeftGazeDirection,RightGazeDirection,LeftEyeWide,RightEyeWide,LeftEyeSqeeze,RightEyeSqeeze,LeftEyeFrown,RightEyeFrown,FocusStatus,RayOriginal,RayDirection,Collider,Distance,Normal,Point,Transform.position,Transform.rotation,Camera.position,Camera.rotation
0,148047.3,3,31,31,0,1,1,0,2.245911,2.237656,"(0.0, 0.0)","(0.4, 0.5)","(0.4, 0.6)","(-0.7, 3.6, -32.4)","(34.4, 4.9, -33.9)","(-29.4, 2.5, -31.1)","(0.3, -0.3, 0.9)","(0.2, -0.3, 0.9)","(0.3, -0.3, 0.9)",0.1036783,0.1036783,0,0,0,0,True,"(0.0, 0.0, 0.0)","(-0.3, -0.3, 0.9)",Player (UnityEngine.CharacterController),3.927302,"(0.6, 0.0, 0.8)","(0.2, 1.9, 0.3)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 1.0)","(-0.2, 3.8, 3.7)","(-0.1, -1.0, 0.1, 0.1)"
0,153109.8,3,31,31,0,1,1,0,2.647659,2.68924,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.5)","(-30.6, 3.4, -30.5)","(33.2, 5.8, -32.9)","(-30.6, 3.4, -30.5)","(0.0, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.0, -0.1, 1.0)",0.1831472,0.1831472,0,0,0,0,False,0,0,0,0,0,0,0,0,"(0.0, 7.1, -7.6)","(0.1, 0.0, 0.1, 1.0)"
0,153127.7,3,31,31,0,1,1,0,2.61145,2.780426,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.5)","(-30.6, 3.4, -30.8)","(33.2, 6.0, -33.9)","(-30.6, 3.4, -30.8)","(0.1, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.1, -0.1, 1.0)",0.2364882,0.2364882,0,0,0,0,False,0,0,0,0,0,0,0,0,"(0.0, 7.1, -7.6)","(0.1, 0.0, 0.1, 1.0)"
0,153154.7,3,31,31,0,1,1,0,2.617294,2.650223,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.5)","(-30.6, 3.4, -30.8)","(33.2, 5.9, -33.5)","(-30.6, 3.4, -30.8)","(0.1, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.1, -0.1, 1.0)",0.2732186,0.2732186,0,0,0,0,False,0,0,0,0,0,0,0,0,"(0.0, 7.1, -7.5)","(0.1, 0.0, 0.1, 1.0)"
0,153174,3,31,31,0,1,1,0,2.629669,2.666672,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.5)","(-30.6, 3.3, -30.8)","(33.2, 5.7, -32.8)","(-30.6, 3.3, -30.8)","(0.1, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.1, -0.1, 1.0)",0.3128501,0.3128501,0,0,0,0,False,0,0,0,0,0,0,0,0,"(0.0, 7.1, -7.5)","(0.1, 0.0, 0.1, 1.0)"
0,153192,3,31,31,0,1,1,0,2.605545,2.703812,"(0.0, 0.0)","(0.4, 0.4)","(0.5, 0.5)","(-30.6, 3.3, -30.8)","(33.2, 5.7, -32.8)","(-30.6, 3.3, -30.8)","(0.1, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.1, -0.1, 1.0)",0.3425857,0.3425857,0,0,0,0,False,0,0,0,0,0,0,0,0,"(0.0, 7.1, -7.4)","(0.1, 0.0, 0.1, 1.0)"
0,153210.1,3,31,31,0,1,1,0,2.653717,2.677795,"(0.0, 0.0)","(0.4, 0.4)","(0.5, 0.5)","(-30.6, 3.3, -30.8)","(33.3, 5.7, -32.9)","(-30.6, 3.3, -30.8)","(0.1, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.1, -0.1, 1.0)",0.3652384,0.3652384,0,0,0,0,False,0,0,0,0,0,0,0,0,"(0.0, 7.1, -7.3)","(0.1, 0.0, 0.1, 1.0)"
0,153228.5,3,31,31,0,1,1,0,2.648575,2.672348,"(0.0, 0.0)","(0.4, 0.4)","(0.5, 0.5)","(-30.6, 3.3, -30.8)","(33.3, 5.8, -33.3)","(-30.6, 3.3, -30.8)","(0.1, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.1, -0.1, 1.0)",0.3782502,0.3782502,0,0,0,0,False,0,0,0,0,0,0,0,0,"(0.0, 7.1, -7.2)","(0.1, 0.0, 0.1, 1.0)"
0,153247.6,3,31,31,0,1,1,0,2.647598,2.671494,"(0.0, 0.0)","(0.4, 0.4)","(0.5, 0.5)","(-30.6, 3.3, -30.8)","(33.3, 5.8, -33.3)","(-30.6, 3.3, -30.8)","(0.1, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.1, -0.1, 1.0)",0.3781839,0.3781839,0,0,0,0,False,0,0,0,0,0,0,0,0,"(0.0, 7.1, -7.1)","(0.1, 0.0, 0.1, 1.0)"
0,153266.1,3,31,31,0,1,1,0,2.643509,2.676529,"(0.0, 0.0)","(0.4, 0.4)","(0.5, 0.5)","(-30.6, 3.3, -30.8)","(33.3, 5.8, -33.0)","(-30.6, 3.3, -30.8)","(0.1, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.1, -0.1, 1.0)",0.3837517,0.3837517,0,0,0,0,False,0,0,0,0,0,0,0,0,"(0.0, 7.1, -7.0)","(0.1, 0.0, 0.1, 1.0)"
