GtecTime,UnityTime,CombinedEyeValidDataBitMask,LeftEyeValidDataBitMask,RightEyeValidDataBitMask,CombinedEyeOpenness,LeftEyeOpenness,RightEyeOpenness,CombinedPupilDiameter,LeftPupilDiameter,RightPupilDiameter,CombinedPupilPosition,LeftPupilPosition,RightPupilPosition,CombinedGazeOrigin,LeftGazeOrigin,RightGazeOrigin,CombinedGazeDirection,LeftGazeDirection,RightGazeDirection,LeftEyeWide,RightEyeWide,LeftEyeSqeeze,RightEyeSqeeze,LeftEyeFrown,RightEyeFrown,FocusStatus,RayOriginal,RayDirection,Collider,Distance,Normal,Point,Transform.position,Transform.rotation,Camera.position,Camera.rotation
732.8711,726795.8,3,31,31,0,0.9319885,0.952678,0,3.99057,3.847809,"(0.0, 0.0)","(0.4, 0.5)","(0.4, 0.5)","(-28.2, -0.7, -18.1)","(35.6, -0.9, -22.3)","(-28.2, -0.7, -18.1)","(0.0, 0.0, 1.0)","(0.0, 0.1, 1.0)","(0.0, 0.0, 1.0)",0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,"(-0.3, 3.8, 3.6)","(0.0, -1.0, 0.1, 0.2)"
737.9023,731847.6,3,31,31,0,1,1,0,3.707672,3.705215,"(0.0, 0.0)","(0.4, 0.5)","(0.4, 0.5)","(4.9, -1.4, -19.9)","(34.9, -1.6, -21.8)","(-28.7, -1.2, -17.7)","(-0.1, 0.1, 1.0)","(-0.1, 0.1, 1.0)","(-0.1, 0.1, 1.0)",0.380593,0.380593,0,0,0,0,False,0,0,0,0,0,0,0,0,"(0.0, 7.1, -7.5)","(0.1, 0.0, 0.0, 1.0)"
737.9023,731866.3,3,31,31,0,1,1,0,3.702103,3.624435,"(0.0, 0.0)","(0.4, 0.5)","(0.4, 0.5)","(34.9, -1.6, -21.8)","(34.9, -1.6, -21.8)","(-28.8, -0.8, -19.3)","(-0.1, 0.1, 1.0)","(-0.1, 0.1, 1.0)","(-0.1, 0.1, 1.0)",0.3768764,0.3768764,0,0,0,0,False,0,0,0,0,0,0,0,0,"(0.0, 7.1, -7.4)","(0.1, 0.0, 0.0, 1.0)"
737.9648,731886.2,3,31,31,0,1,1,0,3.692688,3.641174,"(0.0, 0.0)","(0.4, 0.5)","(0.4, 0.5)","(34.9, -1.6, -21.9)","(34.9, -1.6, -21.9)","(-28.7, -1.3, -17.7)","(-0.1, 0.1, 1.0)","(-0.1, 0.1, 1.0)","(-0.1, 0.1, 1.0)",0.3857063,0.3857063,0,0,0,0,False,0,0,0,0,0,0,0,0,"(0.0, 7.1, -7.3)","(0.1, 0.0, 0.0, 1.0)"
737.9648,731903.5,3,31,31,0,1,1,0,3.691208,3.623917,"(0.0, 0.0)","(0.4, 0.5)","(0.4, 0.5)","(34.9, -1.6, -21.9)","(34.9, -1.6, -21.9)","(-28.7, -1.3, -17.7)","(-0.1, 0.1, 1.0)","(-0.1, 0.1, 1.0)","(-0.1, 0.1, 1.0)",0.3707616,0.3707616,0,0,0,0,False,0,0,0,0,0,0,0,0,"(0.0, 7.1, -7.2)","(0.1, 0.0, 0.0, 1.0)"
737.9961,731924.5,3,31,31,0,1,1,0,3.634811,3.60936,"(0.0, 0.0)","(0.4, 0.5)","(0.4, 0.5)","(34.9, -1.6, -21.9)","(34.9, -1.6, -21.9)","(-28.7, -1.3, -17.6)","(-0.1, 0.1, 1.0)","(-0.1, 0.1, 1.0)","(-0.1, 0.1, 1.0)",0.3638209,0.3638209,0,0,0,0,False,0,0,0,0,0,0,0,0,"(0.0, 7.1, -7.0)","(0.1, 0.0, 0.0, 1.0)"
737.9961,731943,3,31,31,0,1,1,0,3.583435,3.603561,"(0.0, 0.0)","(0.4, 0.5)","(0.4, 0.5)","(34.9, -1.6, -21.9)","(34.9, -1.6, -21.9)","(-28.7, -1.4, -17.6)","(-0.1, 0.1, 1.0)","(-0.1, 0.1, 1.0)","(-0.1, 0.1, 1.0)",0.3609323,0.3609323,0,0,0,0,False,0,0,0,0,0,0,0,0,"(0.0, 7.1, -6.7)","(0.1, 0.0, 0.0, 1.0)"
737.9961,731961.9,3,31,31,0,1,1,0,3.559448,3.586136,"(0.0, 0.0)","(0.4, 0.5)","(0.4, 0.5)","(14.6, -1.5, -20.5)","(34.9, -1.6, -21.9)","(-28.7, -1.4, -17.6)","(-0.1, 0.1, 1.0)","(-0.1, 0.1, 1.0)","(-0.1, 0.1, 1.0)",0.361968,0.361968,0,0,0,0,False,0,0,0,0,0,0,0,0,"(0.0, 7.1, -6.5)","(0.1, 0.0, 0.0, 1.0)"
738.0234,731981.1,3,31,31,0,1,1,0,3.539444,3.528076,"(0.0, 0.0)","(0.4, 0.5)","(0.4, 0.5)","(12.9, -1.5, -20.4)","(34.9, -1.6, -21.9)","(-28.7, -1.4, -17.6)","(-0.1, 0.1, 1.0)","(-0.1, 0.1, 1.0)","(-0.1, 0.1, 1.0)",0.3606685,0.3606685,0,0,0,0,False,0,0,0,0,0,0,0,0,"(0.0, 7.1, -6.2)","(0.1, 0.0, 0.0, 1.0)"
738.0586,732000.9,3,31,31,0,1,1,0,3.496277,3.454742,"(0.0, 0.0)","(0.4, 0.5)","(0.4, 0.5)","(34.9, -1.6, -21.9)","(34.9, -1.6, -21.9)","(-28.8, -0.8, -19.3)","(-0.1, 0.1, 1.0)","(-0.1, 0.1, 1.0)","(-0.1, 0.1, 1.0)",0.3460992,0.3460992,0,0,0,0,False,0,0,0,0,0,0,0,0,"(0.0, 7.1, -5.8)","(0.1, 0.0, 0.0, 1.0)"
