GtecTime,UnityTime,CombinedEyeValidDataBitMask,LeftEyeValidDataBitMask,RightEyeValidDataBitMask,CombinedEyeOpenness,LeftEyeOpenness,RightEyeOpenness,CombinedPupilDiameter,LeftPupilDiameter,RightPupilDiameter,CombinedPupilPosition,LeftPupilPosition,RightPupilPosition,CombinedGazeOrigin,LeftGazeOrigin,RightGazeOrigin,CombinedGazeDirection,LeftGazeDirection,RightGazeDirection,LeftEyeWide,RightEyeWide,LeftEyeSqeeze,RightEyeSqeeze,LeftEyeFrown,RightEyeFrown,FocusStatus,RayOriginal,RayDirection,Collider,Distance,Normal,Point,Transform.position,Transform.rotation,Camera.position,Camera.rotation
0,30247.3,0,8,25,0,0.1991408,0.03270062,0,-1,-1,"(0.0, 0.0)","(-1.0, -1.0)","(0.4, 0.7)","(-1.0, -1.0, -1.0)","(34.2, -5.0, -31.6)","(-28.0, -2.4, -26.8)","(-1.0, -1.0, -1.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,"(0.0, 7.2, -7.5)","(0.1, 0.1, 0.0, 1.0)"
0,35310.51,3,31,31,0,1,1,0,3.669586,3.818298,"(0.0, 0.0)","(0.3, 0.6)","(0.4, 0.6)","(0.4, -0.9, -28.0)","(36.5, -1.5, -30.0)","(-27.6, -0.5, -26.4)","(0.1, 0.1, 1.0)","(0.0, 0.1, 1.0)","(0.1, 0.1, 1.0)",0.6683891,0.6683891,0,0,0,0,False,0,0,0,0,0,0,0,0,"(0.0, 7.2, -7.5)","(0.1, 0.0, 0.0, 1.0)"
0,35332.48,3,31,31,0,1,1,0,3.637512,3.92923,"(0.0, 0.0)","(0.3, 0.6)","(0.4, 0.6)","(-24.1, -0.6, -26.5)","(36.6, -1.3, -30.7)","(-27.5, -0.5, -26.3)","(0.1, 0.1, 1.0)","(0.1, 0.1, 1.0)","(0.1, 0.1, 1.0)",0.6758842,0.6758842,0,0,0,0,False,0,0,0,0,0,0,0,0,"(0.0, 7.2, -7.4)","(0.1, 0.0, 0.0, 1.0)"
0,35352.5,3,31,31,0,1,1,0,3.684204,3.95195,"(0.0, 0.0)","(0.3, 0.6)","(0.4, 0.6)","(-26.8, -0.5, -26.3)","(36.7, -1.7, -29.4)","(-27.3, -0.5, -26.3)","(0.1, 0.1, 1.0)","(0.1, 0.1, 1.0)","(0.1, 0.1, 1.0)",0.669538,0.669538,0,0,0,0,False,0,0,0,0,0,0,0,0,"(0.0, 7.2, -7.3)","(0.1, 0.0, 0.0, 1.0)"
0,35372.8,3,31,31,0,1,1,0,3.685425,3.951813,"(0.0, 0.0)","(0.3, 0.6)","(0.4, 0.6)","(-27.3, -0.5, -26.3)","(36.7, -1.7, -29.4)","(-27.3, -0.5, -26.3)","(0.1, 0.1, 1.0)","(0.1, 0.1, 1.0)","(0.1, 0.1, 1.0)",0.6496588,0.6496588,0,0,0,0,False,0,0,0,0,0,0,0,0,"(0.0, 7.2, -7.1)","(0.1, 0.0, 0.0, 1.0)"
0,35394.29,3,31,31,0,1,1,0,3.802185,3.949615,"(0.0, 0.0)","(0.3, 0.6)","(0.4, 0.6)","(-27.3, -0.5, -26.3)","(36.7, -1.7, -29.5)","(-27.4, -0.5, -26.3)","(0.1, 0.1, 1.0)","(0.1, 0.1, 1.0)","(0.1, 0.1, 1.0)",0.6510318,0.6510318,0,0,0,0,False,0,0,0,0,0,0,0,0,"(0.0, 7.2, -6.9)","(0.1, 0.0, 0.0, 1.0)"
0,35412.95,3,31,31,0,1,1,0,3.796036,3.950699,"(0.0, 0.0)","(0.3, 0.6)","(0.4, 0.6)","(-11.1, -0.8, -27.2)","(36.7, -1.7, -29.5)","(-27.4, -0.5, -26.3)","(0.1, 0.1, 1.0)","(0.1, 0.1, 1.0)","(0.1, 0.1, 1.0)",0.6617929,0.6617929,0,0,0,0,False,0,0,0,0,0,0,0,0,"(0.0, 7.2, -6.6)","(0.1, 0.0, 0.0, 1.0)"
0,35433.48,3,31,31,0,1,1,0,3.796722,3.949738,"(0.0, 0.0)","(0.3, 0.6)","(0.4, 0.6)","(-4.2, -0.9, -27.5)","(36.7, -1.7, -29.5)","(-27.4, -0.5, -26.4)","(0.1, 0.1, 1.0)","(0.1, 0.1, 1.0)","(0.1, 0.1, 1.0)",0.6703836,0.6703836,0,0,0,0,False,0,0,0,0,0,0,0,0,"(0.0, 7.2, -6.4)","(0.1, 0.0, 0.0, 1.0)"
0,35453.86,3,31,31,0,1,1,0,3.800278,3.950317,"(0.0, 0.0)","(0.3, 0.6)","(0.4, 0.6)","(3.6, -1.1, -27.9)","(36.7, -1.7, -29.5)","(-27.4, -0.5, -26.4)","(0.1, 0.1, 1.0)","(0.1, 0.1, 1.0)","(0.1, 0.1, 1.0)",0.6795415,0.6795415,0,0,0,0,False,0,0,0,0,0,0,0,0,"(0.0, 7.2, -6.0)","(0.1, 0.0, 0.0, 1.0)"
0,35472.69,3,31,31,0,1,1,0,3.797653,3.954224,"(0.0, 0.0)","(0.3, 0.6)","(0.4, 0.6)","(5.4, -1.1, -28.0)","(36.7, -1.7, -29.5)","(-27.4, -0.5, -26.4)","(0.1, 0.1, 1.0)","(0.1, 0.1, 1.0)","(0.1, 0.1, 1.0)",0.6592991,0.6592991,0,0,0,0,False,0,0,0,0,0,0,0,0,"(0.0, 7.2, -5.7)","(0.1, 0.0, 0.0, 1.0)"
