GtecTime,UnityTime,CombinedEyeValidDataBitMask,LeftEyeValidDataBitMask,RightEyeValidDataBitMask,CombinedEyeOpenness,LeftEyeOpenness,RightEyeOpenness,CombinedPupilDiameter,LeftPupilDiameter,RightPupilDiameter,CombinedPupilPosition,LeftPupilPosition,RightPupilPosition,CombinedGazeOrigin,LeftGazeOrigin,RightGazeOrigin,CombinedGazeDirection,LeftGazeDirection,RightGazeDirection,LeftEyeWide,RightEyeWide,LeftEyeSqeeze,RightEyeSqeeze,LeftEyeFrown,RightEyeFrown,FocusStatus,RayOriginal,RayDirection,Collider,Distance,Normal,Point,Transform.position,Transform.rotation,Camera.position,Camera.rotation
0,155380.2,3,31,31,0,0.775511,1,0,3.788086,3.459885,"(0.0, 0.0)","(0.3, 0.4)","(0.3, 0.4)","(5.8, 6.3, -27.5)","(38.4, 6.9, -28.6)","(-30.1, 5.6, -26.3)","(0.3, -0.2, 0.9)","(0.3, -0.2, 0.9)","(0.3, -0.2, 0.9)",0,0.1760084,0,0,0,0,True,"(0.0, 0.0, 0.0)","(-0.3, -0.2, 0.9)",Player (UnityEngine.CharacterController),3.555151,"(-0.3, 0.3, 0.9)","(-0.1, 2.8, 0.3)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 1.0)","(-0.2, 3.8, 3.8)","(0.0, -1.0, 0.0, 0.2)"
0,160443.7,3,31,31,0,1,1,0,3.823471,3.817627,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.5)","(5.4, 5.5, -28.2)","(35.9, 6.1, -29.1)","(-32.2, 4.8, -27.2)","(0.0, -0.3, 1.0)","(0.0, -0.3, 1.0)","(0.0, -0.3, 1.0)",0.1929843,0.1929843,0,0,0,0,True,"(0.0, 0.0, 0.0)","(0.0, -0.3, 1.0)",Player (UnityEngine.CharacterController),8.681046,"(-0.1, 1.0, 0.2)","(0.0, 3.1, 0.1)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 1.0)","(0.0, 7.1, -7.6)","(0.1, 0.0, 0.0, 1.0)"
0,160462.5,3,31,31,0,1,1,0,3.815857,3.813766,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.5)","(5.4, 5.5, -28.2)","(35.9, 6.1, -29.1)","(-32.2, 4.8, -27.2)","(0.0, -0.3, 1.0)","(0.0, -0.3, 1.0)","(0.0, -0.3, 1.0)",0.2004175,0.2004175,0,0,0,0,True,"(0.0, 0.0, 0.0)","(0.0, -0.3, 1.0)",Player (UnityEngine.CharacterController),8.66443,"(-0.1, 1.0, 0.2)","(0.0, 3.1, 0.1)","(0.0, 0.0, 0.2)","(0.0, 0.0, 0.0, 1.0)","(0.0, 7.1, -7.6)","(0.1, 0.0, 0.0, 1.0)"
0,160483.6,3,31,31,0,1,1,0,3.744476,3.715271,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.5)","(5.3, 5.5, -28.3)","(35.9, 6.1, -29.1)","(-32.2, 4.7, -27.3)","(0.0, -0.3, 1.0)","(0.0, -0.3, 1.0)","(0.0, -0.3, 1.0)",0.1864623,0.1864623,0,0,0,0,True,"(0.0, 0.0, 0.0)","(0.0, -0.3, 1.0)",Player (UnityEngine.CharacterController),8.585632,"(-0.2, 0.8, -0.5)","(-0.1, 3.0, 0.0)","(0.0, 0.0, 0.4)","(0.0, 0.0, 0.0, 1.0)","(0.0, 7.1, -7.5)","(0.1, 0.0, 0.0, 1.0)"
0,160500.8,3,31,31,0,1,1,0,3.836441,3.619171,"(0.0, 0.0)","(0.4, 0.4)","(0.5, 0.5)","(5.6, 5.5, -28.3)","(35.9, 6.1, -29.1)","(-32.1, 4.7, -27.3)","(0.0, -0.3, 1.0)","(0.0, -0.3, 1.0)","(0.0, -0.3, 1.0)",0.1911366,0.1911366,0,0,0,0,True,"(0.0, 0.0, 0.0)","(0.0, -0.3, 1.0)",Player (UnityEngine.CharacterController),8.692017,"(-0.3, 0.6, -0.8)","(-0.1, 2.9, 0.1)","(0.0, 0.0, 0.6)","(0.0, 0.0, 0.0, 1.0)","(0.0, 7.1, -7.5)","(0.1, 0.0, 0.0, 1.0)"
0,160525.4,3,31,31,0,1,1,0,3.758743,3.693817,"(0.0, 0.0)","(0.4, 0.4)","(0.5, 0.5)","(4.6, 5.5, -28.3)","(36.0, 6.1, -29.1)","(-32.1, 4.7, -27.3)","(0.0, -0.3, 1.0)","(0.0, -0.3, 1.0)","(0.0, -0.3, 1.0)",0.2013906,0.2013906,0,0,0,0,True,"(0.0, 0.0, 0.0)","(0.0, -0.3, 1.0)",Player (UnityEngine.CharacterController),8.790104,"(-0.4, 0.5, -0.8)","(-0.1, 2.9, 0.3)","(0.0, 0.0, 0.8)","(0.0, 0.0, 0.0, 1.0)","(0.0, 7.1, -7.4)","(0.1, 0.0, 0.0, 1.0)"
0,160546,3,31,31,0,1,1,0,3.781296,3.639862,"(0.0, 0.0)","(0.4, 0.4)","(0.5, 0.5)","(4.8, 5.5, -28.3)","(36.0, 6.1, -29.1)","(-32.1, 4.7, -27.3)","(0.0, -0.3, 1.0)","(0.0, -0.3, 1.0)","(0.0, -0.3, 1.0)",0.1941912,0.1941912,0,0,0,0,True,"(0.0, 0.0, 0.0)","(0.0, -0.3, 1.0)",Player (UnityEngine.CharacterController),8.938585,"(-0.4, 0.3, -0.9)","(-0.1, 2.8, 0.5)","(0.0, 0.0, 1.0)","(0.0, 0.0, 0.0, 1.0)","(0.0, 7.1, -7.3)","(0.1, 0.0, 0.0, 1.0)"
0,160565.7,3,31,31,0,1,1,0,3.781555,3.638748,"(0.0, 0.0)","(0.4, 0.4)","(0.5, 0.5)","(5.1, 5.5, -28.3)","(36.0, 6.1, -29.1)","(-32.1, 4.7, -27.3)","(0.0, -0.3, 1.0)","(0.0, -0.3, 1.0)","(0.0, -0.3, 1.0)",0.2043336,0.2043336,0,0,0,0,True,"(0.0, 0.0, 0.0)","(0.0, -0.3, 1.0)",Player (UnityEngine.CharacterController),9.050438,"(-0.4, 0.1, -0.9)","(-0.1, 2.8, 0.7)","(0.0, 0.0, 1.2)","(0.0, 0.0, 0.0, 1.0)","(0.0, 7.1, -7.2)","(0.1, 0.0, 0.0, 1.0)"
0,160584,3,31,31,0,1,1,0,3.770264,3.638397,"(0.0, 0.0)","(0.4, 0.4)","(0.5, 0.5)","(5.3, 5.5, -28.3)","(36.0, 6.1, -29.1)","(-32.1, 4.7, -27.3)","(0.0, -0.3, 1.0)","(0.0, -0.3, 1.0)","(0.0, -0.3, 1.0)",0.1986815,0.1986815,0,0,0,0,True,"(0.0, 0.0, 0.0)","(0.0, -0.3, 1.0)",Player (UnityEngine.CharacterController),9.149183,"(-0.4, 0.0, -0.9)","(-0.1, 2.7, 0.9)","(0.0, 0.0, 1.4)","(0.0, 0.0, 0.0, 1.0)","(0.0, 7.1, -7.1)","(0.1, 0.0, 0.0, 1.0)"
0,160605.7,3,31,31,0,1,1,0,3.759476,3.638153,"(0.0, 0.0)","(0.4, 0.4)","(0.5, 0.5)","(5.3, 5.5, -28.3)","(36.0, 6.1, -29.2)","(-32.1, 4.7, -27.3)","(0.0, -0.3, 1.0)","(0.0, -0.3, 1.0)","(0.0, -0.3, 1.0)",0.1770585,0.1770585,0,0,0,0,True,"(0.0, 0.0, 0.0)","(0.0, -0.3, 1.0)",Player (UnityEngine.CharacterController),9.22236,"(-0.4, 0.0, -0.9)","(-0.1, 2.7, 1.1)","(0.0, 0.0, 1.6)","(0.0, 0.0, 0.0, 1.0)","(0.0, 7.1, -7.0)","(0.1, 0.0, 0.0, 1.0)"
