GtecTime,UnityTime,CombinedEyeValidDataBitMask,LeftEyeValidDataBitMask,RightEyeValidDataBitMask,CombinedEyeOpenness,LeftEyeOpenness,RightEyeOpenness,CombinedPupilDiameter,LeftPupilDiameter,RightPupilDiameter,CombinedPupilPosition,LeftPupilPosition,RightPupilPosition,CombinedGazeOrigin,LeftGazeOrigin,RightGazeOrigin,CombinedGazeDirection,LeftGazeDirection,RightGazeDirection,LeftEyeWide,RightEyeWide,LeftEyeSqeeze,RightEyeSqeeze,LeftEyeFrown,RightEyeFrown,FocusStatus,RayOriginal,RayDirection,Collider,Distance,Normal,Point,Transform.position,Transform.rotation,Camera.position,Camera.rotation
0,255495.5,3,31,31,0,0.8098534,0.7321949,0,3.341812,3.970398,"(0.0, 0.0)","(0.5, 0.5)","(0.4, 0.6)","(0.0, 3.5, -30.7)","(32.1, 4.2, -30.7)","(-30.2, 2.9, -30.7)","(0.3, -0.5, 0.8)","(0.3, -0.5, 0.8)","(0.3, -0.5, 0.8)",0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,"(-0.3, 3.8, 3.7)","(0.1, -1.0, 0.1, 0.1)"
0,260556.2,3,31,31,0,0.992465,0.9041506,0,3.588669,3.72261,"(0.0, 0.0)","(0.6, 0.5)","(0.5, 0.6)","(1.4, 3.7, -31.0)","(30.6, 4.4, -30.6)","(-31.8, 3.0, -31.5)","(0.0, -0.4, 0.9)","(0.0, -0.4, 0.9)","(0.0, -0.4, 0.9)",0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,"(0.1, 7.1, -7.6)","(0.0, 0.0, 0.0, 1.0)"
0,260573.2,3,31,31,0,1,1,0,3.590866,3.722504,"(0.0, 0.0)","(0.6, 0.5)","(0.5, 0.6)","(1.6, 3.7, -31.0)","(30.6, 4.4, -30.6)","(-31.8, 3.0, -31.5)","(0.0, -0.4, 0.9)","(0.0, -0.4, 0.9)","(0.0, -0.4, 0.9)",0.01211699,0.01211699,0,0,0,0,False,0,0,0,0,0,0,0,0,"(0.1, 7.1, -7.6)","(0.0, 0.0, 0.0, 1.0)"
0,260590.2,3,31,31,0,0.98632,0.9074739,0,3.597672,3.731384,"(0.0, 0.0)","(0.6, 0.5)","(0.5, 0.6)","(1.7, 3.7, -31.0)","(30.6, 4.4, -30.6)","(-31.8, 3.0, -31.5)","(0.0, -0.4, 0.9)","(0.0, -0.4, 0.9)","(0.0, -0.4, 0.9)",0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,"(0.1, 7.1, -7.5)","(0.0, 0.0, 0.0, 1.0)"
0,260608.5,3,31,31,0,0.9983763,0.903624,0,3.610062,3.731277,"(0.0, 0.0)","(0.6, 0.5)","(0.5, 0.6)","(1.6, 3.7, -31.0)","(30.6, 4.4, -30.6)","(-31.8, 3.0, -31.5)","(0.0, -0.4, 0.9)","(0.0, -0.4, 0.9)","(0.0, -0.4, 0.9)",0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,"(0.1, 7.1, -7.5)","(0.0, 0.0, 0.0, 1.0)"
0,260625.3,3,31,31,0,0.9945064,0.9093077,0,3.626572,3.731537,"(0.0, 0.0)","(0.6, 0.5)","(0.5, 0.6)","(1.6, 3.7, -31.0)","(30.6, 4.4, -30.6)","(-31.8, 3.0, -31.5)","(0.0, -0.4, 0.9)","(0.0, -0.4, 0.9)","(0.0, -0.4, 0.9)",0,0,0,0,0,0,True,"(0.0, 0.0, 0.0)","(0.0, -0.4, 0.9)",Player (UnityEngine.CharacterController),9.035022,"(0.2, 0.9, 0.3)","(0.1, 3.1, 0.6)","(0.0, 0.0, 0.7)","(0.0, 0.0, 0.0, 1.0)","(0.1, 7.1, -7.4)","(0.0, 0.0, 0.0, 1.0)"
0,260644,3,31,31,0,0.9872838,0.9023697,0,3.619034,3.731705,"(0.0, 0.0)","(0.6, 0.5)","(0.5, 0.6)","(1.7, 3.7, -31.0)","(30.6, 4.4, -30.6)","(-31.8, 3.0, -31.5)","(0.0, -0.4, 0.9)","(0.0, -0.4, 0.9)","(0.0, -0.4, 0.9)",0,0,0,0,0,0,True,"(0.0, 0.0, 0.0)","(0.0, -0.4, 0.9)",Player (UnityEngine.CharacterController),9.107295,"(0.2, 0.9, 0.3)","(0.1, 3.1, 0.8)","(0.0, 0.0, 0.9)","(0.0, 0.0, 0.0, 1.0)","(0.1, 7.1, -7.4)","(0.0, 0.0, 0.0, 1.0)"
0,260662,3,31,31,0,0.9853178,0.9089164,0,3.619019,3.739166,"(0.0, 0.0)","(0.6, 0.5)","(0.5, 0.6)","(0.5, 3.7, -31.0)","(30.6, 4.4, -30.6)","(-31.8, 3.0, -31.5)","(0.0, -0.4, 0.9)","(0.0, -0.4, 0.9)","(0.0, -0.4, 0.9)",0,0,0,0,0,0,True,"(0.0, 0.0, 0.0)","(0.0, -0.4, 0.9)",Player (UnityEngine.CharacterController),9.057108,"(0.2, 1.0, -0.1)","(0.1, 3.1, 0.8)","(0.0, 0.0, 1.1)","(0.0, 0.0, 0.0, 1.0)","(0.1, 7.1, -7.3)","(0.0, 0.0, 0.0, 1.0)"
0,260683,3,31,31,0,0.980903,0.9090074,0,3.617752,3.731201,"(0.0, 0.0)","(0.6, 0.5)","(0.5, 0.6)","(-0.1, 3.7, -31.0)","(30.6, 4.4, -30.6)","(-31.8, 3.0, -31.5)","(0.0, -0.4, 0.9)","(0.0, -0.4, 0.9)","(0.0, -0.4, 0.9)",0,0,0,0,0,0,True,"(0.0, 0.0, 0.0)","(0.0, -0.4, 0.9)",Player (UnityEngine.CharacterController),9.091898,"(0.3, 0.9, -0.3)","(0.1, 3.1, 0.9)","(0.0, 0.0, 1.3)","(0.0, 0.0, 0.0, 1.0)","(0.1, 7.1, -7.2)","(0.0, 0.0, 0.0, 1.0)"
0,260701.9,3,31,31,0,0.9898309,0.8969133,0,3.617767,3.731339,"(0.0, 0.0)","(0.6, 0.5)","(0.5, 0.6)","(-0.3, 3.7, -31.0)","(30.6, 4.4, -30.6)","(-31.8, 3.0, -31.5)","(0.0, -0.4, 0.9)","(0.0, -0.4, 0.9)","(0.0, -0.4, 0.9)",0,0,0,0,0,0,True,"(0.0, 0.0, 0.0)","(0.0, -0.4, 0.9)",Player (UnityEngine.CharacterController),9.145688,"(0.3, 0.9, -0.5)","(0.1, 3.0, 1.1)","(0.0, 0.0, 1.5)","(0.0, 0.0, 0.0, 1.0)","(0.1, 7.1, -7.1)","(0.0, 0.0, 0.0, 1.0)"
