GtecTime,UnityTime,CombinedEyeValidDataBitMask,LeftEyeValidDataBitMask,RightEyeValidDataBitMask,CombinedEyeOpenness,LeftEyeOpenness,RightEyeOpenness,CombinedPupilDiameter,LeftPupilDiameter,RightPupilDiameter,CombinedPupilPosition,LeftPupilPosition,RightPupilPosition,CombinedGazeOrigin,LeftGazeOrigin,RightGazeOrigin,CombinedGazeDirection,LeftGazeDirection,RightGazeDirection,LeftEyeWide,RightEyeWide,LeftEyeSqeeze,RightEyeSqeeze,LeftEyeFrown,RightEyeFrown,FocusStatus,RayOriginal,RayDirection,Collider,Distance,Normal,Point,Transform.position,Transform.rotation,Camera.position,Camera.rotation
121.7773,493779.8,3,31,31,0,1,1,0,4.844559,4.679581,"(0.0, 0.0)","(0.5, 0.3)","(0.5, 0.2)","(26.1, 7.7, -21.6)","(31.4, 7.6, -21.9)","(-29.5, 8.7, -18.8)","(0.0, 0.0, 1.0)","(0.0, 0.0, 1.0)","(0.0, 0.0, 1.0)",0.1266178,0.1266178,0,0,0,0,False,0,0,0,0,0,0,0,0,"(0.1, 7.2, -7.6)","(0.2, 0.0, 0.0, 1.0)"
126.8086,498821.7,3,31,31,0,1,1,0,5.212784,5.113846,"(0.0, 0.0)","(0.5, 0.2)","(0.5, 0.2)","(22.2, 7.8, -20.5)","(31.6, 7.6, -20.9)","(-29.0, 8.9, -18.4)","(0.0, 0.1, 1.0)","(0.0, 0.1, 1.0)","(0.0, 0.1, 1.0)",0.5426512,0.5426512,0,0,0,0,False,0,0,0,0,0,0,0,0,"(0.1, 7.2, -7.6)","(0.2, 0.0, 0.0, 1.0)"
126.8398,498843.5,3,31,31,0,1,1,0,5.048904,5.118927,"(0.0, 0.0)","(0.5, 0.3)","(0.5, 0.2)","(8.2, 8.1, -19.8)","(31.6, 7.6, -20.8)","(-29.0, 8.9, -18.4)","(0.0, 0.1, 1.0)","(0.0, 0.0, 1.0)","(0.0, 0.1, 1.0)",0.5653247,0.5653247,0,0,0,0,False,0,0,0,0,0,0,0,0,"(0.1, 7.2, -7.6)","(0.2, 0.0, 0.0, 1.0)"
126.8398,498865.3,3,31,31,0,1,1,0,5.050507,5.118622,"(0.0, 0.0)","(0.5, 0.3)","(0.5, 0.2)","(4.2, 8.2, -19.7)","(31.6, 7.6, -20.8)","(-29.0, 8.9, -18.3)","(0.0, 0.1, 1.0)","(0.0, 0.0, 1.0)","(0.0, 0.1, 1.0)",0.5681076,0.5681076,0,0,0,0,False,0,0,0,0,0,0,0,0,"(0.1, 7.2, -7.5)","(0.2, 0.0, 0.0, 1.0)"
126.8711,498886.2,3,31,31,0,1,1,0,5.050812,5.119186,"(0.0, 0.0)","(0.5, 0.3)","(0.5, 0.2)","(-0.8, 8.3, -19.5)","(31.6, 7.6, -20.7)","(-29.0, 8.9, -18.3)","(0.0, 0.1, 1.0)","(0.0, 0.0, 1.0)","(0.0, 0.1, 1.0)",0.5871577,0.5871577,0,0,0,0,False,0,0,0,0,0,0,0,0,"(0.1, 7.2, -7.4)","(0.2, 0.0, 0.0, 1.0)"
126.8711,498907.9,3,31,31,0,1,1,0,5.087997,5.124252,"(0.0, 0.0)","(0.5, 0.3)","(0.5, 0.2)","(3.5, 8.2, -19.6)","(31.6, 7.6, -20.8)","(-29.0, 8.9, -18.3)","(0.0, 0.1, 1.0)","(0.0, 0.0, 1.0)","(0.0, 0.1, 1.0)",0.6112077,0.6112077,0,0,0,0,False,0,0,0,0,0,0,0,0,"(0.1, 7.2, -7.2)","(0.2, 0.0, 0.0, 1.0)"
126.9023,498927.9,3,31,31,0,1,1,0,5.082382,5.124557,"(0.0, 0.0)","(0.5, 0.3)","(0.5, 0.2)","(6.2, 8.1, -19.7)","(31.6, 7.6, -20.7)","(-29.0, 8.9, -18.3)","(0.0, 0.1, 1.0)","(0.0, 0.0, 1.0)","(0.0, 0.1, 1.0)",0.618265,0.618265,0,0,0,0,False,0,0,0,0,0,0,0,0,"(0.1, 7.2, -7.0)","(0.2, 0.0, 0.0, 1.0)"
126.9336,498946.1,3,31,31,0,1,1,0,5.080627,5.121674,"(0.0, 0.0)","(0.5, 0.3)","(0.5, 0.2)","(5.9, 8.1, -19.7)","(31.6, 7.6, -20.7)","(-29.0, 8.9, -18.3)","(0.0, 0.1, 1.0)","(0.0, 0.0, 1.0)","(0.0, 0.1, 1.0)",0.6073848,0.6073848,0,0,0,0,False,0,0,0,0,0,0,0,0,"(0.1, 7.2, -6.8)","(0.2, 0.0, 0.0, 1.0)"
126.9336,498964.2,3,31,31,0,1,1,0,5.089005,5.129059,"(0.0, 0.0)","(0.5, 0.3)","(0.5, 0.2)","(3.9, 8.2, -19.6)","(31.7, 7.6, -20.7)","(-29.0, 8.9, -18.3)","(0.0, 0.1, 1.0)","(0.0, 0.0, 1.0)","(0.0, 0.1, 1.0)",0.5985612,0.5985612,0,0,0,0,False,0,0,0,0,0,0,0,0,"(0.1, 7.2, -6.6)","(0.2, 0.0, 0.0, 1.0)"
126.9648,498983.7,3,31,31,0,1,1,0,5.08905,5.122635,"(0.0, 0.0)","(0.5, 0.3)","(0.5, 0.2)","(3.6, 8.2, -19.6)","(31.7, 7.6, -20.7)","(-29.0, 8.9, -18.3)","(0.0, 0.1, 1.0)","(0.0, 0.0, 1.0)","(0.0, 0.1, 1.0)",0.601568,0.601568,0,0,0,0,False,0,0,0,0,0,0,0,0,"(0.1, 7.2, -6.4)","(0.2, 0.0, 0.0, 1.0)"
126.9961,499003.9,3,31,31,0,1,1,0,5.08374,5.121613,"(0.0, 0.0)","(0.5, 0.3)","(0.5, 0.2)","(6.1, 8.1, -19.7)","(31.7, 7.6, -20.7)","(-29.0, 8.9, -18.2)","(0.0, 0.1, 1.0)","(0.0, 0.0, 1.0)","(0.0, 0.1, 1.0)",0.6116711,0.6116711,0,0,0,0,False,0,0,0,0,0,0,0,0,"(0.1, 7.2, -6.1)","(0.2, 0.0, 0.0, 1.0)"
126.9961,499025.2,3,31,31,0,1,1,0,4.987854,5.062866,"(0.0, 0.0)","(0.5, 0.3)","(0.5, 0.2)","(7.9, 8.1, -19.7)","(31.7, 7.5, -20.6)","(-29.0, 8.9, -18.2)","(0.0, 0.1, 1.0)","(0.0, 0.1, 1.0)","(0.0, 0.1, 1.0)",0.6183566,0.6183566,0,0,0,0,False,0,0,0,0,0,0,0,0,"(0.1, 7.2, -5.9)","(0.2, 0.0, 0.0, 1.0)"
126.9961,499047.7,3,31,31,0,1,1,0,4.891632,4.987534,"(0.0, 0.0)","(0.5, 0.3)","(0.5, 0.2)","(-0.4, 8.2, -19.3)","(31.7, 7.5, -20.6)","(-29.0, 8.9, -18.2)","(0.0, 0.1, 1.0)","(0.0, 0.1, 1.0)","(0.0, 0.1, 1.0)",0.6343525,0.6343525,0,0,0,0,False,0,0,0,0,0,0,0,0,"(0.1, 7.2, -5.6)","(0.2, 0.0, 0.0, 1.0)"
127.0586,499071,3,31,31,0,1,1,0,4.811935,4.960403,"(0.0, 0.0)","(0.5, 0.3)","(0.5, 0.2)","(-3.4, 8.3, -19.2)","(31.7, 7.5, -20.6)","(-29.0, 8.9, -18.2)","(0.0, 0.1, 1.0)","(0.0, 0.1, 1.0)","(0.0, 0.1, 1.0)",0.6377584,0.6377584,0,0,0,0,False,0,0,0,0,0,0,0,0,"(0.1, 7.2, -5.3)","(0.2, 0.0, 0.0, 1.0)"
127.0586,499092,3,31,31,0,1,1,0,5.062943,4.638824,"(0.0, 0.0)","(0.4, 0.2)","(0.4, 0.2)","(31.8, 7.4, -18.9)","(32.3, 7.4, -18.9)","(-28.3, 8.8, -15.9)","(0.2, 0.1, 1.0)","(0.2, 0.1, 1.0)","(0.1, 0.1, 1.0)",0.6539587,0.6539587,0,0,0,0,False,0,0,0,0,0,0,0,0,"(0.1, 7.2, -5.0)","(0.2, 0.0, 0.0, 1.0)"
127.0898,499114.2,3,31,31,0,1,1,0,4.859146,4.893768,"(0.0, 0.0)","(0.4, 0.2)","(0.4, 0.2)","(32.6, 7.7, -20.5)","(32.6, 7.7, -20.5)","(-28.1, 8.8, -16.4)","(0.2, 0.1, 1.0)","(0.2, 0.1, 1.0)","(0.2, 0.1, 1.0)",0.6742899,0.6742899,0,0,0,0,True,"(0.0, 0.0, 0.0)","(-0.2, 0.1, 1.0)",Target(Clone) (UnityEngine.CapsuleCollider),20.72195,"(-0.1, 1.0, -0.2)","(-3.1, 0.7, 14.8)","(-3.0, 0.0, 15.0)","(0.0, 0.0, 0.0, 1.0)","(0.1, 7.2, -4.6)","(0.2, 0.0, 0.0, 1.0)"
127.0898,499137.4,3,31,31,0,1,1,0,4.783203,4.806503,"(0.0, 0.0)","(0.4, 0.2)","(0.4, 0.2)","(32.6, 7.6, -20.3)","(32.6, 7.6, -20.3)","(-28.0, 8.9, -17.2)","(0.2, 0.1, 1.0)","(0.2, 0.1, 1.0)","(0.2, 0.1, 1.0)",0.7061639,0.7061639,0,0,0,0,True,"(0.0, 0.0, 0.0)","(-0.2, 0.1, 1.0)",Target(Clone) (UnityEngine.CapsuleCollider),20.68899,"(-0.2, 1.0, 0.2)","(-3.1, 0.7, 15.1)","(-3.0, 0.0, 15.0)","(0.0, 0.0, 0.0, 1.0)","(0.1, 7.2, -4.3)","(0.2, 0.0, 0.0, 1.0)"
127.1523,499159.1,3,31,31,0,1,1,0,4.782593,4.836945,"(0.0, 0.0)","(0.4, 0.2)","(0.4, 0.2)","(32.5, 7.7, -20.4)","(32.6, 7.7, -20.4)","(-28.0, 8.8, -16.2)","(0.2, 0.1, 1.0)","(0.2, 0.1, 1.0)","(0.2, 0.1, 1.0)",0.7190737,0.7190737,0,0,0,0,False,0,0,0,0,0,0,0,0,"(0.1, 7.2, -3.9)","(0.2, 0.0, 0.0, 1.0)"
127.1523,499180.8,3,31,31,0,1,1,0,4.777008,4.824875,"(0.0, 0.0)","(0.4, 0.2)","(0.4, 0.2)","(32.6, 7.7, -20.4)","(32.6, 7.7, -20.4)","(-28.1, 8.8, -16.2)","(0.2, 0.1, 1.0)","(0.2, 0.1, 1.0)","(0.2, 0.1, 1.0)",0.7321588,0.7321588,0,0,0,0,False,0,0,0,0,0,0,0,0,"(0.1, 7.2, -3.6)","(0.2, 0.0, 0.0, 1.0)"
127.1836,499204.4,3,31,31,0,1,1,0,4.779877,4.74765,"(0.0, 0.0)","(0.4, 0.2)","(0.4, 0.2)","(32.6, 7.7, -20.4)","(32.6, 7.7, -20.4)","(-28.1, 8.8, -16.1)","(0.2, 0.1, 1.0)","(0.2, 0.1, 1.0)","(0.2, 0.1, 1.0)",0.7504253,0.7504253,0,0,0,0,False,0,0,0,0,0,0,0,0,"(0.1, 7.2, -3.2)","(0.2, 0.0, 0.0, 1.0)"
127.1836,499225.7,3,31,31,0,1,1,0,4.779984,4.711075,"(0.0, 0.0)","(0.4, 0.2)","(0.4, 0.2)","(23.6, 7.8, -19.8)","(32.6, 7.7, -20.4)","(-28.1, 8.8, -16.1)","(0.2, 0.1, 1.0)","(0.2, 0.1, 1.0)","(0.2, 0.1, 1.0)",0.7540949,0.7540949,0,0,0,0,False,0,0,0,0,0,0,0,0,"(0.1, 7.2, -2.8)","(0.2, 0.0, 0.0, 1.0)"
127.2031,499247.9,3,31,31,0,1,1,0,4.764236,4.664185,"(0.0, 0.0)","(0.4, 0.2)","(0.4, 0.2)","(-1.5, 8.3, -18.0)","(32.6, 7.6, -20.3)","(-28.1, 8.7, -16.1)","(0.2, 0.1, 1.0)","(0.2, 0.1, 1.0)","(0.2, 0.1, 1.0)",0.7620496,0.7620496,0,0,0,0,False,0,0,0,0,0,0,0,0,"(0.1, 7.2, -2.4)","(0.2, 0.0, 0.0, 1.0)"
127.2461,499271.3,3,31,31,0,1,1,0,4.777756,4.644714,"(0.0, 0.0)","(0.4, 0.2)","(0.4, 0.2)","(-4.7, 8.3, -17.8)","(32.6, 7.6, -20.4)","(-28.1, 8.7, -16.1)","(0.2, 0.1, 1.0)","(0.2, 0.1, 1.0)","(0.2, 0.1, 1.0)",0.7648861,0.7648861,0,0,0,0,False,0,0,0,0,0,0,0,0,"(0.1, 7.2, -2.0)","(0.2, 0.0, 0.0, 1.0)"
127.2773,499292.9,3,31,31,0,1,1,0,4.784073,4.661346,"(0.0, 0.0)","(0.4, 0.2)","(0.4, 0.2)","(-5.6, 8.3, -17.7)","(32.6, 7.6, -20.3)","(-28.1, 8.7, -16.1)","(0.2, 0.1, 1.0)","(0.2, 0.1, 1.0)","(0.2, 0.1, 1.0)",0.7752497,0.7752497,0,0,0,0,False,0,0,0,0,0,0,0,0,"(0.1, 7.2, -1.6)","(0.2, 0.0, 0.0, 1.0)"
127.3086,499314.6,3,31,31,0,1,1,0,4.767776,4.666672,"(0.0, 0.0)","(0.4, 0.2)","(0.4, 0.2)","(-6.3, 8.3, -17.7)","(32.6, 7.6, -20.3)","(-28.1, 8.7, -16.2)","(0.2, 0.1, 1.0)","(0.2, 0.1, 1.0)","(0.2, 0.1, 1.0)",0.7762176,0.7762176,0,0,0,0,False,0,0,0,0,0,0,0,0,"(0.1, 7.2, -1.2)","(0.2, 0.0, 0.0, 1.0)"
127.3086,499337.2,3,31,31,0,1,1,0,4.769165,4.714462,"(0.0, 0.0)","(0.4, 0.2)","(0.4, 0.2)","(-3.9, 8.2, -17.8)","(32.6, 7.5, -20.3)","(-28.0, 8.7, -16.2)","(0.2, 0.1, 1.0)","(0.2, 0.1, 1.0)","(0.2, 0.1, 1.0)",0.7647206,0.7647206,0,0,0,0,False,0,0,0,0,0,0,0,0,"(0.1, 7.2, -0.8)","(0.2, 0.0, 0.0, 1.0)"
127.3398,499358.6,3,31,31,0,1,1,0,5.139679,4.6465,"(0.0, 0.0)","(0.4, 0.2)","(0.4, 0.2)","(-28.2, 8.9, -16.5)","(32.3, 7.4, -18.5)","(-28.2, 8.9, -16.5)","(0.1, 0.1, 1.0)","(0.2, 0.1, 1.0)","(0.1, 0.1, 1.0)",0.7629891,0.7629891,0,0,0,0,False,0,0,0,0,0,0,0,0,"(0.1, 7.2, -0.4)","(0.2, 0.0, 0.0, 1.0)"
127.3711,499381.3,3,31,31,0,1,1,0,4.513092,4.436066,"(0.0, 0.0)","(0.5, 0.2)","(0.4, 0.2)","(-28.4, 9.4, -16.2)","(31.9, 7.9, -19.1)","(-28.4, 9.4, -16.2)","(0.1, 0.2, 1.0)","(0.1, 0.1, 1.0)","(0.1, 0.2, 1.0)",0.7480316,0.7480316,0,0,0,0,False,0,0,0,0,0,0,0,0,"(0.1, 7.2, 0.1)","(0.2, 0.0, 0.0, 1.0)"
127.3711,499403.8,3,31,31,0,1,1,0,4.428421,4.170151,"(0.0, 0.0)","(0.5, 0.2)","(0.4, 0.2)","(-28.5, 9.3, -15.9)","(32.0, 8.1, -19.5)","(-28.5, 9.3, -15.9)","(0.1, 0.1, 1.0)","(0.1, 0.1, 1.0)","(0.1, 0.1, 1.0)",0.7078869,0.7078869,0,0,0,0,False,0,0,0,0,0,0,0,0,"(0.1, 7.2, 0.5)","(0.2, 0.0, 0.0, 1.0)"
127.4023,499425,3,31,31,0,1,1,0,4.518188,4.138443,"(0.0, 0.0)","(0.5, 0.2)","(0.4, 0.2)","(-16.9, 9.2, -17.4)","(32.0, 8.0, -19.4)","(-28.4, 9.5, -17.0)","(0.1, 0.1, 1.0)","(0.1, 0.1, 1.0)","(0.1, 0.2, 1.0)",0.7292756,0.7292756,0,0,0,0,False,0,0,0,0,0,0,0,0,"(0.1, 7.2, 0.9)","(0.2, 0.0, 0.0, 1.0)"
127.4336,499447.4,3,31,31,0,1,1,0,4.675842,4.158463,"(0.0, 0.0)","(0.5, 0.2)","(0.4, 0.2)","(32.0, 8.0, -19.4)","(32.0, 8.0, -19.4)","(-28.4, 9.4, -17.0)","(0.1, 0.1, 1.0)","(0.1, 0.1, 1.0)","(0.1, 0.2, 1.0)",0.7413422,0.7413422,0,0,0,0,False,0,0,0,0,0,0,0,0,"(0.1, 7.2, 1.3)","(0.2, 0.0, 0.0, 1.0)"
127.4609,499469.9,3,31,31,0,1,1,0,4.703491,4.201187,"(0.0, 0.0)","(0.5, 0.2)","(0.4, 0.2)","(32.0, 7.9, -19.3)","(32.0, 7.9, -19.3)","(-28.4, 9.4, -17.0)","(0.1, 0.1, 1.0)","(0.1, 0.1, 1.0)","(0.1, 0.2, 1.0)",0.76963,0.76963,0,0,0,0,False,0,0,0,0,0,0,0,0,"(0.1, 7.2, 1.8)","(0.2, 0.0, 0.0, 1.0)"
127.4648,499491.6,3,31,31,0,1,1,0,4.769104,4.370239,"(0.0, 0.0)","(0.5, 0.2)","(0.4, 0.2)","(20.2, 8.2, -18.9)","(32.0, 7.9, -19.3)","(-28.4, 9.4, -17.0)","(0.1, 0.1, 1.0)","(0.1, 0.1, 1.0)","(0.1, 0.2, 1.0)",0.7824116,0.7824116,0,0,0,0,False,0,0,0,0,0,0,0,0,"(0.1, 7.2, 2.2)","(0.2, 0.0, 0.0, 1.0)"
